Program,instructions,cache-references,cache-misses,branch-instructions,branch-misses,alignment-faults,bpf-output,context-switches,cpu-clock,cpu-migrations,dummy,emulation-faults,major-faults,minor-faults,page-faults,task-clock,duration_time
p0627l00s000112.c,855741,16812,2024,175386,8762,0,0,0,0.40,0,0,0,0,67,67,0.41,670414
p0627l00s000377.c,858321,16774,1373,175944,8768,0,0,0,0.38,0,0,0,0,67,67,0.38,605023
p0627l00s000127.c,862892,16861,2097,176330,8721,0,0,0,0.40,0,0,0,0,68,68,0.40,670700
p0627l00s000359.c,870670,16931,2087,178462,8637,0,0,0,0.41,0,0,0,0,69,69,0.41,660306
p0627l00s000094.c,880615,17203,2225,179559,8768,0,0,0,0.42,0,0,0,0,68,68,0.42,678357
p0627l00s000117.c,885769,17174,2294,180913,8714,0,0,0,0.41,0,0,0,0,70,70,0.41,678933
p0627l00s000533.c,862325,16738,2052,176264,8615,0,0,0,0.40,0,0,0,0,67,67,0.40,661488
p0627l00s000452.c,876718,17002,2078,179560,8799,0,0,0,0.41,0,0,0,0,69,69,0.41,674565
p0627l00s000284.c,875093,17090,2338,178292,8735,0,0,0,0.42,0,0,0,0,68,68,0.42,679668
p0627l00s000132.c,855917,17016,2074,175337,8655,0,0,0,0.40,0,0,0,0,67,67,0.40,635859
p0627l00s000012.c,885836,17045,2313,180577,8691,0,0,0,0.41,0,0,0,0,68,68,0.42,676126
p0627l00s000365.c,866399,16975,2213,177206,8686,0,0,0,0.40,0,0,0,0,67,67,0.41,670674
p0627l00s000576.c,854203,16895,2051,175071,8713,0,0,0,0.40,0,0,0,0,66,66,0.40,669804
p0627l00s000644.c,861415,17889,2165,176405,8954,0,0,0,0.45,0,0,0,0,67,67,0.45,695492
p0627l00s000016.c,882942,17262,2219,180454,8703,0,0,0,0.41,0,0,0,0,68,68,0.41,674706
p0627l00s000496.c,890166,17302,2134,181325,8772,0,0,0,0.41,0,0,0,0,68,68,0.41,683981
p0627l00s000486.c,864691,16801,2216,176723,8629,0,0,0,0.41,0,0,0,0,68,68,0.41,645473
p0627l00s000729.c,867879,17022,2126,177276,8761,0,0,0,0.41,0,0,0,0,68,68,0.41,668615
p0627l00s000581.c,858926,17283,2107,175361,8751,0,0,0,0.41,0,0,0,0,66,66,0.41,675413
p0627l00s000708.c,856634,16822,1643,175443,8656,0,0,0,0.39,0,0,0,0,67,67,0.40,647889
p0627l00s000004.c,860669,17003,1985,176385,8712,0,0,0,0.40,0,0,0,0,66,66,0.40,662035
p0627l00s000227.c,858643,17168,2079,175894,8719,0,0,0,0.41,0,0,0,0,67,67,0.42,733830
p0627l00s000385.c,863540,16975,2002,176402,8734,0,0,0,0.40,0,0,0,0,67,67,0.40,692489
p0627l00s000063.c,893836,17518,1394,181689,8779,0,0,0,0.39,0,0,0,0,68,68,0.39,653040
p0627l00s000069.c,882908,17235,2181,180922,8714,0,0,0,0.41,0,0,0,0,69,69,0.41,663682
p0627l00s000080.c,867723,17047,2096,177865,8764,0,0,0,0.41,0,0,0,0,68,68,0.41,670915
p0627l00s000778.c,853176,16821,1968,174337,8716,0,0,0,0.39,0,0,0,0,66,66,0.39,613705
p0627l00s000439.c,877814,17112,2192,179665,8759,0,0,0,0.41,0,0,0,0,69,69,0.41,678709
p0627l00s000109.c,881315,16909,2090,180534,8722,0,0,0,0.41,0,0,0,0,69,69,0.41,670432
p0627l00s000502.c,857757,16927,2138,175701,8687,0,0,0,0.40,0,0,0,0,67,67,0.40,703180
p0627l00s000695.c,870213,17024,2217,177732,8592,0,0,0,0.39,0,0,0,0,69,69,0.39,618500
p0627l00s000683.c,880742,16979,2053,180471,8735,0,0,0,0.41,0,0,0,0,69,69,0.41,673366
p0627l00s000304.c,855538,17027,2073,175155,8749,0,0,0,0.40,0,0,0,0,66,66,0.40,692176
p0627l00s000115.c,865178,17143,2212,176584,8684,0,0,0,0.41,0,0,0,0,68,68,0.41,675910
p0627l00s000575.c,881286,16956,2155,180734,8684,0,0,0,0.41,0,0,0,0,69,69,0.41,672627
p0627l00s000467.c,859864,16794,2068,175655,8721,0,0,0,0.41,0,0,0,0,67,67,0.41,668374
p0627l00s000779.c,855734,16918,2089,175271,8740,0,0,0,0.40,0,0,0,0,67,67,0.41,682285
p0627l00s000789.c,881591,17047,2140,179637,8647,0,0,0,0.41,0,0,0,0,68,68,0.41,680306
p0627l00s000714.c,857862,16746,1947,175783,8688,0,0,0,0.40,0,0,0,0,66,66,0.40,664435
p0627l00s000777.c,878980,17075,2131,179538,8729,0,0,0,0.41,0,0,0,0,68,68,0.41,668301
p0627l00s000723.c,871531,16810,2110,178689,8738,0,0,0,0.41,0,0,0,0,70,70,0.41,677364
p0627l00s000682.c,866362,16767,1505,177549,8765,0,0,0,0.38,0,0,0,0,69,69,0.38,605818
p0627l00s000719.c,856448,16971,2070,175493,8690,0,0,0,0.40,0,0,0,0,66,66,0.40,676185
p0627l00s000245.c,872151,16801,1228,178703,8746,0,0,0,0.39,0,0,0,0,70,70,0.39,641883
p0627l00s000211.c,862140,17058,2061,176270,8767,0,0,0,0.40,0,0,0,0,66,66,0.40,675365
p0627l00s000169.c,879263,17225,2132,180250,8728,0,0,0,0.41,0,0,0,0,69,69,0.41,675142
p0627l00s000402.c,856608,16938,2116,175412,8689,0,0,0,0.40,0,0,0,0,67,67,0.40,674515
p0627l00s000338.c,857500,17086,1278,175689,8687,0,0,0,0.38,0,0,0,0,66,66,0.38,628977
p0627l00s000353.c,871313,16994,1537,178169,8768,0,0,0,0.40,0,0,0,0,68,68,0.40,642276
p0627l00s000199.c,860872,16953,2158,175653,8764,0,0,0,0.42,0,0,0,0,67,67,0.42,699558
p0627l00s000027.c,882658,16978,2132,180838,8733,0,0,0,0.41,0,0,0,0,69,69,0.41,678072
p0627l00s000003.c,888231,17262,2314,181124,8735,0,0,0,0.41,0,0,0,0,69,69,0.41,684843
