Program,instructions,cache-references,cache-misses,branch-instructions,branch-misses,alignment-faults,bpf-output,context-switches,cpu-clock,cpu-migrations,dummy,emulation-faults,major-faults,minor-faults,page-faults,task-clock,duration_time
p0373l00s000091.c,871559,16678,582,178650,8825,0,0,0,0.74,0,0,0,0,67,67,0.75,1124939
p0373l00s000166.c,875697,16582,533,178986,8847,0,0,0,0.67,0,0,0,0,66,66,0.67,1022466
p0373l00s000777.c,883299,17315,753,181067,9033,0,0,0,0.75,0,0,0,0,67,67,0.75,1112291
p0373l00s000869.c,882071,16744,1002,180837,8774,0,0,0,0.56,0,0,0,0,68,68,0.56,874118
p0373l00s001437.c,871420,16709,994,178653,8810,0,0,0,0.80,0,0,0,0,67,67,0.80,1233804
p0373l00s000018.c,867015,16725,601,177682,8808,0,0,0,0.66,0,0,0,0,67,67,0.66,901520
p0373l00s001521.c,871985,16826,524,178753,8815,0,0,0,0.69,0,0,0,0,66,66,0.69,979558
p0373l00s000824.c,895714,16841,651,182730,8905,0,0,0,0.77,0,0,0,0,68,68,0.77,1141457
p0373l00s000521.c,884050,16782,435,180091,8779,0,0,0,0.66,0,0,0,0,68,68,0.66,931820
p0373l00s001238.c,870155,16519,557,178183,8812,0,0,0,0.36,0,0,0,0,66,66,0.36,555246
p0373l00s001191.c,877148,16841,1075,179665,8820,0,0,0,0.71,0,0,0,0,67,67,0.71,957642
p0373l00s001032.c,897591,16476,667,183409,8757,0,0,0,0.61,0,0,0,0,69,69,0.61,932272
p0373l00s000019.c,875999,16930,1081,178460,8830,0,0,0,0.61,0,0,0,0,67,67,0.61,920821
p0373l00s000865.c,873544,16552,709,178969,8718,0,0,0,0.85,0,0,0,0,67,67,0.85,1283830
p0373l00s001696.c,879867,16753,498,180476,8811,0,0,0,0.65,0,0,0,0,67,67,0.65,897465
p0373l00s000769.c,890859,16753,563,181309,8792,0,0,0,0.75,0,0,0,0,66,66,0.75,1133643
p0373l00s001154.c,879346,16737,387,179739,8906,0,0,0,0.52,0,0,0,0,66,66,0.52,800374
p0373l00s000140.c,886384,17007,283,180600,8757,0,0,0,0.71,0,0,0,0,67,67,0.71,1072221
p0373l00s000975.c,866784,16773,979,177547,8835,0,0,0,0.60,0,0,0,0,67,67,0.60,947482
p0373l00s000826.c,878267,16632,865,179811,8757,0,0,0,0.71,0,0,0,0,67,67,0.71,962446
p0373l00s001500.c,889004,16750,804,181772,8721,0,0,0,0.74,0,0,0,0,67,67,0.74,1008838
p0373l00s000377.c,889243,16692,905,182280,8758,0,0,0,0.67,0,0,0,0,69,69,0.67,900557
p0373l00s000089.c,878772,16491,845,180331,8760,0,0,0,0.86,0,0,0,0,67,67,0.86,1280855
p0373l00s000038.c,872364,16864,2036,178814,8808,0,0,0,0.58,0,0,0,0,66,66,0.58,960935
p0373l00s000279.c,894248,16680,850,181832,8815,0,0,0,0.70,0,0,0,0,68,68,0.70,1082418
p0373l00s000118.c,882234,16397,934,180931,8777,0,0,0,0.67,0,0,0,0,67,67,0.67,1061994
p0373l00s000421.c,876991,16647,466,179181,8720,0,0,0,0.65,0,0,0,0,67,67,0.65,867880
p0373l00s000843.c,903643,17204,623,184074,8826,0,0,0,0.46,0,0,0,0,68,68,0.46,717855
p0373l00s000643.c,892618,17154,596,181299,8853,0,0,0,0.39,0,0,0,0,67,67,0.39,623094
p0373l00s001130.c,891795,16783,540,181517,8777,0,0,0,0.80,0,0,0,0,68,68,0.80,1208490
p0373l00s000658.c,889620,16909,587,182215,8757,0,0,0,0.80,0,0,0,0,69,69,0.80,1201049
p0373l00s001259.c,889435,16991,437,181123,8771,0,0,0,0.76,0,0,0,0,66,66,0.76,1127299
p0373l00s000371.c,876647,16713,502,179653,8867,0,0,0,0.64,0,0,0,0,67,67,0.64,922363
p0373l00s001396.c,886562,16544,465,181354,8824,0,0,0,0.63,0,0,0,0,67,67,0.63,972592
p0373l00s000205.c,887681,17415,718,181413,9002,0,0,0,0.73,0,0,0,0,67,67,0.73,980468
p0373l00s001216.c,876540,16608,515,179677,8813,0,0,0,0.76,0,0,0,0,67,67,0.76,1130555
