Program,instructions,cache-references,cache-misses,branch-instructions,branch-misses,alignment-faults,bpf-output,context-switches,cpu-clock,cpu-migrations,dummy,emulation-faults,major-faults,minor-faults,page-faults,task-clock,duration_time
p0459l00s000669.c,868803,16990,2152,177946,8670,0,0,0,0.41,0,0,0,0,68,68,0.41,678005
p0459l00s000585.c,854595,16602,1988,175104,8608,0,0,0,0.40,0,0,0,0,67,67,0.40,670247
p0459l00s000728.c,861561,16944,2084,176674,8707,0,0,0,0.41,0,0,0,0,67,67,0.41,669825
p0459l00s000043.c,858981,16953,1953,176085,8606,0,0,0,0.40,0,0,0,0,66,66,0.40,661374
p0459l00s000817.c,862934,16872,2266,176843,8623,0,0,0,0.41,0,0,0,0,67,67,0.41,670403
p0459l00s000783.c,856880,16818,2044,175552,8653,0,0,0,0.40,0,0,0,0,66,66,0.40,669905
p0459l00s000306.c,864834,17032,2043,176625,8648,0,0,0,0.40,0,0,0,0,67,67,0.40,665772
p0459l00s000095.c,865632,17010,2057,176773,8661,0,0,0,0.41,0,0,0,0,68,68,0.41,671289
p0459l00s000033.c,860951,16937,1967,176446,8751,0,0,0,0.41,0,0,0,0,68,68,0.41,664785
p0459l00s000070.c,870551,17182,2451,177122,8713,0,0,0,0.41,0,0,0,0,67,67,0.42,688401
p0459l00s000614.c,867603,16893,2118,177827,8804,0,0,0,0.43,0,0,0,0,67,67,0.43,740185
p0459l00s000497.c,871528,17262,2136,177421,8633,0,0,0,0.41,0,0,0,0,66,66,0.41,680345
p0459l00s000707.c,856286,17071,2008,175365,8732,0,0,0,0.40,0,0,0,0,67,67,0.40,678299
p0459l00s000439.c,858420,17120,2058,175808,8643,0,0,0,0.41,0,0,0,0,67,67,0.41,671900
p0459l00s000200.c,878148,17118,1517,179422,8740,0,0,0,0.43,0,0,0,0,68,68,0.43,670307
p0459l00s000808.c,856440,16964,2086,175377,8628,0,0,0,0.41,0,0,0,0,67,67,0.41,668311
p0459l00s000179.c,882425,17208,2169,179506,8802,0,0,0,0.41,0,0,0,0,67,67,0.41,675650
p0459l00s000016.c,849710,16696,2129,174135,8537,0,0,0,0.40,0,0,0,0,67,67,0.40,674466
p0459l00s000457.c,860606,17118,2127,176218,8617,0,0,0,0.41,0,0,0,0,67,67,0.41,669581
p0459l00s000456.c,833474,16798,2086,170758,8668,0,0,0,0.40,0,0,0,0,65,65,0.40,663855
p0459l00s000673.c,856784,16890,2106,175883,8635,0,0,0,0.40,0,0,0,0,66,66,0.40,665750
p0459l00s000746.c,867749,16993,2084,177820,8634,0,0,0,0.40,0,0,0,0,67,67,0.40,691421
p0459l00s000262.c,869538,16759,2147,176997,8657,0,0,0,0.41,0,0,0,0,68,68,0.41,679063
p0459l00s000323.c,859896,16842,2087,176336,8619,0,0,0,0.40,0,0,0,0,68,68,0.40,664377
p0459l00s000013.c,863037,16736,2055,176272,8613,0,0,0,0.40,0,0,0,0,67,67,0.40,666713
p0459l00s000687.c,858217,16799,2083,175844,8672,0,0,0,0.40,0,0,0,0,67,67,0.40,664826
p0459l00s000508.c,860349,16751,2072,175710,8679,0,0,0,0.41,0,0,0,0,68,68,0.41,656276
p0459l00s000682.c,881052,17317,2240,179274,8759,0,0,0,0.41,0,0,0,0,67,67,0.41,682972
p0459l00s000140.c,861374,16969,2203,176415,8611,0,0,0,0.41,0,0,0,0,67,67,0.41,672965
p0459l00s000393.c,858137,16688,2074,175827,8606,0,0,0,0.40,0,0,0,0,67,67,0.40,665427
p0459l00s000526.c,855733,16843,2212,175306,8623,0,0,0,0.40,0,0,0,0,67,67,0.40,680699
p0459l00s000800.c,851880,16905,2054,174089,8712,0,0,0,0.40,0,0,0,0,67,67,0.40,666283
p0459l00s000248.c,853839,16800,2079,175063,8680,0,0,0,0.41,0,0,0,0,67,67,0.41,668742
p0459l00s000346.c,860009,16930,2078,175787,8648,0,0,0,0.40,0,0,0,0,67,67,0.40,663677
p0459l00s000409.c,868321,16997,2132,177977,8640,0,0,0,0.41,0,0,0,0,68,68,0.41,682051
p0459l00s000187.c,846662,16640,2012,173431,8734,0,0,0,0.40,0,0,0,0,67,67,0.40,664423
p0459l00s000693.c,871238,16974,2135,178631,8759,0,0,0,0.41,0,0,0,0,68,68,0.41,669542
p0459l00s000265.c,870212,16776,1521,177870,8669,0,0,0,0.38,0,0,0,0,67,67,0.38,600323
p0459l00s000804.c,860795,16802,2046,176362,8686,0,0,0,0.40,0,0,0,0,67,67,0.40,663376
