Program,instructions,cache-references,cache-misses,branch-instructions,branch-misses,alignment-faults,bpf-output,context-switches,cpu-clock,cpu-migrations,dummy,emulation-faults,major-faults,minor-faults,page-faults,task-clock,duration_time
p0570l00s000666.c,857826,17181,1525,175837,8798,0,0,0,0.39,0,0,0,0,66,66,0.39,641748
p0570l00s000373.c,864650,16787,1386,177158,8694,0,0,0,0.39,0,0,0,0,68,68,0.39,657339
p0570l00s000726.c,880952,17034,1324,180592,8692,0,0,0,0.39,0,0,0,0,69,69,0.39,635782
p0570l00s000654.c,893653,17245,2228,181893,8726,0,0,0,0.42,0,0,0,0,69,69,0.42,691043
p0570l00s000219.c,887929,17342,2143,181440,8787,0,0,0,0.41,0,0,0,0,70,70,0.41,684265
p0570l00s000029.c,861968,16893,2130,176228,8690,0,0,0,0.40,0,0,0,0,66,66,0.40,672391
p0570l00s000562.c,869120,16835,2063,178092,8684,0,0,0,0.41,0,0,0,0,68,68,0.41,683850
p0570l00s000594.c,879449,17572,2168,178499,8673,0,0,0,0.42,0,0,0,0,67,67,0.42,685370
p0570l00s000137.c,865409,17029,2067,177328,8712,0,0,0,0.41,0,0,0,0,69,69,0.41,702544
p0570l00s000361.c,879787,17157,2090,179153,8756,0,0,0,0.41,0,0,0,0,68,68,0.41,672582
p0570l00s000684.c,35006574476,45662,8584,10001201909,31910,0,0,3,6076.88,0,0,0,0,66,66,6076.88,6077325140
p0570l00s000695.c,858225,16815,2063,175247,8698,0,0,0,0.40,0,0,0,0,66,66,0.40,675341
p0570l00s000456.c,863262,17189,1883,176079,8684,0,0,0,0.40,0,0,0,0,66,66,0.40,671851
p0570l00s000180.c,864291,17041,2150,177122,8716,0,0,0,0.41,0,0,0,0,68,68,0.41,674272
p0570l00s000527.c,873371,16527,2044,178434,8719,0,0,0,0.40,0,0,0,0,69,69,0.41,698672
p0570l00s000355.c,867995,17155,2285,176970,8795,0,0,0,0.45,0,0,0,0,66,66,0.46,746654
p0570l00s000302.c,874670,17199,2182,178021,8850,0,0,0,0.41,0,0,0,0,68,68,0.41,704197
p0570l00s000691.c,859355,16929,2037,176155,8802,0,0,0,0.41,0,0,0,0,67,67,0.41,676924
p0570l00s000731.c,857860,17036,2052,175792,8644,0,0,0,0.40,0,0,0,0,66,66,0.40,657948
p0570l00s000356.c,881182,17258,2167,180663,8784,0,0,0,0.41,0,0,0,0,69,69,0.41,678329
p0570l00s000052.c,889501,16858,2099,181328,8774,0,0,0,0.41,0,0,0,0,69,69,0.41,684206
p0570l00s000637.c,873027,16692,2127,178845,8769,0,0,0,0.41,0,0,0,0,68,68,0.41,682321
p0570l00s000323.c,860939,16933,2021,176510,8694,0,0,0,0.40,0,0,0,0,68,68,0.40,679412
p0570l00s000346.c,865614,17017,2109,177489,8768,0,0,0,0.41,0,0,0,0,68,68,0.41,671852
p0570l00s000570.c,870878,16915,1452,178432,8676,0,0,0,0.40,0,0,0,0,68,68,0.40,656965
p0570l00s000099.c,853964,16802,2076,174948,8701,0,0,0,0.40,0,0,0,0,66,66,0.40,706344
p0570l00s000531.c,859619,17031,2002,176217,8648,0,0,0,0.40,0,0,0,0,66,66,0.40,663679
p0570l00s000202.c,878262,16674,1277,179415,8603,0,0,0,0.40,0,0,0,0,69,69,0.40,657858
p0570l00s000301.c,894029,17216,2307,181763,8784,0,0,0,0.42,0,0,0,0,68,68,0.42,679451
p0570l00s000002.c,880151,17338,2446,179277,8765,0,0,0,0.42,0,0,0,0,68,68,0.42,690880
p0570l00s000320.c,883631,17190,2133,180539,8732,0,0,0,0.41,0,0,0,0,69,69,0.41,687226
p0570l00s000130.c,871383,16795,2072,178528,8639,0,0,0,0.40,0,0,0,0,68,68,0.40,677273
p0570l00s000349.c,877320,17105,2092,179837,8720,0,0,0,0.41,0,0,0,0,68,68,0.41,683949
p0570l00s000056.c,878959,16986,2161,180171,8691,0,0,0,0.41,0,0,0,0,68,68,0.41,671826
p0570l00s000112.c,865769,17059,2310,177414,8699,0,0,0,0.44,0,0,0,0,68,68,0.44,678376
p0570l00s000242.c,857801,17046,2387,175790,8714,0,0,0,0.41,0,0,0,0,66,66,0.41,672203
p0570l00s000068.c,875132,16932,2060,179389,8659,0,0,0,0.41,0,0,0,0,68,68,0.41,681399
p0570l00s000024.c,869914,16910,1624,178269,8644,0,0,0,0.43,0,0,0,0,68,68,0.43,656669
p0570l00s000145.c,867422,16925,2160,177166,8725,0,0,0,0.41,0,0,0,0,69,69,0.41,691382
p0570l00s000286.c,876976,17038,1467,179717,8699,0,0,0,0.40,0,0,0,0,69,69,0.40,683413
p0570l00s000218.c,869457,17263,2256,177226,8721,0,0,0,0.42,0,0,0,0,67,67,0.42,681851
p0570l00s000047.c,858562,16933,2097,175884,8722,0,0,0,0.40,0,0,0,0,68,68,0.41,672562
p0570l00s000022.c,33006633951,46109,6960,10001219833,32505,0,0,4,6081.37,0,0,0,0,66,66,6081.37,6081852578
p0570l00s000587.c,857746,17046,2120,175716,8702,0,0,0,0.40,0,0,0,0,67,67,0.40,626864
p0570l00s000543.c,858069,16715,2137,175751,8623,0,0,0,0.40,0,0,0,0,67,67,0.41,669464
