Program,instructions,cache-references,cache-misses,branch-instructions,branch-misses,alignment-faults,bpf-output,context-switches,cpu-clock,cpu-migrations,dummy,emulation-faults,major-faults,minor-faults,page-faults,task-clock,duration_time
p0469l00s000349.c,863055,17763,1611,176823,8903,0,0,0,0.42,0,0,0,0,66,66,0.42,648977
p0469l00s000670.c,866816,16902,2109,177676,8654,0,0,0,0.40,0,0,0,0,67,67,0.40,679896
p0469l00s000879.c,867943,17205,1288,176704,8766,0,0,0,0.38,0,0,0,0,67,67,0.38,646777
p0469l00s000686.c,881842,17207,2248,179475,8742,0,0,0,0.41,0,0,0,0,68,68,0.41,690003
p0469l00s000044.c,854815,16737,2052,175154,8708,0,0,0,0.40,0,0,0,0,66,66,0.40,664100
p0469l00s000270.c,846805,16881,2019,173675,8707,0,0,0,0.39,0,0,0,0,66,66,0.39,655889
p0469l00s000597.c,862053,17042,2093,176529,8805,0,0,0,0.41,0,0,0,0,68,68,0.41,688076
p0469l00s000157.c,861535,16985,2115,176516,8697,0,0,0,0.40,0,0,0,0,67,67,0.40,663280
p0469l00s000003.c,873890,16912,1253,178748,8745,0,0,0,0.39,0,0,0,0,68,68,0.39,642454
p0469l00s000115.c,856728,16990,1074,175600,8696,0,0,0,0.38,0,0,0,0,66,66,0.39,608136
p0469l00s000909.c,870481,17397,2283,177371,8683,0,0,0,0.41,0,0,0,0,67,67,0.41,674003
p0469l00s000500.c,882628,17465,1340,179560,8791,0,0,0,0.39,0,0,0,0,68,68,0.39,646499
p0469l00s000824.c,857266,16760,1414,175704,8730,0,0,0,0.39,0,0,0,0,67,67,0.39,658876
p0469l00s000739.c,866381,16802,2128,177465,8606,0,0,0,0.40,0,0,0,0,68,68,0.40,661270
p0469l00s000280.c,856672,16944,2033,175048,8798,0,0,0,0.40,0,0,0,0,66,66,0.40,664824
p0469l00s000128.c,870779,16985,2137,178017,8718,0,0,0,0.40,0,0,0,0,67,67,0.40,687624
p0469l00s000347.c,855337,16803,2288,175301,8631,0,0,0,0.40,0,0,0,0,66,66,0.40,671197
p0469l00s000480.c,856946,16976,2040,175594,8652,0,0,0,0.40,0,0,0,0,66,66,0.41,675445
