Program,instructions,cache-references,cache-misses,branch-instructions,branch-misses,alignment-faults,bpf-output,context-switches,cpu-clock,cpu-migrations,dummy,emulation-faults,major-faults,minor-faults,page-faults,task-clock,duration_time
p0626l00s000163.c,870558,16819,2030,178461,8730,0,0,0,0.41,0,0,0,0,68,68,0.41,671916
p0626l00s000365.c,884920,16980,2299,181331,8719,0,0,0,0.41,0,0,0,0,69,69,0.41,689639
p0626l00s000631.c,883969,17048,2084,180689,8771,0,0,0,0.41,0,0,0,0,69,69,0.41,674705
p0626l00s000179.c,883786,16878,2080,180608,8681,0,0,0,0.45,0,0,0,0,70,70,0.45,741392
p0626l00s000698.c,865823,17198,2153,177360,8748,0,0,0,0.40,0,0,0,0,67,67,0.40,688054
p0626l00s000319.c,875364,17449,2293,178319,8759,0,0,0,0.41,0,0,0,0,67,67,0.41,683137
p0626l00s000704.c,858187,16942,2105,175903,8717,0,0,0,0.39,0,0,0,0,66,66,0.39,628577
p0626l00s000974.c,875593,17112,2321,179343,8724,0,0,0,0.41,0,0,0,0,68,68,0.41,692073
p0626l00s000316.c,860279,17016,2173,176237,8783,0,0,0,0.39,0,0,0,0,67,67,0.39,622693
p0626l00s000384.c,883246,17321,2006,181196,8727,0,0,0,0.41,0,0,0,0,69,69,0.41,670336
p0626l00s000350.c,882002,17054,2007,180718,8690,0,0,0,0.41,0,0,0,0,70,70,0.41,675990
p0626l00s000625.c,876790,17046,2077,179718,8612,0,0,0,0.40,0,0,0,0,68,68,0.41,681542
p0626l00s000528.c,855475,17027,2074,175169,8695,0,0,0,0.40,0,0,0,0,66,66,0.41,671534
p0626l00s000646.c,877669,16867,2133,180038,8692,0,0,0,0.41,0,0,0,0,69,69,0.41,673935
p0626l00s000394.c,861760,16980,2057,176634,8773,0,0,0,0.40,0,0,0,0,67,67,0.40,676467
p0626l00s000556.c,870727,16946,2341,177893,8805,0,0,0,0.41,0,0,0,0,67,67,0.41,669655
p0626l00s000280.c,875884,17039,2145,178903,8757,0,0,0,0.41,0,0,0,0,69,69,0.41,676695
p0626l00s000397.c,881159,17017,1593,180019,8745,0,0,0,0.40,0,0,0,0,69,69,0.40,629651
p0626l00s000078.c,874172,17113,2306,179154,8803,0,0,0,0.41,0,0,0,0,68,68,0.41,690605
p0626l00s000271.c,858135,16931,2101,175812,8714,0,0,0,0.39,0,0,0,0,67,67,0.39,614860
p0626l00s000833.c,860904,17392,2107,176380,8780,0,0,0,0.44,0,0,0,0,68,68,0.44,742105
p0626l00s000693.c,862035,16989,2089,176543,8729,0,0,0,0.41,0,0,0,0,68,68,0.41,666104
p0626l00s000267.c,872499,16983,2106,178346,8712,0,0,0,0.41,0,0,0,0,67,67,0.41,679675
p0626l00s000424.c,881667,17061,2157,180020,8769,0,0,0,0.41,0,0,0,0,69,69,0.41,702039
p0626l00s001024.c,881815,17013,2222,180799,8748,0,0,0,0.41,0,0,0,0,70,70,0.41,676276
p0626l00s000701.c,857284,16840,2114,175636,8753,0,0,0,0.40,0,0,0,0,67,67,0.40,671837
p0626l00s001028.c,893806,16993,2186,182717,8805,0,0,0,0.40,0,0,0,0,69,69,0.40,624994
p0626l00s000928.c,863600,16998,2186,176317,8678,0,0,0,0.41,0,0,0,0,67,67,0.41,675978
p0626l00s000987.c,879226,17203,2147,180074,8811,0,0,0,0.41,0,0,0,0,69,69,0.41,672686
p0626l00s000567.c,872896,16956,2067,178882,8677,0,0,0,0.41,0,0,0,0,69,69,0.41,680568
p0626l00s000763.c,886793,17103,2340,181809,8745,0,0,0,0.42,0,0,0,0,69,69,0.42,680014
p0626l00s001011.c,856895,16889,2087,175082,8739,0,0,0,0.40,0,0,0,0,66,66,0.40,670105
p0626l00s000373.c,876658,17053,2141,179682,8681,0,0,0,0.41,0,0,0,0,69,69,0.41,680350
p0626l00s000375.c,859964,17168,2074,175649,8696,0,0,0,0.41,0,0,0,0,66,66,0.41,667865
p0626l00s000947.c,860618,16846,2080,175891,8799,0,0,0,0.41,0,0,0,0,66,66,0.41,670795
p0626l00s000310.c,872667,16935,2139,178776,8669,0,0,0,0.41,0,0,0,0,69,69,0.41,668403
p0626l00s000004.c,859710,16916,2067,175574,8671,0,0,0,0.40,0,0,0,0,66,66,0.40,694138
p0626l00s000959.c,865676,17156,2105,177329,8676,0,0,0,0.41,0,0,0,0,68,68,0.41,672799
p0626l00s000238.c,877777,17427,2208,178724,8839,0,0,0,0.41,0,0,0,0,68,68,0.41,688942
p0626l00s000065.c,879919,16965,2128,180354,8636,0,0,0,0.41,0,0,0,0,69,69,0.41,674123
p0626l00s000069.c,866962,16981,2087,177238,8701,0,0,0,0.41,0,0,0,0,67,67,0.41,681370
p0626l00s000005.c,888774,17578,2178,180216,8676,0,0,0,0.41,0,0,0,0,68,68,0.41,683555
p0626l00s000985.c,871082,17179,2270,177890,8719,0,0,0,0.41,0,0,0,0,68,68,0.41,668861
p0626l00s000408.c,908037,17281,2573,185852,8638,0,0,0,0.42,0,0,0,0,67,67,0.42,696226
p0626l00s000092.c,892164,16911,2219,182961,8724,0,0,0,0.42,0,0,0,0,70,70,0.42,680142
p0626l00s000850.c,887862,16984,2207,181352,8762,0,0,0,0.42,0,0,0,0,70,70,0.42,669492
p0626l00s000396.c,871349,17367,1706,177666,8796,0,0,0,0.40,0,0,0,0,67,67,0.40,626763
p0626l00s000321.c,872040,17357,2078,177515,8792,0,0,0,0.41,0,0,0,0,67,67,0.41,674314
p0626l00s000561.c,890249,16730,2137,182083,8694,0,0,0,0.41,0,0,0,0,71,71,0.41,672760
p0626l00s000826.c,856440,16858,2371,175396,8759,0,0,0,0.41,0,0,0,0,67,67,0.41,684004
p0626l00s000931.c,864331,16971,2075,177016,8720,0,0,0,0.41,0,0,0,0,68,68,0.41,671881
p0626l00s000940.c,875865,16911,1330,179448,8734,0,0,0,0.39,0,0,0,0,69,69,0.39,652914
p0626l00s001010.c,875150,17141,2179,179236,8791,0,0,0,0.43,0,0,0,0,69,69,0.43,719512
p0626l00s000329.c,863004,16984,2191,176279,8711,0,0,0,0.41,0,0,0,0,67,67,0.41,677325
p0626l00s000707.c,881111,16994,1274,180652,8755,0,0,0,0.40,0,0,0,0,69,69,0.40,647165
p0626l00s000434.c,880444,17145,2109,180353,8731,0,0,0,0.41,0,0,0,0,69,69,0.41,689127
p0626l00s000505.c,858290,17074,2118,175937,8668,0,0,0,0.40,0,0,0,0,66,66,0.40,665871
p0626l00s000253.c,862217,16842,1996,176165,8729,0,0,0,0.40,0,0,0,0,67,67,0.40,671066
p0626l00s000779.c,859496,17014,2052,176174,8665,0,0,0,0.41,0,0,0,0,66,66,0.41,674357
p0626l00s000056.c,879936,17144,1375,180355,8731,0,0,0,0.39,0,0,0,0,70,70,0.39,649641
p0626l00s000412.c,879394,17494,2191,178415,8746,0,0,0,0.42,0,0,0,0,68,68,0.42,703931
p0626l00s000721.c,890980,17120,2447,182671,8758,0,0,0,0.42,0,0,0,0,69,69,0.42,696550
p0626l00s000924.c,876656,16617,2059,179132,8670,0,0,0,0.40,0,0,0,0,68,68,0.40,680108
p0626l00s000516.c,897892,17548,2204,182040,8805,0,0,0,0.41,0,0,0,0,69,69,0.41,683602
p0626l00s000495.c,861807,16800,2125,175931,8625,0,0,0,0.42,0,0,0,0,67,67,0.42,752697
p0626l00s000897.c,874087,17189,2082,179192,8786,0,0,0,0.41,0,0,0,0,68,68,0.41,681670
p0626l00s000990.c,859207,16777,2010,175437,8828,0,0,0,0.40,0,0,0,0,67,67,0.40,668654
p0626l00s000478.c,901915,18427,1686,183459,9093,0,0,0,0.42,0,0,0,0,69,69,0.42,646049
p0626l00s000935.c,853077,16886,2045,174812,8647,0,0,0,0.40,0,0,0,0,66,66,0.40,667804
p0626l00s000876.c,862800,16917,2252,176796,8663,0,0,0,0.41,0,0,0,0,68,68,0.41,675192
p0626l00s000295.c,856263,16898,2031,174847,8802,0,0,0,0.40,0,0,0,0,66,66,0.41,678219
p0626l00s000685.c,856658,16910,1199,175365,8716,0,0,0,0.39,0,0,0,0,67,67,0.39,598210
p0626l00s000230.c,862071,17126,2241,176620,8834,0,0,0,0.41,0,0,0,0,67,67,0.41,702671
p0626l00s000391.c,861267,17044,2145,176562,8747,0,0,0,0.41,0,0,0,0,67,67,0.41,672856
p0626l00s000320.c,871964,16677,2103,178665,8809,0,0,0,0.41,0,0,0,0,69,69,0.41,670218
p0626l00s000509.c,875151,17179,2134,178255,8743,0,0,0,0.41,0,0,0,0,66,66,0.41,677313
p0626l00s000087.c,880689,16965,2217,180448,8671,0,0,0,0.41,0,0,0,0,69,69,0.41,676991
p0626l00s000189.c,881074,17065,2114,180580,8755,0,0,0,0.41,0,0,0,0,70,70,0.41,677571
p0626l00s000130.c,859783,16799,2119,175680,8658,0,0,0,0.40,0,0,0,0,66,66,0.40,670985
p0626l00s000926.c,859344,16782,2054,176007,8793,0,0,0,0.40,0,0,0,0,68,68,0.41,672612
p0626l00s000066.c,871133,16671,2335,177997,8659,0,0,0,0.41,0,0,0,0,69,69,0.41,668666
p0626l00s000554.c,871602,17049,2096,178677,8720,0,0,0,0.41,0,0,0,0,68,68,0.41,679215
p0626l00s000925.c,871536,17219,2389,178500,8807,0,0,0,0.42,0,0,0,0,69,69,0.42,702538
p0626l00s000499.c,884009,18701,2515,179441,8952,0,0,0,0.47,0,0,0,0,68,68,0.47,706684
p0626l00s000943.c,876515,16906,2401,179184,8716,0,0,0,0.41,0,0,0,0,68,68,0.41,649149
p0626l00s001007.c,867467,17076,2120,177714,8724,0,0,0,0.41,0,0,0,0,68,68,0.41,694525
