Program,instructions,cache-references,cache-misses,branch-instructions,branch-misses,alignment-faults,bpf-output,context-switches,cpu-clock,cpu-migrations,dummy,emulation-faults,major-faults,minor-faults,page-faults,task-clock,duration_time
p0012l00s000474.c,870030,16951,2109,177160,8758,0,0,0,0.41,0,0,0,0,67,67,0.41,678880
p0012l00s000394.c,893019,16909,2124,183002,8816,0,0,0,0.41,0,0,0,0,70,70,0.41,686049
p0012l00s000104.c,887060,17143,2211,181059,8787,0,0,0,0.41,0,0,0,0,69,69,0.41,665969
p0012l00s000402.c,864544,16950,2086,177094,8798,0,0,0,0.41,0,0,0,0,67,67,0.41,673207
p0012l00s000097.c,888458,17262,2383,181919,8698,0,0,0,0.42,0,0,0,0,69,69,0.42,679117
p0012l00s000273.c,870448,17046,2114,178456,8776,0,0,0,0.41,0,0,0,0,67,67,0.41,677843
p0012l00s000559.c,882663,17126,2144,180807,8775,0,0,0,0.41,0,0,0,0,68,68,0.41,672315
p0012l00s000071.c,882114,17181,1613,180703,8828,0,0,0,0.41,0,0,0,0,68,68,0.41,692538
p0012l00s000223.c,884241,16889,2110,180660,8756,0,0,0,0.41,0,0,0,0,68,68,0.41,669658
p0012l00s000246.c,889734,17327,1686,182309,8769,0,0,0,0.41,0,0,0,0,69,69,0.41,669432
p0012l00s000264.c,888131,16959,2225,182147,8816,0,0,0,0.41,0,0,0,0,69,69,0.41,674069
p0012l00s000233.c,891543,17693,1646,182481,9021,0,0,0,0.43,0,0,0,0,69,69,0.43,663869
p0012l00s000058.c,884566,17079,2176,181177,8757,0,0,0,0.41,0,0,0,0,70,70,0.41,678652
p0012l00s000212.c,870604,17185,2184,178299,8820,0,0,0,0.41,0,0,0,0,67,67,0.41,669586
p0012l00s000026.c,861449,16987,2115,176440,8738,0,0,0,0.40,0,0,0,0,66,66,0.40,675568
p0012l00s000605.c,861564,17041,1343,176486,8721,0,0,0,0.38,0,0,0,0,66,66,0.38,636783
p0012l00s000603.c,876063,17408,2434,178796,8804,0,0,0,0.42,0,0,0,0,67,67,0.42,679580
p0012l00s000415.c,891561,17208,2252,182604,8835,0,0,0,0.42,0,0,0,0,70,70,0.42,679856
p0012l00s000328.c,868034,17128,2097,177774,8770,0,0,0,0.41,0,0,0,0,68,68,0.41,684467
p0012l00s000292.c,883480,17039,2216,181027,8908,0,0,0,0.41,0,0,0,0,69,69,0.41,678457
p0012l00s000225.c,888058,17208,2238,181900,8814,0,0,0,0.41,0,0,0,0,69,69,0.41,706914
p0012l00s000277.c,899029,17357,2233,182490,8793,0,0,0,0.42,0,0,0,0,69,69,0.42,694375
p0012l00s000083.c,872248,17105,1986,178427,8747,0,0,0,0.39,0,0,0,0,68,68,0.39,613099
p0012l00s000187.c,885417,17037,2154,180897,8782,0,0,0,0.41,0,0,0,0,68,68,0.41,675229
p0012l00s000419.c,884746,17366,1808,181053,8850,0,0,0,0.41,0,0,0,0,68,68,0.41,672552
p0012l00s000521.c,884509,17185,2186,181269,8865,0,0,0,0.41,0,0,0,0,70,70,0.42,678792
p0012l00s000527.c,866323,17008,2082,177531,8906,0,0,0,0.41,0,0,0,0,67,67,0.41,667287
p0012l00s000409.c,874678,17141,2142,179278,8805,0,0,0,0.41,0,0,0,0,67,67,0.41,681653
p0012l00s000424.c,886167,17017,2305,180077,8850,0,0,0,0.42,0,0,0,0,68,68,0.42,676113
p0012l00s000221.c,870932,17114,2081,177347,8822,0,0,0,0.40,0,0,0,0,66,66,0.40,674352
p0012l00s000253.c,872978,17187,2441,178725,8874,0,0,0,0.41,0,0,0,0,69,69,0.41,671232
p0012l00s000262.c,883768,16856,2211,180883,8794,0,0,0,0.41,0,0,0,0,69,69,0.41,676289
p0012l00s000321.c,862230,17131,2156,176561,8791,0,0,0,0.41,0,0,0,0,66,66,0.41,671535
p0012l00s000468.c,905440,17565,2263,183573,8886,0,0,0,0.42,0,0,0,0,68,68,0.42,693626
