Program,instructions,cache-references,cache-misses,branch-instructions,branch-misses,alignment-faults,bpf-output,context-switches,cpu-clock,cpu-migrations,dummy,emulation-faults,major-faults,minor-faults,page-faults,task-clock,duration_time
p0276l00s001186.c,888591,17444,2342,181720,8811,0,0,0,0.42,0,0,0,0,70,70,0.42,686079
p0276l00s001737.c,914352,17209,1451,185758,8865,0,0,0,0.40,0,0,0,0,71,71,0.40,614097
p0276l00s000199.c,921279,17662,2569,186719,8832,0,0,0,0.43,0,0,0,0,71,71,0.43,700575
p0276l00s001045.c,921186,18310,2888,186647,8820,0,0,0,0.43,0,0,0,0,76,76,0.44,709588
p0276l00s001352.c,885041,16814,2151,181268,8738,0,0,0,0.41,0,0,0,0,67,67,0.41,685156
p0276l00s000976.c,922153,18109,1419,187183,8759,0,0,0,0.40,0,0,0,0,77,77,0.40,649497
p0276l00s000176.c,912238,18190,1588,186637,9053,0,0,0,0.43,0,0,0,0,69,69,0.43,664199
p0276l00s000393.c,882144,16943,2154,180183,8823,0,0,0,0.41,0,0,0,0,67,67,0.41,674079
p0276l00s001240.c,935974,18306,2859,189549,8857,0,0,0,0.44,0,0,0,0,78,78,0.45,728695
p0276l00s001768.c,900363,16901,2181,184453,8873,0,0,0,0.41,0,0,0,0,70,70,0.41,681881
p0276l00s000681.c,907893,17530,2349,185586,8804,0,0,0,0.42,0,0,0,0,73,73,0.43,698409
p0276l00s000013.c,900294,17319,1070,183474,8792,0,0,0,0.43,0,0,0,0,70,70,0.43,667054
p0276l00s000440.c,939749,18078,2943,190609,8690,0,0,0,0.44,0,0,0,0,79,79,0.44,704357
p0276l00s000252.c,899726,17567,2350,183002,8790,0,0,0,0.42,0,0,0,0,69,69,0.42,696563
p0276l00s001608.c,908464,17231,2334,185906,8751,0,0,0,0.42,0,0,0,0,71,71,0.42,691462
p0276l00s000781.c,1035556,17762,1377,206837,8986,0,0,0,0.43,0,0,0,0,78,78,0.43,687592
p0276l00s000224.c,888615,17064,1292,181399,8832,0,0,0,0.39,0,0,0,0,71,71,0.39,646879
p0276l00s001747.c,884554,17287,2366,180959,8874,0,0,0,0.42,0,0,0,0,69,69,0.42,691961
p0276l00s000363.c,895027,17072,2262,183170,8796,0,0,0,0.41,0,0,0,0,70,70,0.41,675562
p0276l00s001490.c,905344,17419,2324,184702,8848,0,0,0,0.42,0,0,0,0,71,71,0.42,690563
