Program,instructions,cache-references,cache-misses,branch-instructions,branch-misses,alignment-faults,bpf-output,context-switches,cpu-clock,cpu-migrations,dummy,emulation-faults,major-faults,minor-faults,page-faults,task-clock,duration_time
p0364l00s003501.c,865978,17015,2155,177503,8739,0,0,0,0.41,0,0,0,0,68,68,0.41,670058
p0364l00s002418.c,880288,17048,2237,179470,8679,0,0,0,0.41,0,0,0,0,68,68,0.41,693717
p0364l00s002581.c,841472,16981,2276,172584,8807,0,0,0,0.41,0,0,0,0,66,66,0.41,680054
p0364l00s002634.c,853401,16702,2082,174858,8562,0,0,0,0.40,0,0,0,0,66,66,0.40,661036
p0364l00s000738.c,861389,16835,2064,176701,8679,0,0,0,0.40,0,0,0,0,68,68,0.40,683553
p0364l00s001536.c,856664,16432,1083,175615,8682,0,0,0,0.38,0,0,0,0,67,67,0.38,602021
p0364l00s003420.c,873516,16981,2089,178611,8703,0,0,0,0.41,0,0,0,0,67,67,0.41,684901
p0364l00s002045.c,856111,16674,1995,174966,8604,0,0,0,0.43,0,0,0,0,66,66,0.43,740763
p0364l00s003159.c,875001,17305,2087,178274,8849,0,0,0,0.41,0,0,0,0,67,67,0.41,679682
p0364l00s002215.c,855881,16761,2103,175412,8690,0,0,0,0.40,0,0,0,0,67,67,0.40,665251
p0364l00s000936.c,871875,16691,2083,178841,8695,0,0,0,0.41,0,0,0,0,68,68,0.41,657656
p0364l00s002555.c,860368,16698,2062,176351,8601,0,0,0,0.40,0,0,0,0,67,67,0.40,665056
p0364l00s001190.c,858211,16714,2106,175982,8681,0,0,0,0.40,0,0,0,0,66,66,0.40,656871
p0364l00s001273.c,857862,16940,1584,175726,8691,0,0,0,0.40,0,0,0,0,66,66,0.40,615539
p0364l00s002407.c,851116,16521,2052,174460,8666,0,0,0,0.40,0,0,0,0,66,66,0.40,664109
p0364l00s001905.c,865662,16640,1661,177479,8617,0,0,0,0.40,0,0,0,0,67,67,0.40,659912
p0364l00s003515.c,864461,16963,2165,177057,8664,0,0,0,0.40,0,0,0,0,68,68,0.40,668961
p0364l00s001765.c,888566,17193,2144,180513,8793,0,0,0,0.41,0,0,0,0,67,67,0.41,678806
p0364l00s000746.c,863694,16877,2137,176488,8716,0,0,0,0.40,0,0,0,0,67,67,0.41,675068
p0364l00s000662.c,862578,17088,2042,176849,8770,0,0,0,0.41,0,0,0,0,67,67,0.41,663031
p0364l00s001490.c,865214,16907,2134,177214,8660,0,0,0,0.40,0,0,0,0,68,68,0.40,664920
p0364l00s001027.c,846391,16764,2040,173502,8706,0,0,0,0.40,0,0,0,0,66,66,0.40,664915
p0364l00s002273.c,869560,16770,2021,177709,8687,0,0,0,0.40,0,0,0,0,67,67,0.40,689234
p0364l00s000567.c,882986,17074,2233,179673,8735,0,0,0,0.41,0,0,0,0,67,67,0.41,684695
p0364l00s000970.c,878878,16699,2126,179746,8739,0,0,0,0.41,0,0,0,0,69,69,0.41,663053
p0364l00s000352.c,859171,16670,2054,176088,8650,0,0,0,0.40,0,0,0,0,67,67,0.40,661254
p0364l00s002655.c,859603,16770,2133,176092,8703,0,0,0,0.40,0,0,0,0,67,67,0.41,669797
p0364l00s000906.c,865571,16815,2057,176992,8672,0,0,0,0.41,0,0,0,0,67,67,0.41,669166
p0364l00s003514.c,861327,16875,2053,176645,8693,0,0,0,0.40,0,0,0,0,67,67,0.40,667298
p0364l00s000971.c,857508,16950,2077,175682,8651,0,0,0,0.40,0,0,0,0,66,66,0.40,680986
p0364l00s000136.c,861326,16690,2009,176510,8734,0,0,0,0.40,0,0,0,0,67,67,0.40,662627
p0364l00s003039.c,864384,16956,2016,177089,8687,0,0,0,0.40,0,0,0,0,67,67,0.40,662482
p0364l00s002767.c,858267,16749,2129,175821,8711,0,0,0,0.40,0,0,0,0,67,67,0.40,673368
p0364l00s002178.c,874228,17366,2253,178328,8772,0,0,0,0.41,0,0,0,0,67,67,0.41,673533
p0364l00s000344.c,864867,16931,2164,177050,8661,0,0,0,0.41,0,0,0,0,68,68,0.41,679675
p0364l00s002865.c,864255,16974,2087,176600,8678,0,0,0,0.40,0,0,0,0,67,67,0.40,664920
p0364l00s003402.c,861810,16647,1960,176506,8722,0,0,0,0.41,0,0,0,0,68,68,0.41,672440
p0364l00s000503.c,855766,16925,2244,175358,8726,0,0,0,0.40,0,0,0,0,68,68,0.41,669399
p0364l00s001894.c,859328,16733,2088,175451,8723,0,0,0,0.40,0,0,0,0,68,68,0.40,677729
p0364l00s001465.c,863098,16747,2108,176810,8732,0,0,0,0.39,0,0,0,0,68,68,0.39,628242
p0364l00s001143.c,876558,17053,2176,178569,8671,0,0,0,0.41,0,0,0,0,67,67,0.41,676889
p0364l00s003300.c,859706,16778,2086,176309,8604,0,0,0,0.40,0,0,0,0,66,66,0.40,672921
p0364l00s000226.c,850555,16765,2071,174374,8727,0,0,0,0.40,0,0,0,0,65,65,0.40,663790
p0364l00s002307.c,847283,16876,2095,173668,8673,0,0,0,0.40,0,0,0,0,66,66,0.40,677648
p0364l00s001909.c,854894,17044,2001,174772,8680,0,0,0,0.40,0,0,0,0,68,68,0.40,674256
p0364l00s001504.c,866180,17096,2149,177378,8670,0,0,0,0.40,0,0,0,0,68,68,0.40,664978
p0364l00s003480.c,864898,17039,2357,177217,8647,0,0,0,0.41,0,0,0,0,68,68,0.41,673448
p0364l00s000583.c,868501,16821,2083,178021,8673,0,0,0,0.41,0,0,0,0,67,67,0.41,670066
p0364l00s002393.c,863827,16768,2015,177077,8665,0,0,0,0.40,0,0,0,0,67,67,0.40,676256
p0364l00s000767.c,871336,17195,1999,178446,8676,0,0,0,0.41,0,0,0,0,67,67,0.41,675653
p0364l00s000000.c,867530,16965,2107,177727,8750,0,0,0,0.41,0,0,0,0,68,68,0.41,668106
p0364l00s000204.c,848666,16607,2044,174037,8731,0,0,0,0.40,0,0,0,0,66,66,0.40,660006
p0364l00s001019.c,877867,17036,2348,178164,8771,0,0,0,0.41,0,0,0,0,67,67,0.41,672548
p0364l00s002290.c,865613,16698,2147,177409,8785,0,0,0,0.40,0,0,0,0,68,68,0.41,708634
p0364l00s000274.c,849792,16972,1999,174134,8782,0,0,0,0.40,0,0,0,0,66,66,0.40,657864
p0364l00s002797.c,862608,16722,1999,176913,8705,0,0,0,0.41,0,0,0,0,67,67,0.41,668475
p0364l00s001857.c,863954,17097,2187,177040,8751,0,0,0,0.40,0,0,0,0,67,67,0.40,684628
p0364l00s001873.c,870938,16862,2010,178457,8598,0,0,0,0.41,0,0,0,0,68,68,0.41,672696
p0364l00s002572.c,876041,17068,2371,179667,8757,0,0,0,0.41,0,0,0,0,69,69,0.41,687062
p0364l00s001448.c,873682,16928,2170,178483,8794,0,0,0,0.41,0,0,0,0,68,68,0.41,695286
p0364l00s002362.c,866764,16932,1209,177783,8706,0,0,0,0.39,0,0,0,0,68,68,0.39,651853
p0364l00s002424.c,860770,16592,2076,176416,8631,0,0,0,0.40,0,0,0,0,68,68,0.40,666121
p0364l00s001630.c,854158,16773,2055,175000,8574,0,0,0,0.40,0,0,0,0,66,66,0.40,666089
p0364l00s003382.c,864845,16971,2082,177304,8713,0,0,0,0.41,0,0,0,0,67,67,0.41,661624
p0364l00s003164.c,884640,17365,2261,180134,8750,0,0,0,0.41,0,0,0,0,69,69,0.41,684161
p0364l00s000013.c,857515,16927,2355,175729,8583,0,0,0,0.41,0,0,0,0,67,67,0.41,695218
p0364l00s002896.c,845254,16747,2043,173205,8660,0,0,0,0.40,0,0,0,0,65,65,0.40,659957
p0364l00s001836.c,863202,16981,2068,176979,8611,0,0,0,0.41,0,0,0,0,67,67,0.41,685920
p0364l00s000996.c,870166,17008,2088,178370,8751,0,0,0,0.40,0,0,0,0,68,68,0.41,665059
p0364l00s000991.c,855762,16758,2102,175402,8591,0,0,0,0.43,0,0,0,0,65,65,0.43,733370
p0364l00s002098.c,853616,16836,2053,174953,8717,0,0,0,0.40,0,0,0,0,67,67,0.40,696010
p0364l00s001336.c,865705,16958,2128,177027,8746,0,0,0,0.40,0,0,0,0,67,67,0.40,674377
