Program,instructions,cache-references,cache-misses,branch-instructions,branch-misses,alignment-faults,bpf-output,context-switches,cpu-clock,cpu-migrations,dummy,emulation-faults,major-faults,minor-faults,page-faults,task-clock,duration_time
p0498l00s000434.c,873339,17194,2325,178998,8659,0,0,0,0.41,0,0,0,0,69,69,0.41,703894
p0498l00s000211.c,906659,17911,2548,184634,8680,0,0,0,0.43,0,0,0,0,69,69,0.43,708688
p0498l00s000152.c,860575,16894,1665,176323,8703,0,0,0,0.40,0,0,0,0,67,67,0.40,654869
p0498l00s000070.c,859690,16887,1964,175651,8813,0,0,0,0.40,0,0,0,0,68,68,0.40,665580
p0498l00s000490.c,860022,17094,2130,175737,8632,0,0,0,0.41,0,0,0,0,66,66,0.41,674716
p0498l00s000114.c,875021,16847,2076,179255,8637,0,0,0,0.41,0,0,0,0,69,69,0.41,670474
p0498l00s000322.c,859288,17070,1044,175529,8620,0,0,0,0.39,0,0,0,0,67,67,0.39,594011
p0498l00s000025.c,866685,17033,2136,176954,8692,0,0,0,0.41,0,0,0,0,68,68,0.41,676538
p0498l00s000388.c,864302,16924,2087,177251,8689,0,0,0,0.41,0,0,0,0,68,68,0.41,679530
p0498l00s000308.c,858197,16986,2072,175934,8684,0,0,0,0.41,0,0,0,0,67,67,0.41,683712
p0498l00s000305.c,856853,16852,2071,175199,8671,0,0,0,0.40,0,0,0,0,66,66,0.40,671779
p0498l00s000362.c,862276,17052,2064,176066,8741,0,0,0,0.41,0,0,0,0,67,67,0.41,686538
p0498l00s000032.c,866580,17050,2087,176616,8672,0,0,0,0.40,0,0,0,0,67,67,0.41,681982
p0498l00s000405.c,886395,17292,2274,180166,8710,0,0,0,0.42,0,0,0,0,68,68,0.42,678813
p0498l00s000048.c,883412,17170,2070,180477,8624,0,0,0,0.41,0,0,0,0,69,69,0.41,675790
p0498l00s000498.c,890416,17095,1152,181482,8762,0,0,0,0.40,0,0,0,0,68,68,0.40,605208
p0498l00s000366.c,876694,17116,2105,179655,8668,0,0,0,0.41,0,0,0,0,69,69,0.41,678057
p0498l00s000042.c,861518,16619,2065,176457,8571,0,0,0,0.40,0,0,0,0,67,67,0.40,666007
p0498l00s000317.c,889188,17230,2422,181349,8675,0,0,0,0.42,0,0,0,0,68,68,0.42,682371
p0498l00s000132.c,858561,17003,2019,175937,8678,0,0,0,0.40,0,0,0,0,66,66,0.40,691537
p0498l00s000049.c,868180,16927,2176,177823,8675,0,0,0,0.41,0,0,0,0,69,69,0.41,669784
p0498l00s000441.c,860232,17101,2143,176095,8777,0,0,0,0.41,0,0,0,0,67,67,0.41,682123
p0498l00s000315.c,874977,16910,2090,178738,8699,0,0,0,0.41,0,0,0,0,69,69,0.41,679936
p0498l00s000427.c,878543,17307,1484,177813,8686,0,0,0,0.39,0,0,0,0,67,67,0.39,641889
p0498l00s000201.c,869993,17153,2110,177462,8710,0,0,0,0.41,0,0,0,0,68,68,0.41,664657
p0498l00s000351.c,862125,16841,2042,176594,8670,0,0,0,0.40,0,0,0,0,68,68,0.40,667918
