Program,instructions,cache-references,cache-misses,branch-instructions,branch-misses,alignment-faults,bpf-output,context-switches,cpu-clock,cpu-migrations,dummy,emulation-faults,major-faults,minor-faults,page-faults,task-clock,duration_time
p0585l00s000049.c,863728,16965,2128,176551,8741,0,0,0,0.40,0,0,0,0,66,66,0.41,670041
p0585l00s000175.c,865870,17238,2091,177001,8750,0,0,0,0.41,0,0,0,0,67,67,0.41,672250
p0585l00s000370.c,879182,17318,2183,180131,8730,0,0,0,0.41,0,0,0,0,69,69,0.41,690596
p0585l00s000011.c,864032,17150,2188,177037,8710,0,0,0,0.41,0,0,0,0,69,69,0.41,674238
p0585l00s000188.c,868263,17026,2312,177923,8642,0,0,0,0.41,0,0,0,0,68,68,0.41,680837
p0585l00s000419.c,875667,17064,2168,179379,8624,0,0,0,0.41,0,0,0,0,69,69,0.41,672752
p0585l00s000573.c,894532,17642,2022,180917,8764,0,0,0,0.42,0,0,0,0,68,68,0.42,739023
p0585l00s000150.c,892117,17291,2406,181701,8724,0,0,0,0.42,0,0,0,0,70,70,0.42,664206
p0585l00s000480.c,877411,16856,2124,179827,8620,0,0,0,0.41,0,0,0,0,69,69,0.41,678763
p0585l00s000411.c,858998,17161,2058,175988,8682,0,0,0,0.41,0,0,0,0,67,67,0.41,680629
p0585l00s000353.c,862154,17150,1459,176641,8765,0,0,0,0.40,0,0,0,0,67,67,0.40,619415
p0585l00s000320.c,873930,17461,2082,177864,8757,0,0,0,0.41,0,0,0,0,67,67,0.41,687030
p0585l00s000392.c,870957,16950,2137,178615,8681,0,0,0,0.41,0,0,0,0,69,69,0.41,665563
p0585l00s000204.c,879545,17073,2102,180350,8642,0,0,0,0.39,0,0,0,0,68,68,0.40,621308
p0585l00s000305.c,881148,17101,2208,179006,8759,0,0,0,0.41,0,0,0,0,68,68,0.41,670652
p0585l00s000053.c,876732,17055,2139,179603,8689,0,0,0,0.42,0,0,0,0,69,69,0.42,681679
p0585l00s000418.c,874245,17521,2356,177911,8888,0,0,0,0.42,0,0,0,0,67,67,0.42,687584
p0585l00s000399.c,860467,16892,2049,176407,8644,0,0,0,0.40,0,0,0,0,67,67,0.40,669945
p0585l00s000043.c,860948,16966,2135,175833,8680,0,0,0,0.40,0,0,0,0,67,67,0.40,678654
p0585l00s000530.c,869346,16979,2160,178192,8679,0,0,0,0.41,0,0,0,0,67,67,0.41,671451
p0585l00s000450.c,873184,17049,1987,178891,8692,0,0,0,0.41,0,0,0,0,68,68,0.41,670958
p0585l00s000404.c,867121,17019,2048,177831,8783,0,0,0,0.41,0,0,0,0,68,68,0.41,679395
p0585l00s000148.c,859118,16935,2050,176002,8604,0,0,0,0.40,0,0,0,0,67,67,0.40,672571
p0585l00s000206.c,859938,16778,2096,175655,8812,0,0,0,0.41,0,0,0,0,67,67,0.41,687302
p0585l00s000142.c,862002,17061,1960,176629,8730,0,0,0,0.41,0,0,0,0,67,67,0.41,670586
p0585l00s000554.c,859267,16906,2233,176108,8765,0,0,0,0.41,0,0,0,0,68,68,0.41,686869
p0585l00s000165.c,864765,17116,2076,176632,8728,0,0,0,0.39,0,0,0,0,68,68,0.39,614908
p0585l00s000151.c,870116,17176,1940,178142,8687,0,0,0,0.41,0,0,0,0,68,68,0.41,674288
