Program,instructions,cache-references,cache-misses,branch-instructions,branch-misses,alignment-faults,bpf-output,context-switches,cpu-clock,cpu-migrations,dummy,emulation-faults,major-faults,minor-faults,page-faults,task-clock,duration_time
p0434l00s000003.c,857153,16803,2057,175614,8583,0,0,0,0.40,0,0,0,0,67,67,0.40,658540
p0434l00s000422.c,858929,16977,2046,176163,8692,0,0,0,0.40,0,0,0,0,67,67,0.40,657010
p0434l00s000312.c,880683,17496,2095,179056,8814,0,0,0,0.42,0,0,0,0,68,68,0.42,684745
p0434l00s000294.c,863023,16999,2161,175659,8710,0,0,0,0.41,0,0,0,0,67,67,0.41,670384
p0434l00s000075.c,854969,16670,2049,174691,8668,0,0,0,0.40,0,0,0,0,67,67,0.40,664559
p0434l00s000131.c,876027,16966,2407,177939,8684,0,0,0,0.41,0,0,0,0,67,67,0.41,680538
p0434l00s000001.c,849715,16917,1380,174102,8706,0,0,0,0.39,0,0,0,0,67,67,0.39,649213
p0434l00s000273.c,856460,16717,2043,175658,8652,0,0,0,0.45,0,0,0,0,68,68,0.45,743555
p0434l00s000144.c,868764,16731,2191,177956,8695,0,0,0,0.41,0,0,0,0,68,68,0.41,668114
p0434l00s000204.c,852737,16655,2044,174761,8636,0,0,0,0.40,0,0,0,0,66,66,0.40,679851
p0434l00s000488.c,871449,17126,1801,177348,8784,0,0,0,0.40,0,0,0,0,67,67,0.40,639045
p0434l00s000097.c,868046,16872,1998,177462,8810,0,0,0,0.41,0,0,0,0,68,68,0.41,675428
p0434l00s000261.c,883193,17478,1382,179335,8744,0,0,0,0.39,0,0,0,0,68,68,0.39,639546
p0434l00s000390.c,888782,17246,2223,180880,8813,0,0,0,0.42,0,0,0,0,69,69,0.42,690207
p0434l00s000149.c,862840,16828,2061,176242,8751,0,0,0,0.41,0,0,0,0,68,68,0.41,676230
p0434l00s000464.c,861552,17063,2156,176567,8616,0,0,0,0.40,0,0,0,0,67,67,0.40,692124
p0434l00s000156.c,868409,17397,1674,176716,8640,0,0,0,0.39,0,0,0,0,66,66,0.39,648410
p0434l00s000385.c,862219,17163,2173,176531,8577,0,0,0,0.44,0,0,0,0,68,68,0.44,728633
p0434l00s000197.c,859823,17076,2115,176052,8693,0,0,0,0.40,0,0,0,0,67,67,0.40,690365
p0434l00s000403.c,866440,16886,2111,177585,8703,0,0,0,0.41,0,0,0,0,67,67,0.41,668044
p0434l00s000076.c,856457,17190,2260,175516,8727,0,0,0,0.41,0,0,0,0,66,66,0.41,684095
p0434l00s000392.c,859966,16932,2103,176196,8548,0,0,0,0.40,0,0,0,0,68,68,0.40,706075
p0434l00s000444.c,871499,16785,2117,178057,8811,0,0,0,0.40,0,0,0,0,68,68,0.40,622127
p0434l00s000371.c,861048,16664,2120,176441,8637,0,0,0,0.41,0,0,0,0,67,67,0.41,663730
p0434l00s000030.c,860449,16540,2018,176383,8465,0,0,0,0.40,0,0,0,0,67,67,0.40,668335
p0434l00s000239.c,861899,16810,1256,176128,8620,0,0,0,0.39,0,0,0,0,67,67,0.39,645787
p0434l00s000191.c,874278,17200,2276,177409,8718,0,0,0,0.41,0,0,0,0,67,67,0.41,681073
p0434l00s000484.c,858940,16681,2077,176174,8683,0,0,0,0.40,0,0,0,0,68,68,0.40,666338
p0434l00s000203.c,866247,17097,2043,177024,8724,0,0,0,0.41,0,0,0,0,67,67,0.41,673621
p0434l00s000440.c,862003,16824,2087,176742,8620,0,0,0,0.41,0,0,0,0,67,67,0.41,672022
p0434l00s000069.c,863799,16936,2096,176397,8754,0,0,0,0.41,0,0,0,0,67,67,0.41,675457
p0434l00s000240.c,882276,17258,1835,179513,8606,0,0,0,0.41,0,0,0,0,67,67,0.41,679670
p0434l00s000217.c,881925,17071,2281,179241,8620,0,0,0,0.41,0,0,0,0,67,67,0.42,703287
p0434l00s000038.c,885214,17327,2246,180174,8814,0,0,0,0.42,0,0,0,0,68,68,0.42,716074
p0434l00s000244.c,876149,17248,2069,178430,8704,0,0,0,0.41,0,0,0,0,67,67,0.41,683685
p0434l00s000201.c,858713,16849,2331,175936,8614,0,0,0,0.41,0,0,0,0,68,68,0.41,661272
p0434l00s000245.c,856229,16924,2157,175436,8609,0,0,0,0.40,0,0,0,0,67,67,0.40,669092
p0434l00s000469.c,863500,16723,2069,176957,8725,0,0,0,0.41,0,0,0,0,67,67,0.41,668372
p0434l00s000155.c,868915,17077,2236,176731,8682,0,0,0,0.41,0,0,0,0,68,68,0.41,689567
p0434l00s000250.c,860632,16941,2172,176421,8588,0,0,0,0.41,0,0,0,0,67,67,0.41,672641
p0434l00s000115.c,845497,17013,1288,173218,8630,0,0,0,0.38,0,0,0,0,66,66,0.38,635647
p0434l00s000347.c,871393,16961,2147,178519,8652,0,0,0,0.41,0,0,0,0,68,68,0.41,642518
p0434l00s000114.c,862484,16972,2140,176743,8627,0,0,0,0.41,0,0,0,0,68,68,0.41,668692
p0434l00s000202.c,864347,16750,1513,177229,8662,0,0,0,0.39,0,0,0,0,67,67,0.40,621314
p0434l00s000416.c,867679,16663,2075,177165,8692,0,0,0,0.39,0,0,0,0,67,67,0.39,618126
p0434l00s000415.c,865210,16829,2093,176174,8683,0,0,0,0.40,0,0,0,0,67,67,0.40,700826
p0434l00s000477.c,856270,16926,1391,175570,8684,0,0,0,0.38,0,0,0,0,66,66,0.38,638043
p0434l00s000195.c,868088,16621,2253,177938,8633,0,0,0,0.41,0,0,0,0,69,69,0.41,661328
p0434l00s000059.c,855271,16736,2176,175212,8626,0,0,0,0.39,0,0,0,0,66,66,0.39,621074
p0434l00s000259.c,859917,16933,2142,176101,8713,0,0,0,0.41,0,0,0,0,67,67,0.41,675953
p0434l00s000083.c,808697,16160,1903,165699,8437,0,0,0,0.38,0,0,0,0,62,62,0.38,648930
p0434l00s000014.c,859681,16858,2000,175588,8674,0,0,0,0.40,0,0,0,0,66,66,0.40,663672
p0434l00s000040.c,865917,16905,1930,177418,8692,0,0,0,0.40,0,0,0,0,67,67,0.41,658979
p0434l00s000348.c,863860,16983,1320,176955,8684,0,0,0,0.38,0,0,0,0,67,67,0.38,637100
p0434l00s000512.c,855459,17039,2104,175181,8679,0,0,0,0.41,0,0,0,0,67,67,0.41,676544
p0434l00s000360.c,868911,16888,2087,177454,8579,0,0,0,0.41,0,0,0,0,68,68,0.41,667625
p0434l00s000447.c,872989,17062,1385,179061,8671,0,0,0,0.39,0,0,0,0,69,69,0.39,634588
p0434l00s000465.c,862764,16868,2100,176982,8703,0,0,0,0.41,0,0,0,0,68,68,0.41,666418
p0434l00s000407.c,862150,16623,2062,176216,8688,0,0,0,0.41,0,0,0,0,68,68,0.41,667145
p0434l00s000152.c,859617,17053,2162,175617,8725,0,0,0,0.41,0,0,0,0,66,66,0.41,668442
p0434l00s000125.c,850206,16929,1373,173591,8659,0,0,0,0.38,0,0,0,0,66,66,0.38,631981
p0434l00s000222.c,854148,16770,2180,174992,8650,0,0,0,0.40,0,0,0,0,67,67,0.41,668888
p0434l00s000062.c,871367,17292,1353,177439,8736,0,0,0,0.39,0,0,0,0,67,67,0.39,634662
p0434l00s000255.c,866750,17146,2072,177637,8673,0,0,0,0.40,0,0,0,0,67,67,0.40,649362
p0434l00s000096.c,856230,16601,1660,174792,8734,0,0,0,0.40,0,0,0,0,68,68,0.40,662898
p0434l00s000215.c,865416,16930,2126,177226,8674,0,0,0,0.41,0,0,0,0,68,68,0.41,663581
p0434l00s000232.c,875986,17168,2192,178608,8767,0,0,0,0.40,0,0,0,0,68,68,0.41,664641
p0434l00s000016.c,854054,16993,2092,174930,8744,0,0,0,0.41,0,0,0,0,68,68,0.41,669564
p0434l00s000418.c,856671,17298,1366,175532,8670,0,0,0,0.38,0,0,0,0,67,67,0.38,624337
p0434l00s000362.c,861470,16894,2137,175426,8695,0,0,0,0.41,0,0,0,0,66,66,0.41,670171
p0434l00s000262.c,869288,16812,2134,178136,8646,0,0,0,0.41,0,0,0,0,69,69,0.41,665609
p0434l00s000491.c,862540,16984,2314,176757,8678,0,0,0,0.41,0,0,0,0,68,68,0.41,683373
p0434l00s000301.c,871312,17951,2413,178475,9113,0,0,1,0.43,0,0,0,0,67,67,0.43,679472
p0434l00s000227.c,864255,16893,2117,176660,8644,0,0,0,0.40,0,0,0,0,68,68,0.40,663507
p0434l00s000127.c,864360,16910,2102,177278,8738,0,0,0,0.41,0,0,0,0,67,67,0.41,669043
p0434l00s000235.c,859083,17127,1414,176087,8708,0,0,0,0.38,0,0,0,0,67,67,0.38,632700
p0434l00s000143.c,860512,16904,2117,175735,8709,0,0,0,0.41,0,0,0,0,67,67,0.41,689418
