Program,instructions,cache-references,cache-misses,branch-instructions,branch-misses,alignment-faults,bpf-output,context-switches,cpu-clock,cpu-migrations,dummy,emulation-faults,major-faults,minor-faults,page-faults,task-clock,duration_time
p0572l00s000215.c,862796,16908,2123,176889,8555,0,0,0,0.41,0,0,0,0,67,67,0.41,692350
p0572l00s000251.c,866210,17119,2208,176907,8870,0,0,0,0.41,0,0,0,0,67,67,0.41,682006
p0572l00s000698.c,889595,16816,2201,181949,8726,0,0,0,0.42,0,0,0,0,71,71,0.42,668855
p0572l00s000736.c,879151,17149,1077,180190,8867,0,0,0,0.39,0,0,0,0,69,69,0.39,601648
p0572l00s000580.c,878524,17473,2228,179972,8934,0,0,0,0.43,0,0,0,0,69,69,0.43,664166
p0572l00s000956.c,869625,17112,2038,177572,8725,0,0,0,0.41,0,0,0,0,67,67,0.41,681873
p0572l00s000938.c,866457,17199,2162,177448,8747,0,0,0,0.41,0,0,0,0,68,68,0.41,660339
p0572l00s000019.c,876758,17271,2320,177983,8853,0,0,0,0.42,0,0,0,0,67,67,0.42,703719
p0572l00s000141.c,874457,16892,1732,179142,8762,0,0,0,0.41,0,0,0,0,67,67,0.41,669753
p0572l00s000950.c,878366,17420,2311,178890,8939,0,0,0,0.42,0,0,0,0,67,67,0.42,685336
p0572l00s000161.c,865722,17061,2010,177594,8802,0,0,0,0.41,0,0,0,0,66,66,0.41,662676
p0572l00s000620.c,877703,17095,2101,179820,8734,0,0,0,0.41,0,0,0,0,68,68,0.41,669306
p0572l00s000646.c,868640,16896,1980,177249,8686,0,0,0,0.41,0,0,0,0,68,68,0.41,672273
p0572l00s000484.c,881403,16984,2226,180312,8697,0,0,0,0.42,0,0,0,0,69,69,0.42,674604
p0572l00s000838.c,864018,16788,2070,177273,8914,0,0,0,0.39,0,0,0,0,67,67,0.39,629300
p0572l00s000320.c,879312,17362,2208,178409,8786,0,0,0,0.41,0,0,0,0,66,66,0.41,682131
p0572l00s000354.c,886478,17087,2102,180904,8771,0,0,0,0.41,0,0,0,0,68,68,0.41,672400
p0572l00s000263.c,880296,17394,2353,180281,8929,0,0,0,0.42,0,0,0,0,68,68,0.42,676495
p0572l00s000088.c,882332,17601,2153,179269,8900,0,0,0,0.42,0,0,0,0,67,67,0.42,693416
p0572l00s001079.c,865961,17138,1514,177737,8737,0,0,0,0.40,0,0,0,0,66,66,0.40,617533
p0572l00s000310.c,880482,17247,2094,180236,8788,0,0,0,0.41,0,0,0,0,69,69,0.42,668191
p0572l00s000399.c,861823,17004,2212,176777,8785,0,0,0,0.41,0,0,0,0,66,66,0.41,680159
p0572l00s000039.c,869749,16881,2157,178151,8670,0,0,0,0.41,0,0,0,0,68,68,0.41,675248
p0572l00s001083.c,882046,17241,2102,180879,8775,0,0,0,0.41,0,0,0,0,68,68,0.41,680890
p0572l00s000673.c,871009,17116,2343,178682,8653,0,0,0,0.40,0,0,0,0,68,68,0.40,634935
p0572l00s001022.c,866056,16977,2170,178003,8714,0,0,0,0.41,0,0,0,0,67,67,0.41,674287
p0572l00s000325.c,879008,16978,2193,180170,8747,0,0,0,0.42,0,0,0,0,69,69,0.42,660839
