Program,instructions,cache-references,cache-misses,branch-instructions,branch-misses,alignment-faults,bpf-output,context-switches,cpu-clock,cpu-migrations,dummy,emulation-faults,major-faults,minor-faults,page-faults,task-clock,duration_time
p0539l00s000419.c,868805,16939,2350,176885,8627,0,0,0,0.41,0,0,0,0,67,67,0.41,645223
p0539l00s000816.c,866637,17843,1481,177423,8769,0,0,0,0.44,0,0,0,0,68,68,0.44,670311
p0539l00s000817.c,872419,16999,2085,178178,8707,0,0,0,0.41,0,0,0,0,69,69,0.41,676239
p0539l00s000543.c,860780,17065,2072,176371,8658,0,0,0,0.40,0,0,0,0,67,67,0.40,661347
p0539l00s000073.c,858708,16755,1976,176026,8678,0,0,0,0.40,0,0,0,0,68,68,0.40,656035
p0539l00s000772.c,863724,16824,2181,176788,8618,0,0,0,0.41,0,0,0,0,68,68,0.41,668294
p0539l00s000712.c,864537,17079,2098,176653,8609,0,0,0,0.40,0,0,0,0,67,67,0.40,703776
p0539l00s000218.c,859129,17032,2115,176154,8671,0,0,0,0.40,0,0,0,0,66,66,0.40,662726
p0539l00s000595.c,853936,16516,2017,174920,8575,0,0,0,0.40,0,0,0,0,67,67,0.40,658155
p0539l00s000643.c,874156,17367,2154,178008,8700,0,0,0,0.40,0,0,0,0,68,68,0.41,631021
p0539l00s000509.c,874747,17398,2206,176766,8678,0,0,0,0.45,0,0,0,0,67,67,0.45,763056
p0539l00s000623.c,852797,16983,2075,174855,8663,0,0,0,0.41,0,0,0,0,68,68,0.41,676284
p0539l00s000412.c,864161,16620,2060,177061,8676,0,0,0,0.41,0,0,0,0,68,68,0.41,681767
p0539l00s000503.c,860680,16808,1435,176419,8667,0,0,0,0.39,0,0,0,0,67,67,0.39,646893
p0539l00s000732.c,855257,16653,2037,175426,8657,0,0,0,0.40,0,0,0,0,67,67,0.40,683017
p0539l00s000083.c,865646,17071,2146,176844,8590,0,0,0,0.41,0,0,0,0,67,67,0.41,666272
p0539l00s000786.c,857266,17040,1249,175665,8721,0,0,0,0.38,0,0,0,0,66,66,0.38,638333
p0539l00s000155.c,862795,16881,1976,176374,8694,0,0,0,0.40,0,0,0,0,67,67,0.40,661679
p0539l00s000612.c,865514,16921,2030,177369,8715,0,0,0,0.41,0,0,0,0,68,68,0.41,706802
p0539l00s000223.c,860424,16845,2029,176395,8659,0,0,0,0.40,0,0,0,0,67,67,0.40,676291
p0539l00s000722.c,868392,16940,1460,177910,8691,0,0,0,0.39,0,0,0,0,68,68,0.39,605122
p0539l00s000070.c,836331,17093,1648,171230,8596,0,0,0,0.40,0,0,0,0,66,66,0.40,661666
p0539l00s000801.c,853076,16960,2024,174273,8670,0,0,0,0.40,0,0,0,0,66,66,0.40,659647
p0539l00s000367.c,859822,16888,2153,175475,8658,0,0,0,0.40,0,0,0,0,67,67,0.40,663446
p0539l00s000417.c,853399,16999,2112,174753,8614,0,0,0,0.41,0,0,0,0,67,67,0.41,665146
p0539l00s000616.c,862328,16899,2111,176248,8607,0,0,0,0.40,0,0,0,0,67,67,0.40,670430
