Program,instructions,cache-references,cache-misses,branch-instructions,branch-misses,alignment-faults,bpf-output,context-switches,cpu-clock,cpu-migrations,dummy,emulation-faults,major-faults,minor-faults,page-faults,task-clock,duration_time
p0384l00s000419.c,886257,16765,2113,180311,8742,0,0,0,0.41,0,0,0,0,67,67,0.41,674013
p0384l00s000621.c,877716,16893,2078,179162,8669,0,0,0,0.40,0,0,0,0,66,66,0.40,705257
p0384l00s000331.c,872465,16982,2076,177691,8650,0,0,0,0.40,0,0,0,0,66,66,0.40,665032
p0384l00s000487.c,878336,17016,1998,179049,8708,0,0,0,0.41,0,0,0,0,67,67,0.41,665494
p0384l00s000241.c,856256,16612,939,175181,8612,0,0,0,0.38,0,0,0,0,67,67,0.38,585012
p0384l00s000309.c,886019,16825,2329,182382,8824,0,0,0,0.41,0,0,0,0,65,65,0.41,686064
p0384l00s000638.c,864701,16633,1100,176814,8651,0,0,0,0.38,0,0,0,0,67,67,0.38,634031
p0384l00s000790.c,876737,17059,2218,178663,8681,0,0,0,0.41,0,0,0,0,66,66,0.41,683082
p0384l00s000243.c,867855,16709,2006,177138,8654,0,0,0,0.40,0,0,0,0,65,65,0.40,654277
p0384l00s000582.c,904339,17105,2183,183407,8656,0,0,0,0.41,0,0,0,0,67,67,0.41,678639
p0384l00s000233.c,832648,16656,2042,170823,8559,0,0,0,0.39,0,0,0,0,64,64,0.39,647112
p0384l00s000086.c,860222,16977,2200,175644,8736,0,0,0,0.40,0,0,0,0,67,67,0.40,680473
p0384l00s000075.c,842114,17103,2350,171847,8630,0,0,0,0.40,0,0,0,0,64,64,0.40,662455
p0384l00s000771.c,875660,16815,2206,178635,8677,0,0,0,0.40,0,0,0,0,67,67,0.40,671103
p0384l00s000819.c,870875,16990,2008,177766,8690,0,0,0,0.41,0,0,0,0,66,66,0.41,670508
p0384l00s000573.c,875438,17006,2303,181357,8752,0,0,0,0.41,0,0,0,0,66,66,0.41,680367
p0384l00s000644.c,864752,16766,2165,176538,8637,0,0,0,0.40,0,0,0,0,66,66,0.40,659660
p0384l00s000535.c,869483,17296,2231,177293,8629,0,0,0,0.40,0,0,0,0,65,65,0.40,669815
p0384l00s000779.c,868709,17064,2324,177494,8738,0,0,0,0.41,0,0,0,0,67,67,0.41,674294
p0384l00s000170.c,890042,16942,2063,181199,8694,0,0,0,0.41,0,0,0,0,67,67,0.41,677755
p0384l00s000310.c,887163,16880,2062,181312,8656,0,0,0,0.41,0,0,0,0,67,67,0.41,669407
p0384l00s000246.c,842906,16638,2067,171731,8555,0,0,0,0.39,0,0,0,0,64,64,0.39,649997
p0384l00s000418.c,867983,16808,2060,177600,8565,0,0,0,0.40,0,0,0,0,66,66,0.40,675805
p0384l00s000640.c,860147,16794,2143,175736,8724,0,0,0,0.40,0,0,0,0,67,67,0.40,656119
p0384l00s000360.c,875094,17012,2082,179406,8724,0,0,0,0.41,0,0,0,0,67,67,0.41,669683
p0384l00s000097.c,882335,17061,2107,179594,8674,0,0,0,0.41,0,0,0,0,67,67,0.41,665437
p0384l00s000776.c,847231,16613,2002,173020,8512,0,0,0,0.40,0,0,0,0,65,65,0.40,670650
p0384l00s000427.c,893491,16845,2139,182057,8575,0,0,0,0.41,0,0,0,0,67,67,0.41,665512
p0384l00s000606.c,883689,16793,2141,180544,8623,0,0,0,0.41,0,0,0,0,68,68,0.41,672418
p0384l00s000474.c,914013,16764,2122,188868,8747,0,0,0,0.41,0,0,0,0,66,66,0.41,671990
p0384l00s000028.c,876562,16937,2143,178933,8614,0,0,0,0.41,0,0,0,0,67,67,0.41,675212
p0384l00s000755.c,828195,16773,1960,169539,8671,0,0,0,0.40,0,0,0,0,63,63,0.40,654693
p0384l00s000617.c,866848,16562,2060,176510,8601,0,0,0,0.44,0,0,0,0,67,67,0.44,724087
p0384l00s000020.c,873941,16725,2071,177318,8667,0,0,0,0.40,0,0,0,0,66,66,0.40,662949
p0384l00s000607.c,871214,17029,2172,177893,8625,0,0,0,0.41,0,0,0,0,65,65,0.41,660247
p0384l00s000811.c,865817,17768,2333,177281,8886,0,0,0,0.47,0,0,0,0,67,67,0.47,753017
p0384l00s000746.c,821629,16413,2070,168446,8535,0,0,0,0.39,0,0,0,0,62,62,0.39,659443
p0384l00s000663.c,901892,17075,2175,182382,8661,0,0,0,0.41,0,0,0,0,67,67,0.41,683388
