Program,instructions,cache-references,cache-misses,branch-instructions,branch-misses,alignment-faults,bpf-output,context-switches,cpu-clock,cpu-migrations,dummy,emulation-faults,major-faults,minor-faults,page-faults,task-clock,duration_time
p0008l00s000770.c,275320459,24271,2029,69187706,472731,0,0,0,62.05,0,0,0,0,144,144,62.05,62312309
p0008l00s000439.c,44604498,537013,52323,6805718,11039,0,0,0,14.73,0,0,0,0,1042,1042,14.73,15030343
p0008l00s000734.c,866413,17019,2170,177398,8965,0,0,0,0.41,0,0,0,0,67,67,0.41,673677
p0008l00s000272.c,767268162,90551,54130,174786737,457491,0,0,1,147.76,0,0,0,0,1043,1043,147.76,148046036
p0008l00s000937.c,875074,16733,2113,179355,8798,0,0,0,0.41,0,0,0,0,69,69,0.41,675348
p0008l00s000357.c,884886,17350,2185,181360,8870,0,0,0,0.40,0,0,0,0,69,69,0.40,699267
p0008l00s000331.c,64394994,677722,23547,12119929,96154,0,0,0,19.86,0,0,0,0,466,466,19.86,20104315
p0008l00s000300.c,69637436,1175632,67592,12394716,97135,0,0,0,28.76,0,0,0,0,1044,1044,28.76,29028995
p0008l00s000159.c,1204947,24455,8679,235702,9163,0,0,0,0.64,0,0,0,0,166,166,0.64,913471
p0008l00s001156.c,872937,17149,1376,178416,8778,0,0,0,0.39,0,0,0,0,68,68,0.39,635658
p0008l00s001333.c,29872815,706548,45269,7166004,11315,0,0,0,17.13,0,0,0,0,1046,1046,17.13,17351570
p0008l00s001280.c,878135,16850,2084,179941,8811,0,0,0,0.41,0,0,0,0,68,68,0.41,724633
p0008l00s001036.c,867545,17267,2101,177988,8936,0,0,0,0.41,0,0,0,0,68,68,0.41,703347
p0008l00s000225.c,876208,17060,2312,178664,8873,0,0,0,0.40,0,0,0,0,67,67,0.40,632743
p0008l00s000496.c,863505,16793,1959,177075,8811,0,0,0,0.41,0,0,0,0,68,68,0.41,674030
p0008l00s001327.c,894846,17278,2188,181720,8887,0,0,0,0.42,0,0,0,0,68,68,0.42,677037
p0008l00s000867.c,864047,16922,2143,176668,8792,0,0,0,0.40,0,0,0,0,66,66,0.41,663205
p0008l00s001154.c,887278,17005,2110,181834,8899,0,0,0,0.41,0,0,0,0,70,70,0.41,688610
p0008l00s000824.c,879529,17015,2101,180262,8707,0,0,0,0.41,0,0,0,0,68,68,0.41,684730
p0008l00s000643.c,864783,16965,2216,177163,8839,0,0,0,0.40,0,0,0,0,67,67,0.40,654883
p0008l00s000339.c,46878455,709974,47565,13088931,98416,0,0,0,21.21,0,0,0,0,1045,1045,21.21,21477489
p0008l00s000046.c,9344812087,105690,39163,2665835537,6679176,0,0,4,2388.53,0,0,0,0,1043,1043,2388.53,2389021785
p0008l00s001109.c,881477,17155,2151,180186,8867,0,0,0,0.41,0,0,0,0,68,68,0.41,676727
p0008l00s001042.c,29856049,709843,66467,7162049,11391,0,0,0,17.69,0,0,0,0,1042,1042,17.69,17929668
p0008l00s000192.c,331541776,101071,42956,79003960,479044,0,0,0,76.57,0,0,0,0,1042,1042,76.57,76838743
p0008l00s000618.c,42115189,708931,67749,10170086,96744,0,0,0,19.86,0,0,0,0,1045,1045,19.86,20143687
p0008l00s000552.c,872923,17068,2138,177344,8892,0,0,0,0.41,0,0,0,0,67,67,0.41,683751
p0008l00s000040.c,906695,17455,2321,184072,8881,0,0,0,0.43,0,0,0,0,70,70,0.43,705206
p0008l00s001106.c,48327994,1225883,72712,11680085,99288,0,0,0,27.23,0,0,0,0,1122,1122,27.23,27505864
p0008l00s000069.c,29249012,629103,51311,7012002,11461,0,0,0,16.46,0,0,0,0,1044,1044,16.46,16730180
p0008l00s000578.c,881312,17246,1486,180499,8912,0,0,0,0.40,0,0,0,0,69,69,0.40,627473
