Program,instructions,cache-references,cache-misses,branch-instructions,branch-misses,alignment-faults,bpf-output,context-switches,cpu-clock,cpu-migrations,dummy,emulation-faults,major-faults,minor-faults,page-faults,task-clock,duration_time
p0468l00s000633.c,861805,16917,2120,176471,8712,0,0,0,0.41,0,0,0,0,68,68,0.41,673090
p0468l00s000571.c,868414,17769,2278,177352,8856,0,0,0,0.46,0,0,0,0,66,66,0.46,716082
p0468l00s000016.c,874205,17392,1377,177866,8810,0,0,0,0.39,0,0,0,0,67,67,0.39,643611
p0468l00s000407.c,853631,16686,1973,174362,8636,0,0,0,0.40,0,0,0,0,66,66,0.40,644776
p0468l00s000311.c,864050,16965,1381,176935,8641,0,0,0,0.39,0,0,0,0,67,67,0.39,645859
p0468l00s000464.c,872549,16996,2208,177931,8729,0,0,0,0.41,0,0,0,0,67,67,0.41,727965
p0468l00s000161.c,858092,17033,2272,175852,8702,0,0,0,0.41,0,0,0,0,66,66,0.41,641992
p0468l00s000425.c,867472,16956,2207,177724,8612,0,0,0,0.41,0,0,0,0,67,67,0.41,688720
p0468l00s000176.c,857614,16728,1057,175767,8646,0,0,0,0.38,0,0,0,0,66,66,0.38,624778
p0468l00s000477.c,845272,16772,1988,173057,8653,0,0,0,0.40,0,0,0,0,65,65,0.40,671741
p0468l00s000188.c,865597,16847,2163,177343,8673,0,0,0,0.41,0,0,0,0,68,68,0.41,661506
p0468l00s000144.c,863825,16927,2017,176950,8711,0,0,0,0.40,0,0,0,0,68,68,0.41,671389
p0468l00s000164.c,889566,17290,2172,181120,8624,0,0,0,0.41,0,0,0,0,69,69,0.41,702480
p0468l00s000639.c,866212,16870,2374,176475,8658,0,0,0,0.41,0,0,0,0,67,67,0.41,672177
p0468l00s000111.c,873936,17600,1499,177923,8790,0,0,0,0.42,0,0,0,0,66,66,0.42,645333
p0468l00s000397.c,850054,17008,1307,174043,8750,0,0,0,0.39,0,0,0,0,66,66,0.39,620998
p0468l00s000367.c,867157,16721,2104,177684,8714,0,0,0,0.40,0,0,0,0,68,68,0.40,666472
p0468l00s000554.c,862895,16837,1359,176881,8648,0,0,0,0.39,0,0,0,0,67,67,0.39,642272
p0468l00s000410.c,856788,16742,2111,175525,8692,0,0,0,0.40,0,0,0,0,68,68,0.40,662122
p0468l00s000003.c,861753,16812,2104,176545,8666,0,0,0,0.41,0,0,0,0,67,67,0.41,678555
p0468l00s000558.c,848457,16878,2198,173940,8591,0,0,0,0.40,0,0,0,0,66,66,0.40,677073
p0468l00s000512.c,854911,16923,2081,175074,8675,0,0,0,0.40,0,0,0,0,66,66,0.40,661214
p0468l00s000019.c,861173,16717,2116,176505,8644,0,0,0,0.40,0,0,0,0,67,67,0.40,668545
p0468l00s000640.c,860134,16935,2011,176240,8660,0,0,0,0.41,0,0,0,0,67,67,0.41,666069
p0468l00s000560.c,859508,16933,2095,175606,8707,0,0,0,0.40,0,0,0,0,67,67,0.40,664372
p0468l00s000679.c,872258,16808,2060,178744,8679,0,0,0,0.41,0,0,0,0,69,69,0.41,667891
p0468l00s000638.c,845856,16720,2148,173087,8620,0,0,0,0.40,0,0,0,0,66,66,0.40,662973
p0468l00s000347.c,864857,16945,1161,177217,8609,0,0,0,0.39,0,0,0,0,68,68,0.39,616355
p0468l00s000518.c,857386,16945,2071,175656,8556,0,0,0,0.40,0,0,0,0,66,66,0.40,663733
p0468l00s000646.c,858644,17031,2367,175944,8732,0,0,0,0.43,0,0,0,0,67,67,0.43,751713
p0468l00s000415.c,845815,16378,2299,172749,8510,0,0,0,0.40,0,0,0,0,65,65,0.40,665419
p0468l00s000576.c,861932,16874,2383,176558,8662,0,0,0,0.42,0,0,0,0,67,67,0.42,672120
p0468l00s000237.c,889669,18594,2506,181150,9149,0,0,1,0.47,0,0,0,0,68,68,0.48,729701
p0468l00s000610.c,877029,17243,2313,178247,8653,0,0,0,0.41,0,0,0,0,69,69,0.41,678240
p0468l00s000604.c,864204,16923,2118,176563,8611,0,0,0,0.41,0,0,0,0,67,67,0.41,677669
p0468l00s000324.c,860332,17078,2145,175630,8722,0,0,0,0.41,0,0,0,0,67,67,0.41,664491
p0468l00s000215.c,875498,17109,2151,178248,8686,0,0,0,0.41,0,0,0,0,67,67,0.41,680197
p0468l00s000613.c,879321,17319,2268,179050,8651,0,0,0,0.41,0,0,0,0,67,67,0.41,677516
p0468l00s000125.c,859056,16742,2081,175986,8669,0,0,0,0.43,0,0,0,0,67,67,0.43,709858
p0468l00s000048.c,867919,17285,2270,177801,8612,0,0,0,0.41,0,0,0,0,68,68,0.41,672181
p0468l00s000209.c,850470,16776,2053,173063,8578,0,0,0,0.39,0,0,0,0,63,63,0.39,628888
p0468l00s000258.c,857176,17524,2296,174567,8809,0,0,0,0.44,0,0,0,0,65,65,0.44,667315
p0468l00s000166.c,850296,16846,2318,173683,8576,0,0,0,0.40,0,0,0,0,67,67,0.40,664496
p0468l00s000186.c,869779,16936,2100,177060,8711,0,0,0,0.41,0,0,0,0,67,67,0.41,675963
p0468l00s000357.c,849956,16955,1595,174191,8754,0,0,0,0.39,0,0,0,0,67,67,0.40,614131
p0468l00s000320.c,866563,16857,2097,177570,8688,0,0,0,0.39,0,0,0,0,68,68,0.39,619106
p0468l00s000088.c,857751,16666,2015,175341,8677,0,0,0,0.40,0,0,0,0,67,67,0.40,664181
p0468l00s000230.c,871045,17138,1742,177465,8673,0,0,0,0.40,0,0,0,0,67,67,0.40,652454
p0468l00s000299.c,859070,16828,2248,175445,8670,0,0,0,0.41,0,0,0,0,68,68,0.41,679438
p0468l00s000625.c,872496,17045,2173,177574,8704,0,0,0,0.41,0,0,0,0,66,66,0.41,671130
p0468l00s000440.c,850854,16926,2157,174254,8607,0,0,0,0.40,0,0,0,0,66,66,0.40,673296
p0468l00s000677.c,855192,16969,2128,175236,8525,0,0,0,0.40,0,0,0,0,66,66,0.40,668340
p0468l00s000038.c,866275,16822,1531,176826,8682,0,0,0,0.40,0,0,0,0,68,68,0.40,649290
p0468l00s000213.c,878983,17104,2453,179130,8620,0,0,0,0.42,0,0,0,0,68,68,0.42,674465
p0468l00s000520.c,859529,16651,1875,176162,8665,0,0,0,0.40,0,0,0,0,67,67,0.40,659449
p0468l00s000284.c,854597,16549,2111,175051,8613,0,0,0,0.41,0,0,0,0,66,66,0.41,734647
p0468l00s000042.c,856706,16912,2307,174960,8686,0,0,0,0.41,0,0,0,0,67,67,0.41,679496
p0468l00s000250.c,856148,16750,2084,175485,8631,0,0,0,0.40,0,0,0,0,66,66,0.40,664298
p0468l00s000678.c,864323,16866,2286,177200,8659,0,0,0,0.41,0,0,0,0,68,68,0.41,662711
p0468l00s000595.c,855267,16745,2105,175209,8640,0,0,0,0.40,0,0,0,0,66,66,0.40,666179
p0468l00s000044.c,854226,16513,1422,174953,8585,0,0,0,0.39,0,0,0,0,67,67,0.39,642964
p0468l00s000480.c,848194,16777,2055,173755,8624,0,0,0,0.40,0,0,0,0,65,65,0.40,659874
p0468l00s000514.c,852471,16484,2103,174662,8560,0,0,0,0.39,0,0,0,0,66,66,0.39,612932
p0468l00s000045.c,847505,16684,2103,173092,8628,0,0,0,0.40,0,0,0,0,66,66,0.40,656004
p0468l00s000123.c,864408,17107,2140,177165,8680,0,0,0,0.40,0,0,0,0,67,67,0.41,684554
p0468l00s000455.c,844261,16767,2058,172909,8610,0,0,0,0.40,0,0,0,0,66,66,0.40,656530
p0468l00s000379.c,862642,16663,1299,176192,8583,0,0,0,0.39,0,0,0,0,67,67,0.39,652214
p0468l00s000403.c,854937,16773,2079,175141,8692,0,0,0,0.40,0,0,0,0,66,66,0.40,661592
p0468l00s000687.c,880439,16978,2318,178419,8645,0,0,0,0.41,0,0,0,0,67,67,0.41,684969
p0468l00s000432.c,860987,16594,1170,175817,8632,0,0,0,0.38,0,0,0,0,68,68,0.38,606168
p0468l00s000219.c,870197,17232,1325,177067,8687,0,0,0,0.40,0,0,0,0,67,67,0.40,651613
p0468l00s000598.c,855204,16837,1462,175210,8613,0,0,0,0.39,0,0,0,0,67,67,0.39,644615
p0468l00s000496.c,852338,16370,2050,174608,8528,0,0,0,0.38,0,0,0,0,68,68,0.38,605342
p0468l00s000260.c,861980,16900,2042,176143,8642,0,0,0,0.40,0,0,0,0,67,67,0.40,670550
p0468l00s000286.c,863649,16778,2044,176940,8591,0,0,0,0.42,0,0,0,0,67,67,0.42,722766
p0468l00s000172.c,876330,16864,1927,179222,8569,0,0,0,0.39,0,0,0,0,69,69,0.39,623607
p0468l00s000353.c,865944,16950,2298,177367,8591,0,0,0,0.41,0,0,0,0,67,67,0.41,677153
p0468l00s000511.c,871762,16862,1572,178500,8695,0,0,0,0.40,0,0,0,0,69,69,0.40,662558
p0468l00s000124.c,859179,16613,2121,175992,8681,0,0,0,0.40,0,0,0,0,67,67,0.40,682240
p0468l00s000419.c,868019,16574,2068,177288,8673,0,0,0,0.44,0,0,0,0,68,68,0.44,681043
p0468l00s000304.c,879620,17140,2291,179297,8689,0,0,0,0.41,0,0,0,0,68,68,0.41,688328
p0468l00s000649.c,871600,17946,2369,177838,8895,0,0,0,0.46,0,0,0,0,67,67,0.46,694622
p0468l00s000101.c,850069,16739,2058,174131,8687,0,0,0,0.40,0,0,0,0,65,65,0.40,659292
p0468l00s000443.c,852087,16542,2066,174655,8515,0,0,0,0.40,0,0,0,0,66,66,0.40,658241
p0468l00s000615.c,862152,16742,2171,176558,8614,0,0,0,0.40,0,0,0,0,68,68,0.40,658651
p0468l00s000194.c,850537,16856,2050,174220,8609,0,0,0,0.40,0,0,0,0,67,67,0.40,670594
p0468l00s000163.c,869347,16848,2094,177734,8648,0,0,0,0.41,0,0,0,0,67,67,0.41,672213
p0468l00s000575.c,857399,16976,2068,175704,8628,0,0,0,0.40,0,0,0,0,67,67,0.40,667275
p0468l00s000390.c,859811,18273,2284,176201,9098,0,0,1,0.46,0,0,0,0,66,66,0.46,703931
p0468l00s000366.c,854469,16591,2148,174960,8537,0,0,0,0.39,0,0,0,0,68,68,0.39,632681
p0468l00s000296.c,857894,16670,1481,175847,8621,0,0,0,0.39,0,0,0,0,67,67,0.39,638573
p0468l00s000584.c,864150,16746,2082,177060,8652,0,0,0,0.40,0,0,0,0,68,68,0.40,665981
p0468l00s000037.c,860903,17366,2042,176301,8852,0,0,0,0.48,0,0,0,0,67,67,0.48,749989
p0468l00s000387.c,862406,16881,1653,176684,8603,0,0,0,0.40,0,0,0,0,67,67,0.40,649046
p0468l00s000290.c,860550,16933,2116,176330,8527,0,0,0,0.40,0,0,0,0,67,67,0.40,654447
p0468l00s000508.c,857321,16826,2097,175610,8557,0,0,0,0.39,0,0,0,0,67,67,0.39,610317
p0468l00s000378.c,878092,19009,2423,180034,9165,0,0,1,0.52,0,0,0,0,68,68,0.52,783821
p0468l00s000178.c,853220,16444,2099,174803,8524,0,0,0,0.39,0,0,0,0,66,66,0.39,621488
p0468l00s000408.c,876276,18006,1626,178426,8860,0,0,0,0.43,0,0,0,0,67,67,0.43,655390
p0468l00s000456.c,861862,16769,2066,176174,8644,0,0,0,0.41,0,0,0,0,67,67,0.41,670826
p0468l00s000009.c,867684,16979,2274,177705,8627,0,0,0,0.41,0,0,0,0,68,68,0.41,680492
p0468l00s000174.c,866859,17014,2075,177230,8715,0,0,0,0.42,0,0,0,0,67,67,0.42,741185
p0468l00s000426.c,856673,16693,2102,175034,8506,0,0,0,0.39,0,0,0,0,66,66,0.39,627530
p0468l00s000530.c,865737,16814,2177,177319,8572,0,0,0,0.39,0,0,0,0,68,68,0.39,624495
p0468l00s000074.c,852922,16579,2069,174760,8532,0,0,0,0.43,0,0,0,0,68,68,0.43,726169
p0468l00s000203.c,837617,16641,1623,171510,8709,0,0,0,0.38,0,0,0,0,65,65,0.38,605563
p0468l00s000586.c,872065,16659,2074,178575,8565,0,0,0,0.40,0,0,0,0,67,67,0.41,662240
p0468l00s000066.c,857435,16949,2191,175721,8656,0,0,0,0.40,0,0,0,0,66,66,0.40,658965
p0468l00s000399.c,864244,17744,2434,176976,8872,0,0,0,0.43,0,0,0,0,67,67,0.43,664541
p0468l00s000276.c,860304,17155,2446,176216,8653,0,0,0,0.41,0,0,0,0,67,67,0.41,673898
p0468l00s000081.c,864470,16773,2155,177095,8660,0,0,0,0.41,0,0,0,0,68,68,0.41,677204
p0468l00s000310.c,880259,17137,1296,178910,8557,0,0,0,0.40,0,0,0,0,68,68,0.40,649912
p0468l00s000330.c,870584,16855,2058,178469,8637,0,0,0,0.41,0,0,0,0,68,68,0.41,666643
p0468l00s000202.c,851141,16769,2043,174428,8592,0,0,0,0.40,0,0,0,0,66,66,0.40,669407
