Program,instructions,cache-references,cache-misses,branch-instructions,branch-misses,alignment-faults,bpf-output,context-switches,cpu-clock,cpu-migrations,dummy,emulation-faults,major-faults,minor-faults,page-faults,task-clock,duration_time
p0371l00s004009.c,865405,17058,1563,177226,8819,0,0,0,0.40,0,0,0,0,68,68,0.40,618829
p0371l00s000500.c,867569,16993,2108,177314,8848,0,0,0,0.41,0,0,0,0,67,67,0.41,663607
p0371l00s002186.c,882591,16969,2125,180631,8812,0,0,0,0.41,0,0,0,0,70,70,0.41,674133
p0371l00s003613.c,892556,17611,1715,182869,8976,0,0,0,0.42,0,0,0,0,70,70,0.42,649462
p0371l00s000397.c,873756,17111,2269,178955,8791,0,0,0,0.41,0,0,0,0,70,70,0.41,672622
p0371l00s002907.c,867551,17215,2140,177652,8758,0,0,0,0.41,0,0,0,0,68,68,0.41,687071
p0371l00s002074.c,869789,17108,2239,177550,8786,0,0,0,0.41,0,0,0,0,68,68,0.41,668306
p0371l00s000944.c,888771,17148,2200,181647,8885,0,0,0,0.42,0,0,0,0,69,69,0.42,676532
p0371l00s001502.c,883173,16742,2232,180316,8758,0,0,0,0.41,0,0,0,0,69,69,0.41,712745
p0371l00s002355.c,890265,17308,2252,182424,8846,0,0,0,0.42,0,0,0,0,70,70,0.42,681043
p0371l00s002026.c,885824,16972,2095,181033,8853,0,0,0,0.41,0,0,0,0,69,69,0.41,671534
p0371l00s003343.c,865403,16749,2251,177158,8798,0,0,0,0.44,0,0,0,0,69,69,0.44,707374
p0371l00s001594.c,880555,17190,2161,180322,8806,0,0,0,0.41,0,0,0,0,69,69,0.41,674521
p0371l00s003525.c,908945,17583,2779,185314,8813,0,0,0,0.43,0,0,0,0,78,78,0.43,692858
p0371l00s003528.c,871419,17071,2175,178672,8709,0,0,0,0.41,0,0,0,0,67,67,0.41,670336
p0371l00s001304.c,882642,17318,2467,180068,8901,0,0,0,0.42,0,0,0,0,70,70,0.42,667056
p0371l00s002008.c,869506,16984,2108,178197,8792,0,0,0,0.41,0,0,0,0,67,67,0.41,679752
p0371l00s001482.c,894387,17576,2648,182880,8879,0,0,0,0.43,0,0,0,0,70,70,0.43,669970
p0371l00s000926.c,873313,16912,2170,178852,8707,0,0,0,0.41,0,0,0,0,68,68,0.41,671302
p0371l00s003252.c,882541,16846,2288,180593,8771,0,0,0,0.40,0,0,0,0,70,70,0.40,632715
p0371l00s001106.c,881501,16953,2008,180548,8751,0,0,0,0.41,0,0,0,0,68,68,0.41,671939
p0371l00s003271.c,862195,17014,2068,176771,8741,0,0,0,0.40,0,0,0,0,66,66,0.40,684691
p0371l00s001239.c,881566,17100,2257,180510,8728,0,0,0,0.41,0,0,0,0,70,70,0.41,684836
p0371l00s001627.c,865590,17277,1938,177112,8796,0,0,0,0.41,0,0,0,0,66,66,0.41,674406
p0371l00s000223.c,870224,17108,2182,178115,8824,0,0,0,0.41,0,0,0,0,69,69,0.41,676952
p0371l00s004032.c,917961,17819,2727,187180,8757,0,0,0,0.44,0,0,0,0,79,79,0.44,712792
p0371l00s001990.c,892360,17260,2117,182470,8861,0,0,0,0.42,0,0,0,0,70,70,0.42,678720
p0371l00s002295.c,870394,17122,2090,177912,8889,0,0,0,0.41,0,0,0,0,68,68,0.41,682938
p0371l00s002641.c,859366,16971,1982,175967,8710,0,0,0,0.40,0,0,0,0,66,66,0.40,658533
p0371l00s000671.c,859204,16926,2089,175998,8748,0,0,0,0.41,0,0,0,0,67,67,0.41,667249
p0371l00s000595.c,870039,16933,2132,178155,8748,0,0,0,0.41,0,0,0,0,70,70,0.41,679809
p0371l00s000859.c,867277,16829,2063,177185,8721,0,0,0,0.41,0,0,0,0,68,68,0.41,665457
p0371l00s004461.c,862180,16677,2089,176677,8801,0,0,0,0.41,0,0,0,0,67,67,0.41,669918
p0371l00s001176.c,888675,17173,2299,181324,8829,0,0,0,0.42,0,0,0,0,71,71,0.42,684825
p0371l00s003955.c,889882,17345,2314,182039,8782,0,0,0,0.42,0,0,0,0,71,71,0.42,672284
p0371l00s000849.c,878519,17325,2284,179462,8777,0,0,0,0.41,0,0,0,0,68,68,0.41,698290
p0371l00s001690.c,858960,16879,2135,175958,8776,0,0,0,0.41,0,0,0,0,67,67,0.41,675476
p0371l00s004261.c,867325,16971,2169,177147,8841,0,0,0,0.46,0,0,0,0,67,67,0.46,767480
p0371l00s002576.c,874967,17500,2324,178292,8861,0,0,0,0.42,0,0,0,0,67,67,0.42,674229
p0371l00s002838.c,871341,17022,2191,178444,8716,0,0,0,0.41,0,0,0,0,68,68,0.41,680885
p0371l00s003499.c,878265,17074,2230,179866,8687,0,0,0,0.41,0,0,0,0,69,69,0.41,682546
p0371l00s003533.c,860103,17032,2114,176338,8826,0,0,0,0.41,0,0,0,0,68,68,0.41,669210
p0371l00s002921.c,879974,17384,2200,180113,8918,0,0,0,0.42,0,0,0,0,71,71,0.42,682567
p0371l00s002380.c,885365,17535,1381,180285,8740,0,0,0,0.39,0,0,0,0,67,67,0.39,645059
p0371l00s000701.c,879260,17092,2169,179580,8818,0,0,0,0.41,0,0,0,0,69,69,0.41,676135
p0371l00s004417.c,882381,17140,2236,180121,8791,0,0,0,0.41,0,0,0,0,71,71,0.41,675374
p0371l00s003028.c,874805,17130,2143,178068,8818,0,0,0,0.41,0,0,0,0,66,66,0.41,681682
p0371l00s000760.c,863553,16971,2056,177077,8756,0,0,0,0.41,0,0,0,0,67,67,0.41,677193
p0371l00s003198.c,908246,17934,1607,185060,8910,0,0,0,0.42,0,0,0,0,78,78,0.42,686757
p0371l00s004157.c,861613,17166,2066,176555,8797,0,0,0,0.41,0,0,0,0,66,66,0.41,678717
p0371l00s000061.c,892481,17385,1409,181540,8749,0,0,0,0.39,0,0,0,0,68,68,0.39,648059
p0371l00s000788.c,885817,17081,2198,181369,8700,0,0,0,0.41,0,0,0,0,70,70,0.41,679417
p0371l00s001917.c,868060,16920,2008,177876,8806,0,0,0,0.41,0,0,0,0,69,69,0.41,671235
p0371l00s003427.c,891996,17088,1654,182895,8770,0,0,0,0.41,0,0,0,0,71,71,0.41,628759
p0371l00s004420.c,893569,17567,2390,181831,8815,0,0,0,0.42,0,0,0,0,70,70,0.42,676756
p0371l00s000998.c,877049,16936,1250,179190,8820,0,0,0,0.38,0,0,0,0,69,69,0.39,662084
p0371l00s003096.c,882227,16994,2141,180380,8824,0,0,0,0.44,0,0,0,0,69,69,0.44,772096
p0371l00s000338.c,875893,17752,2114,179421,8773,0,0,0,0.44,0,0,0,0,68,68,0.44,698512
p0371l00s002589.c,908044,17713,2381,184547,8833,0,0,0,0.43,0,0,0,0,72,72,0.43,697688
p0371l00s002909.c,896386,18531,2471,183746,9263,0,0,1,0.46,0,0,0,0,68,68,0.46,704740
p0371l00s004014.c,870328,16806,2057,178387,8853,0,0,0,0.41,0,0,0,0,69,69,0.41,671508
p0371l00s001522.c,880924,16822,2049,180595,8808,0,0,0,0.41,0,0,0,0,68,68,0.41,676644
p0371l00s001290.c,888824,17160,1559,181889,8704,0,0,0,0.41,0,0,0,0,71,71,0.41,625973
p0371l00s003987.c,878180,17189,2211,179842,8809,0,0,0,0.41,0,0,0,0,69,69,0.41,676453
p0371l00s001578.c,869840,17139,2213,178080,8777,0,0,0,0.41,0,0,0,0,70,70,0.41,680758
p0371l00s002605.c,860243,16925,2086,175694,8753,0,0,0,0.39,0,0,0,0,66,66,0.40,666747
p0371l00s002424.c,874900,17015,2075,178819,8781,0,0,0,0.41,0,0,0,0,67,67,0.41,695675
p0371l00s003043.c,867489,16915,1976,177818,8808,0,0,0,0.41,0,0,0,0,68,68,0.41,660619
p0371l00s000195.c,883228,17269,1732,180883,8807,0,0,0,0.41,0,0,0,0,69,69,0.41,638945
p0371l00s002825.c,896206,17308,2316,182936,8819,0,0,0,0.42,0,0,0,0,71,71,0.42,687584
