Program,instructions,cache-references,cache-misses,branch-instructions,branch-misses,alignment-faults,bpf-output,context-switches,cpu-clock,cpu-migrations,dummy,emulation-faults,major-faults,minor-faults,page-faults,task-clock,duration_time
p0383l00s000767.c,999998,20352,4681,200792,8926,0,0,0,0.50,0,0,0,0,105,105,0.50,759285
p0383l00s001288.c,980729,19362,4077,197405,8979,0,0,0,0.48,0,0,0,0,98,98,0.48,745629
p0383l00s000641.c,963850,19259,1338,194613,8978,0,0,0,0.43,0,0,0,0,95,95,0.43,692748
p0383l00s001505.c,904816,17887,1945,184458,8957,0,0,0,0.42,0,0,0,0,74,74,0.42,684531
p0383l00s000459.c,909176,17406,2396,185400,8958,0,0,0,0.42,0,0,0,0,73,73,0.42,684200
p0383l00s001465.c,886895,17075,2157,179889,8932,0,0,0,0.41,0,0,0,0,66,66,0.41,681502
p0383l00s000086.c,1093200,21435,6013,217591,9113,0,0,0,0.55,0,0,0,0,128,128,0.55,812858
p0383l00s000759.c,880179,17216,2285,179913,8777,0,0,0,0.42,0,0,0,0,70,70,0.42,676932
p0383l00s000838.c,955137,18927,3968,193232,9118,0,0,0,0.47,0,0,0,0,90,90,0.47,748626
p0383l00s000852.c,896666,17102,2360,183628,8911,0,0,0,0.42,0,0,0,0,70,70,0.42,681277
p0383l00s000574.c,1071374,21254,5980,213016,9101,0,0,0,0.54,0,0,0,0,126,126,0.54,810477
p0383l00s000625.c,911288,17482,2497,186029,8857,0,0,0,0.42,0,0,0,0,74,74,0.42,682531
p0383l00s001182.c,1241237,19922,3709,221727,9145,0,0,0,0.49,0,0,0,0,99,99,0.49,764551
p0383l00s001275.c,892510,17127,2285,181938,8867,0,0,0,0.42,0,0,0,0,70,70,0.42,715607
p0383l00s001168.c,943379,18446,3515,191152,9029,0,0,0,0.44,0,0,0,0,88,88,0.44,671935
p0383l00s000761.c,903183,17256,2277,184688,8901,0,0,0,0.42,0,0,0,0,72,72,0.42,685088
