Program,instructions,cache-references,cache-misses,branch-instructions,branch-misses,alignment-faults,bpf-output,context-switches,cpu-clock,cpu-migrations,dummy,emulation-faults,major-faults,minor-faults,page-faults,task-clock,duration_time
p0293l00s000111.c,873895,17004,2172,179130,8789,0,0,0,0.41,0,0,0,0,68,68,0.41,688654
p0293l00s001934.c,872510,17229,2490,178771,8853,0,0,0,0.41,0,0,0,0,68,68,0.42,677841
p0293l00s001128.c,883837,16690,2005,180594,8822,0,0,0,0.41,0,0,0,0,68,68,0.41,706976
p0293l00s001126.c,869676,17274,2171,178143,8785,0,0,0,0.41,0,0,0,0,67,67,0.41,681991
p0293l00s000997.c,869657,16622,1355,178097,8674,0,0,0,0.38,0,0,0,0,68,68,0.38,599256
p0293l00s000358.c,881017,17072,2073,180659,8780,0,0,0,0.45,0,0,0,0,68,68,0.45,741170
p0293l00s001706.c,864776,16779,2188,177109,8800,0,0,0,0.41,0,0,0,0,67,67,0.41,687090
p0293l00s001040.c,866379,16879,2103,177505,8770,0,0,0,0.41,0,0,0,0,67,67,0.41,669847
p0293l00s001693.c,874108,16855,2351,179181,8815,0,0,0,0.41,0,0,0,0,67,67,0.41,648733
p0293l00s000532.c,884672,16913,2134,181208,8904,0,0,0,0.41,0,0,0,0,68,68,0.41,669011
p0293l00s000458.c,872374,16826,2275,178319,8816,0,0,0,0.41,0,0,0,0,68,68,0.41,683043
p0293l00s000451.c,869065,16858,1560,178177,8798,0,0,0,0.38,0,0,0,0,67,67,0.38,601249
p0293l00s001378.c,882754,17338,1716,179389,8854,0,0,0,0.41,0,0,0,0,67,67,0.41,631133
p0293l00s001203.c,892014,16964,2130,182834,8846,0,0,0,0.42,0,0,0,0,70,70,0.42,673627
p0293l00s001537.c,890061,17206,2130,181060,8802,0,0,0,0.42,0,0,0,0,69,69,0.42,687892
p0293l00s000125.c,884509,17080,2116,181235,8740,0,0,0,0.41,0,0,0,0,68,68,0.41,677077
p0293l00s001204.c,898580,17238,1378,182989,8682,0,0,0,0.40,0,0,0,0,68,68,0.40,658866
p0293l00s000519.c,876097,17136,2113,178584,8879,0,0,0,0.41,0,0,0,0,67,67,0.41,680208
p0293l00s001173.c,893382,16981,2255,182010,8906,0,0,0,0.42,0,0,0,0,69,69,0.42,679710
p0293l00s001379.c,864447,16997,1866,177087,8706,0,0,0,0.40,0,0,0,0,67,67,0.40,676940
