Program,instructions,cache-references,cache-misses,branch-instructions,branch-misses,alignment-faults,bpf-output,context-switches,cpu-clock,cpu-migrations,dummy,emulation-faults,major-faults,minor-faults,page-faults,task-clock,duration_time
p0504l00s000071.c,878880,16864,1594,180232,8750,0,0,0,0.40,0,0,0,0,68,68,0.40,632203
p0504l00s000196.c,858703,16921,2110,176018,8826,0,0,0,0.40,0,0,0,0,66,66,0.40,693347
p0504l00s000351.c,860150,16907,2145,176133,8750,0,0,0,0.40,0,0,0,0,67,67,0.40,675720
p0504l00s000541.c,874754,17042,2069,178635,8771,0,0,0,0.41,0,0,0,0,68,68,0.41,670283
p0504l00s000531.c,866046,18145,2260,177425,8901,0,0,0,0.49,0,0,0,0,67,67,0.49,718621
p0504l00s000624.c,873614,16868,2059,179099,8715,0,0,0,0.41,0,0,0,0,69,69,0.41,678423
p0504l00s000244.c,864861,16784,1984,177265,8736,0,0,0,0.40,0,0,0,0,69,69,0.40,662447
p0504l00s000288.c,873975,17171,2273,178031,8742,0,0,0,0.41,0,0,0,0,68,68,0.41,686071
p0504l00s000374.c,864181,16850,2176,176967,8747,0,0,0,0.41,0,0,0,0,68,68,0.41,683530
p0504l00s000103.c,883840,17607,2299,180033,8822,0,0,0,0.42,0,0,0,0,68,68,0.42,687260
p0504l00s000253.c,859040,16896,2113,175516,8764,0,0,0,0.40,0,0,0,0,67,67,0.40,668208
p0504l00s000484.c,879665,16887,2065,179849,8822,0,0,0,0.41,0,0,0,0,69,69,0.41,674194
p0504l00s000579.c,890669,17413,2199,181378,8788,0,0,0,0.42,0,0,0,0,68,68,0.42,679841
p0504l00s000594.c,864996,17054,2154,176711,8762,0,0,0,0.41,0,0,0,0,67,67,0.41,676202
p0504l00s000666.c,867073,16949,1589,177536,8620,0,0,0,0.40,0,0,0,0,68,68,0.40,646817
p0504l00s000553.c,859197,16639,2078,175986,8758,0,0,0,0.43,0,0,0,0,68,68,0.43,732805
p0504l00s000638.c,884596,17074,2139,179543,8747,0,0,0,0.41,0,0,0,0,68,68,0.41,678001
p0504l00s000065.c,861909,16982,2128,176778,8709,0,0,0,0.42,0,0,0,0,67,67,0.42,678869
p0504l00s000141.c,883963,17250,2309,180050,8799,0,0,0,0.42,0,0,0,0,69,69,0.42,675666
p0504l00s000581.c,877659,17451,2099,178822,8753,0,0,0,0.41,0,0,0,0,68,68,0.41,677423
p0504l00s000122.c,857662,16726,2055,175911,8672,0,0,0,0.40,0,0,0,0,66,66,0.40,669279
p0504l00s000162.c,857603,17041,2074,175728,8772,0,0,0,0.40,0,0,0,0,66,66,0.40,658881
p0504l00s000247.c,873028,16770,2140,178912,8762,0,0,0,0.41,0,0,0,0,68,68,0.41,677076
p0504l00s000258.c,880384,17125,2253,179389,8769,0,0,0,0.43,0,0,0,0,68,68,0.44,777334
p0504l00s000591.c,869135,17090,2133,177965,8702,0,0,0,0.41,0,0,0,0,68,68,0.41,684970
p0504l00s000249.c,856467,16989,1406,175498,8760,0,0,0,0.40,0,0,0,0,66,66,0.40,627171
p0504l00s000669.c,877789,16957,1684,179518,8740,0,0,0,0.40,0,0,0,0,69,69,0.40,666657
p0504l00s000437.c,879389,16940,2142,180281,8769,0,0,0,0.44,0,0,0,0,68,68,0.44,734519
p0504l00s000148.c,881932,16917,2194,180181,8769,0,0,0,0.41,0,0,0,0,69,69,0.41,679253
p0504l00s000352.c,886780,17014,2181,180781,8676,0,0,0,0.40,0,0,0,0,69,69,0.40,628888
p0504l00s000166.c,859761,16903,2127,175655,8755,0,0,0,0.40,0,0,0,0,67,67,0.40,666526
p0504l00s000151.c,866356,16801,2021,177022,8737,0,0,0,0.40,0,0,0,0,68,68,0.41,666651
p0504l00s000109.c,861947,17001,2079,176638,8717,0,0,0,0.40,0,0,0,0,68,68,0.41,669697
p0504l00s000138.c,887148,17176,2093,180605,8715,0,0,0,0.41,0,0,0,0,68,68,0.41,688577
p0504l00s000619.c,875390,16962,2062,179492,8717,0,0,0,0.41,0,0,0,0,69,69,0.41,662507
p0504l00s000378.c,859309,16837,2136,175558,8614,0,0,0,0.40,0,0,0,0,67,67,0.41,675127
p0504l00s000608.c,897955,17244,2193,182350,8822,0,0,0,0.42,0,0,0,0,68,68,0.42,682982
p0504l00s000245.c,855944,16889,1626,175345,8761,0,0,0,0.40,0,0,0,0,66,66,0.40,656725
p0504l00s000488.c,857568,16831,2065,175119,8654,0,0,0,0.40,0,0,0,0,66,66,0.40,664379
p0504l00s000456.c,867434,16852,2076,177706,8710,0,0,0,0.41,0,0,0,0,68,68,0.41,672655
p0504l00s000398.c,871479,16625,2147,178586,8903,0,0,0,0.41,0,0,0,0,68,68,0.41,4081457
p0504l00s000376.c,856253,16913,2151,175400,8750,0,0,0,0.44,0,0,0,0,66,66,0.44,750399
p0504l00s000041.c,874760,16954,2159,178753,8572,0,0,0,0.41,0,0,0,0,69,69,0.41,665550
p0504l00s000252.c,864098,16848,2082,177027,8681,0,0,0,0.41,0,0,0,0,68,68,0.41,671488
p0504l00s000034.c,860282,17166,1863,176136,8757,0,0,0,0.41,0,0,0,0,67,67,0.41,667680
p0504l00s000282.c,879375,16774,2167,179750,8712,0,0,0,0.41,0,0,0,0,69,69,0.41,675843
p0504l00s000314.c,867087,16910,2055,177808,8800,0,0,0,0.41,0,0,0,0,69,69,0.41,670116
p0504l00s000422.c,885066,17441,2106,180992,8667,0,0,0,0.41,0,0,0,0,69,69,0.41,675164
p0504l00s000692.c,865873,17178,2134,177537,8712,0,0,0,0.41,0,0,0,0,68,68,0.41,686991
p0504l00s000281.c,887389,17483,1194,180562,8728,0,0,0,0.40,0,0,0,0,68,68,0.40,613704
p0504l00s000223.c,880685,16912,1140,180445,8730,0,0,0,0.39,0,0,0,0,69,69,0.39,603800
p0504l00s000384.c,861044,16793,2096,176457,8729,0,0,0,0.40,0,0,0,0,68,68,0.40,655006
p0504l00s000063.c,870856,16773,2110,178423,8706,0,0,0,0.41,0,0,0,0,68,68,0.41,677416
p0504l00s000316.c,863020,16726,2143,176814,8662,0,0,0,0.41,0,0,0,0,67,67,0.41,688673
p0504l00s000268.c,870276,16839,2045,178374,8589,0,0,0,0.41,0,0,0,0,68,68,0.41,669970
p0504l00s000497.c,860049,16899,1113,176151,8743,0,0,0,0.38,0,0,0,0,66,66,0.38,602772
p0504l00s000265.c,864682,16757,2108,177361,8746,0,0,0,0.41,0,0,0,0,68,68,0.41,667527
p0504l00s000031.c,873846,16609,2099,178597,8691,0,0,0,0.40,0,0,0,0,68,68,0.40,682977
p0504l00s000564.c,875303,17126,2222,178061,8762,0,0,0,0.41,0,0,0,0,67,67,0.41,678507
p0504l00s000420.c,882002,17102,2155,180684,8644,0,0,0,0.41,0,0,0,0,69,69,0.41,680607
