Program,instructions,cache-references,cache-misses,branch-instructions,branch-misses,alignment-faults,bpf-output,context-switches,cpu-clock,cpu-migrations,dummy,emulation-faults,major-faults,minor-faults,page-faults,task-clock,duration_time
p0291l00s000090.c,872228,16977,1213,178740,8849,0,0,0,0.39,0,0,0,0,68,68,0.39,599583
p0291l00s001599.c,864034,17004,2144,177046,8793,0,0,0,0.41,0,0,0,0,67,67,0.41,668221
p0291l00s000662.c,866161,16798,1361,177457,8661,0,0,0,0.38,0,0,0,0,67,67,0.38,594761
p0291l00s002131.c,889410,16896,2256,181332,8669,0,0,0,0.42,0,0,0,0,68,68,0.42,670043
p0291l00s003435.c,891235,17076,2220,182023,8928,0,0,0,0.42,0,0,0,0,70,70,0.42,688232
p0291l00s001157.c,885617,17217,2321,181308,8716,0,0,0,0.42,0,0,0,0,70,70,0.42,673090
p0291l00s001927.c,875588,17021,2042,179412,8648,0,0,0,0.41,0,0,0,0,68,68,0.41,672098
p0291l00s002430.c,896810,17307,2395,182224,8792,0,0,0,0.42,0,0,0,0,69,69,0.42,701004
p0291l00s000122.c,876597,17098,1527,179459,8788,0,0,0,0.38,0,0,0,0,70,70,0.38,609969
p0291l00s000498.c,876020,18019,2397,178923,8969,0,0,0,0.43,0,0,0,0,67,67,0.43,660460
p0291l00s000506.c,868323,16929,2093,177948,8744,0,0,0,0.41,0,0,0,0,68,68,0.41,697333
p0291l00s001263.c,866218,16975,2180,177382,8739,0,0,0,0.41,0,0,0,0,68,68,0.41,666392
p0291l00s001772.c,870162,16806,1483,178220,8811,0,0,0,0.38,0,0,0,0,69,69,0.38,599084
p0291l00s002636.c,873015,17230,2256,178737,8883,0,0,0,0.41,0,0,0,0,69,69,0.41,673647
p0291l00s001248.c,873351,17167,2164,178330,8705,0,0,0,0.41,0,0,0,0,68,68,0.41,669679
p0291l00s003108.c,887288,17163,2349,181708,8806,0,0,0,0.41,0,0,0,0,70,70,0.42,676282
p0291l00s003001.c,895361,17163,2264,182951,8795,0,0,0,0.42,0,0,0,0,70,70,0.42,683860
p0291l00s001242.c,865782,17134,2188,177332,8790,0,0,0,0.41,0,0,0,0,68,68,0.41,672414
p0291l00s001767.c,867779,16843,1285,176780,8724,0,0,0,0.38,0,0,0,0,67,67,0.38,632483
p0291l00s002473.c,863345,17140,2113,176821,8791,0,0,0,0.41,0,0,0,0,67,67,0.41,680767
p0291l00s000925.c,876604,16881,2160,179474,8704,0,0,0,0.41,0,0,0,0,69,69,0.41,706932
p0291l00s002076.c,885901,17154,2228,180872,8858,0,0,0,0.42,0,0,0,0,70,70,0.42,688784
p0291l00s003189.c,1502301,30491,15152,289122,9078,0,0,0,0.84,0,0,0,0,261,261,0.84,1114784
p0291l00s002503.c,901181,17160,2277,183777,8843,0,0,0,0.42,0,0,0,0,72,72,0.42,690271
p0291l00s002956.c,888819,17344,2291,181887,8858,0,0,0,0.42,0,0,0,0,71,71,0.42,685511
p0291l00s000562.c,889835,17139,2233,181819,8760,0,0,0,0.41,0,0,0,0,71,71,0.41,694001
p0291l00s001468.c,862200,17084,2097,176692,8768,0,0,0,0.41,0,0,0,0,66,66,0.41,669413
p0291l00s003396.c,72275271,17544,2203,12979192,9038,0,0,0,8.34,0,0,0,0,69,69,8.34,8585358
p0291l00s001744.c,893201,17421,2295,181778,8827,0,0,0,0.42,0,0,0,0,69,69,0.42,685882
p0291l00s000892.c,878876,17012,2247,179425,8805,0,0,0,0.41,0,0,0,0,69,69,0.41,676384
p0291l00s002146.c,911374,17214,2212,186710,8739,0,0,0,0.43,0,0,0,0,71,71,0.43,715760
p0291l00s001577.c,873411,17152,2067,178285,8720,0,0,0,0.41,0,0,0,0,69,69,0.41,678645
p0291l00s000780.c,890352,17289,2280,182518,8666,0,0,0,0.42,0,0,0,0,71,71,0.42,702340
p0291l00s003278.c,877312,17014,1329,179695,8703,0,0,0,0.38,0,0,0,0,69,69,0.39,632514
p0291l00s000479.c,876057,17201,2117,179336,8785,0,0,0,0.41,0,0,0,0,69,69,0.41,675209
p0291l00s003478.c,863728,17019,2232,176470,8812,0,0,0,0.41,0,0,0,0,69,69,0.41,672962
p0291l00s002045.c,872267,17187,1581,178730,8781,0,0,0,0.38,0,0,0,0,69,69,0.38,602417
p0291l00s001978.c,872228,17161,2207,178195,8756,0,0,0,0.41,0,0,0,0,68,68,0.41,684594
p0291l00s001592.c,894238,18519,1767,182196,9270,0,0,0,0.45,0,0,0,0,68,68,0.45,678508
p0291l00s002573.c,895959,17928,1636,182623,9191,0,0,0,0.41,0,0,0,0,68,68,0.41,643821
p0291l00s000761.c,917018,17628,2458,186416,8967,0,0,0,0.41,0,0,0,0,71,71,0.42,646854
p0291l00s002265.c,881386,17121,2064,180598,8722,0,0,0,0.41,0,0,0,0,68,68,0.41,696897
p0291l00s001975.c,880997,17409,2144,179330,9031,0,0,0,0.43,0,0,0,0,68,68,0.43,5100044
p0291l00s000411.c,887033,17120,2187,181638,8762,0,0,0,0.42,0,0,0,0,71,71,0.42,680844
p0291l00s003008.c,875998,17242,2165,178450,8804,0,0,0,0.41,0,0,0,0,67,67,0.41,678828
p0291l00s001670.c,911718,17601,2501,185884,8761,0,0,0,0.43,0,0,0,0,72,72,0.43,740251
p0291l00s001745.c,890869,17715,2189,181202,8854,0,0,0,0.41,0,0,0,0,70,70,0.41,685602
p0291l00s001774.c,858757,16613,1985,176039,8633,0,0,0,0.40,0,0,0,0,67,67,0.40,672052
p0291l00s000876.c,876599,16904,1142,179574,8632,0,0,0,0.40,0,0,0,0,68,68,0.40,639402
p0291l00s002357.c,891235,17416,2183,182528,8833,0,0,0,0.42,0,0,0,0,71,71,0.42,677131
p0291l00s002162.c,897059,17596,2361,181972,8861,0,0,0,0.42,0,0,0,0,71,71,0.42,696771
p0291l00s000674.c,887401,16941,1287,181841,8772,0,0,0,0.40,0,0,0,0,70,70,0.40,640542
p0291l00s000002.c,876834,17321,2258,179562,8805,0,0,0,0.42,0,0,0,0,70,70,0.42,677756
p0291l00s001903.c,875830,17274,2214,179493,8792,0,0,0,0.41,0,0,0,0,70,70,0.41,674946
p0291l00s000119.c,891763,17143,2226,182598,8786,0,0,0,0.42,0,0,0,0,70,70,0.42,680678
p0291l00s003136.c,892790,17297,1402,182757,8883,0,0,0,0.40,0,0,0,0,71,71,0.40,668193
p0291l00s000046.c,862515,17063,1385,176702,8752,0,0,0,0.38,0,0,0,0,67,67,0.38,631219
p0291l00s002773.c,879705,17204,2243,178859,8805,0,0,0,0.42,0,0,0,0,67,67,0.42,686984
p0291l00s000083.c,886447,17212,1567,181612,8810,0,0,0,0.40,0,0,0,0,70,70,0.40,622376
p0291l00s000511.c,888602,17174,2132,181923,8762,0,0,0,0.42,0,0,0,0,71,71,0.42,680423
p0291l00s001096.c,888613,16702,2069,182183,8705,0,0,0,0.40,0,0,0,0,70,70,0.40,643978
p0291l00s003109.c,875486,17123,2245,179278,8878,0,0,0,0.41,0,0,0,0,69,69,0.41,673175
