Program,instructions,cache-references,cache-misses,branch-instructions,branch-misses,alignment-faults,bpf-output,context-switches,cpu-clock,cpu-migrations,dummy,emulation-faults,major-faults,minor-faults,page-faults,task-clock,duration_time
p0316l00s000381.c,887679,17067,2473,181028,8937,0,0,0,0.42,0,0,0,0,66,66,0.42,681811
p0316l00s000218.c,880552,17046,2107,179885,8880,0,0,0,0.41,0,0,0,0,66,66,0.41,689708
p0316l00s000937.c,889985,16946,2301,182182,8849,0,0,0,0.40,0,0,0,0,69,69,0.40,631116
p0316l00s000791.c,907709,17619,1341,184490,8923,0,0,0,0.39,0,0,0,0,68,68,0.39,656619
p0316l00s000398.c,898803,17199,2127,184016,8941,0,0,0,0.42,0,0,0,0,69,69,0.42,675905
p0316l00s001214.c,876509,17087,2100,179475,8826,0,0,0,0.41,0,0,0,0,67,67,0.41,682374
p0316l00s000773.c,929961,17514,2216,188617,9058,0,0,0,0.43,0,0,0,0,70,70,0.43,696762
p0316l00s000060.c,886290,16922,2093,181619,8857,0,0,0,0.41,0,0,0,0,67,67,0.41,670957
p0316l00s000947.c,908721,17169,2181,183970,8961,0,0,0,0.42,0,0,0,0,68,68,0.42,692457
p0316l00s001222.c,910716,17398,2216,184785,8837,0,0,0,0.42,0,0,0,0,68,68,0.42,691294
p0316l00s000055.c,899620,17512,1440,183166,8939,0,0,0,0.39,0,0,0,0,68,68,0.39,639375
p0316l00s000963.c,898381,17114,2089,183446,8877,0,0,0,0.41,0,0,0,0,68,68,0.41,701099
p0316l00s000351.c,907253,17057,2348,185530,8962,0,0,0,0.42,0,0,0,0,71,71,0.42,687262
p0316l00s000308.c,895480,17040,2123,183417,8762,0,0,0,0.41,0,0,0,0,68,68,0.41,670108
p0316l00s000574.c,895084,17031,2111,183192,8874,0,0,0,0.43,0,0,0,0,69,69,0.43,731215
p0316l00s000715.c,878755,17055,2126,180022,8923,0,0,0,0.41,0,0,0,0,66,66,0.41,678510
p0316l00s001180.c,887886,16875,2154,181165,8880,0,0,0,0.41,0,0,0,0,68,68,0.41,723829
p0316l00s000220.c,892080,16851,2032,182231,8798,0,0,0,0.45,0,0,0,0,68,68,0.45,764666
p0316l00s000231.c,897641,17002,2229,183937,8951,0,0,0,0.41,0,0,0,0,69,69,0.42,673847
p0316l00s000550.c,14702469,168802,82421,2356497,15191,0,0,0,5.55,0,0,0,0,2022,2022,5.55,5813336
p0316l00s000790.c,898814,17076,2155,184000,8967,0,0,0,0.42,0,0,0,0,69,69,0.42,689391
p0316l00s000845.c,884898,17058,2152,181168,8908,0,0,0,0.41,0,0,0,0,68,68,0.41,685780
p0316l00s001157.c,876795,17016,2127,179646,8944,0,0,0,0.44,0,0,0,0,66,66,0.45,746658
p0316l00s000384.c,894307,17092,1617,182555,8997,0,0,0,0.41,0,0,0,0,68,68,0.41,656582
p0316l00s000280.c,886896,17190,2108,181693,8914,0,0,0,0.41,0,0,0,0,67,67,0.41,683327
p0316l00s000958.c,889769,18666,2432,182358,9281,0,0,1,0.44,0,0,0,0,66,66,0.44,700068
p0316l00s000599.c,895318,17153,2101,183469,8923,0,0,0,0.41,0,0,0,0,69,69,0.41,695832
p0316l00s000260.c,894982,17246,1552,182083,8865,0,0,0,0.41,0,0,0,0,67,67,0.41,650981
p0316l00s001069.c,894035,16836,1529,183153,8895,0,0,0,0.40,0,0,0,0,69,69,0.40,621493
p0316l00s000443.c,914388,17327,2157,185549,8922,0,0,0,0.42,0,0,0,0,69,69,0.42,704622
p0316l00s001017.c,898020,17010,2116,183972,8982,0,0,0,0.42,0,0,0,0,69,69,0.42,682469
p0316l00s000926.c,914971,17311,1782,186097,8870,0,0,0,0.41,0,0,0,0,68,68,0.41,646673
p0316l00s000702.c,877667,16849,2077,179757,8940,0,0,0,0.41,0,0,0,0,67,67,0.41,679469
p0316l00s000219.c,895335,16995,1077,183191,8925,0,0,0,0.39,0,0,0,0,69,69,0.39,616922
p0316l00s000121.c,878913,17010,2124,180128,8910,0,0,0,0.41,0,0,0,0,68,68,0.41,673718
p0316l00s000960.c,898681,16815,2069,184114,8903,0,0,0,0.41,0,0,0,0,68,68,0.41,647353
p0316l00s000026.c,879100,17094,2048,180021,8912,0,0,0,0.41,0,0,0,0,66,66,0.41,681415
p0316l00s000140.c,896115,17115,958,183618,8853,0,0,0,0.39,0,0,0,0,68,68,0.39,600040
p0316l00s000979.c,895388,17243,2173,181667,9006,0,0,0,0.40,0,0,0,0,66,66,0.40,643763
p0316l00s000915.c,893586,17256,2201,183015,8926,0,0,0,0.42,0,0,0,0,68,68,0.42,687852
p0316l00s000454.c,874530,17119,2139,179057,8884,0,0,0,0.41,0,0,0,0,66,66,0.41,669791
p0316l00s000511.c,896735,17171,1285,183724,8950,0,0,0,0.41,0,0,0,0,68,68,0.42,688376
p0316l00s000477.c,891977,17262,2260,181657,8906,0,0,0,0.42,0,0,0,0,67,67,0.42,690024
p0316l00s000690.c,874820,16959,2082,179048,8913,0,0,0,0.41,0,0,0,0,67,67,0.41,663050
p0316l00s000021.c,878388,17170,2106,179331,8890,0,0,0,0.41,0,0,0,0,67,67,0.41,669772
p0316l00s000627.c,890552,16868,1814,182410,8980,0,0,0,0.41,0,0,0,0,68,68,0.41,667919
