Program,instructions,cache-references,cache-misses,branch-instructions,branch-misses,alignment-faults,bpf-output,context-switches,cpu-clock,cpu-migrations,dummy,emulation-faults,major-faults,minor-faults,page-faults,task-clock,duration_time
p0002l00s001448.c,871920,17116,2160,177564,8846,0,0,0,0.44,0,0,0,0,67,67,0.44,730539
p0002l00s000684.c,874295,17225,2551,178885,8708,0,0,0,0.41,0,0,0,0,69,69,0.41,722929
p0002l00s000049.c,868522,17945,2543,177855,8957,0,0,0,0.44,0,0,0,0,69,69,0.44,678093
p0002l00s000255.c,866876,16798,2071,177696,8685,0,0,0,0.40,0,0,0,0,67,67,0.40,677694
p0002l00s001216.c,885828,17280,2256,180382,8717,0,0,0,0.42,0,0,0,0,67,67,0.42,693738
p0002l00s000452.c,855986,16895,2128,175286,8768,0,0,0,0.39,0,0,0,0,67,67,0.39,666423
p0002l00s000249.c,875757,16992,2249,178876,8740,0,0,0,0.41,0,0,0,0,67,67,0.41,679275
p0002l00s000799.c,861784,17051,2055,176544,8773,0,0,0,0.41,0,0,0,0,67,67,0.41,684825
p0002l00s000538.c,865000,16824,2107,177378,8721,0,0,0,0.41,0,0,0,0,67,67,0.41,666786
p0002l00s000023.c,854348,17287,2236,174183,8682,0,0,0,0.41,0,0,0,0,65,65,0.41,670219
p0002l00s000507.c,894945,17259,2145,182288,8811,0,0,0,0.42,0,0,0,0,70,70,0.42,679938
p0002l00s000119.c,864815,17096,1654,177230,8709,0,0,0,0.40,0,0,0,0,67,67,0.40,617530
p0002l00s001433.c,883380,17130,2201,179716,8822,0,0,0,0.41,0,0,0,0,68,68,0.41,727579
p0002l00s000335.c,864162,17193,2090,177080,8785,0,0,0,0.41,0,0,0,0,66,66,0.41,673471
p0002l00s001075.c,859501,16731,2096,176063,8764,0,0,0,0.41,0,0,0,0,68,68,0.41,668749
p0002l00s000061.c,873931,16839,2078,179182,8744,0,0,0,0.41,0,0,0,0,67,67,0.41,664452
p0002l00s001045.c,880792,17663,2105,179284,8784,0,0,0,0.42,0,0,0,0,67,67,0.42,695636
p0002l00s000166.c,867907,16698,2358,177718,8663,0,0,0,0.41,0,0,0,0,68,68,0.41,683824
p0002l00s001176.c,872669,17058,2318,178865,8622,0,0,0,0.41,0,0,0,0,68,68,0.41,676744
p0002l00s001141.c,853407,16890,2129,174759,8842,0,0,0,0.40,0,0,0,0,67,67,0.41,666615
p0002l00s000343.c,865838,16896,2264,177420,8757,0,0,0,0.41,0,0,0,0,67,67,0.41,670066
p0002l00s000472.c,888681,17317,2142,180968,8784,0,0,0,0.41,0,0,0,0,68,68,0.41,713415
p0002l00s000366.c,862125,16852,2097,176210,8698,0,0,0,0.39,0,0,0,0,67,67,0.39,633151
p0002l00s001186.c,878240,17134,2210,179119,8819,0,0,0,0.41,0,0,0,0,67,67,0.41,683851
p0002l00s000190.c,864624,17036,2026,177139,8809,0,0,0,0.41,0,0,0,0,68,68,0.41,670992
p0002l00s000852.c,868460,17050,2084,178000,8736,0,0,0,0.41,0,0,0,0,68,68,0.41,665150
p0002l00s001426.c,876212,17070,2306,179136,8866,0,0,0,0.41,0,0,0,0,69,69,0.41,680662
p0002l00s001207.c,889394,17154,2302,180840,8867,0,0,0,0.45,0,0,0,0,70,70,0.46,764389
p0002l00s000302.c,867958,17169,2295,176572,8802,0,0,0,0.41,0,0,0,0,66,66,0.41,666801
p0002l00s001083.c,855625,16781,1259,175293,8651,0,0,0,0.38,0,0,0,0,67,67,0.38,637253
p0002l00s001032.c,872403,17029,2037,177927,8853,0,0,0,0.41,0,0,0,0,68,68,0.41,722216
p0002l00s001036.c,872811,16838,2049,178818,8742,0,0,0,0.41,0,0,0,0,68,68,0.41,667231
p0002l00s001399.c,884187,17011,2266,179194,8816,0,0,0,0.42,0,0,0,0,67,67,0.42,686120
p0002l00s000545.c,857583,16939,1479,175881,8818,0,0,0,0.40,0,0,0,0,67,67,0.40,640494
p0002l00s000430.c,855513,16762,2293,174781,8835,0,0,0,0.41,0,0,0,0,67,67,0.41,671211
p0002l00s001194.c,862383,16722,2116,176719,8663,0,0,0,0.41,0,0,0,0,67,67,0.41,658168
p0002l00s000917.c,832486,16775,2055,170419,8591,0,0,0,0.40,0,0,0,0,64,64,0.40,652971
p0002l00s000646.c,857533,17026,2105,175742,8649,0,0,0,0.40,0,0,0,0,67,67,0.40,662943
p0002l00s000443.c,869993,16907,2119,177764,8743,0,0,0,0.41,0,0,0,0,68,68,0.41,681855
p0002l00s001000.c,887610,17294,2270,180556,8777,0,0,0,0.40,0,0,0,0,69,69,0.40,635282
p0002l00s000616.c,884597,17170,2175,178975,8779,0,0,0,0.42,0,0,0,0,67,67,0.42,688694
p0002l00s000650.c,864598,16912,2133,177052,8808,0,0,0,0.45,0,0,0,0,69,69,0.45,793458
p0002l00s000315.c,868240,17251,2169,177737,8724,0,0,0,0.41,0,0,0,0,68,68,0.41,669307
p0002l00s000171.c,878946,18347,2467,180093,9176,0,0,1,0.46,0,0,0,0,67,67,0.46,716713
p0002l00s001353.c,881592,17025,2101,180084,8816,0,0,0,0.42,0,0,0,0,69,69,0.42,708125
