Program,instructions,cache-references,cache-misses,branch-instructions,branch-misses,alignment-faults,bpf-output,context-switches,cpu-clock,cpu-migrations,dummy,emulation-faults,major-faults,minor-faults,page-faults,task-clock,duration_time
p0495l00s000294.c,853572,16633,1241,174838,8737,0,0,0,0.43,0,0,0,0,67,67,0.43,745361
p0495l00s000618.c,874988,17137,2138,178022,8639,0,0,0,0.41,0,0,0,0,67,67,0.41,680589
p0495l00s000032.c,880517,17130,2164,178858,8572,0,0,0,0.41,0,0,0,0,67,67,0.41,686877
p0495l00s000104.c,873092,16967,2235,176567,8797,0,0,0,0.40,0,0,0,0,67,67,0.40,639325
p0495l00s000256.c,858912,16725,2132,175401,8636,0,0,0,0.41,0,0,0,0,66,66,0.41,663794
p0495l00s000087.c,855639,16708,2098,174827,8652,0,0,0,0.40,0,0,0,0,66,66,0.40,679144
p0495l00s000030.c,866375,17174,2127,177569,8610,0,0,0,0.41,0,0,0,0,68,68,0.41,672870
p0495l00s000232.c,867854,17021,1158,176506,8653,0,0,0,0.39,0,0,0,0,67,67,0.39,635189
p0495l00s000225.c,842691,17022,1307,170256,8562,0,0,0,0.38,0,0,0,0,63,63,0.38,631823
p0495l00s000158.c,861928,16996,2073,176723,8569,0,0,0,0.40,0,0,0,0,68,68,0.40,715013
p0495l00s000327.c,866385,16753,2121,177581,8667,0,0,0,0.41,0,0,0,0,67,67,0.41,674381
p0495l00s000076.c,858492,16466,2125,175924,8656,0,0,0,0.40,0,0,0,0,67,67,0.40,701950
p0495l00s000042.c,866152,17277,2098,177446,8661,0,0,0,0.43,0,0,0,0,67,67,0.43,729567
p0495l00s000383.c,852891,16995,1665,174706,8511,0,0,0,0.38,0,0,0,0,66,66,0.39,642675
p0495l00s000583.c,861233,16575,2080,176496,8532,0,0,0,0.40,0,0,0,0,68,68,0.40,668359
p0495l00s000129.c,855083,16790,1996,175203,8677,0,0,0,0.40,0,0,0,0,66,66,0.40,660433
p0495l00s000268.c,849835,16949,1973,174132,8680,0,0,0,0.40,0,0,0,0,67,67,0.41,673750
p0495l00s000245.c,867975,16782,2062,176759,8626,0,0,0,0.41,0,0,0,0,67,67,0.41,663968
p0495l00s000140.c,851863,16695,2038,174526,8733,0,0,0,0.43,0,0,0,0,67,67,0.43,713787
p0495l00s000441.c,856256,16744,2218,175422,8554,0,0,0,0.41,0,0,0,0,67,67,0.41,680092
p0495l00s000029.c,870366,17252,2176,177002,8677,0,0,0,0.41,0,0,0,0,66,66,0.41,681190
p0495l00s000537.c,855017,16812,2073,175166,8570,0,0,0,0.40,0,0,0,0,66,66,0.40,658467
p0495l00s000335.c,857743,16835,2195,175590,8753,0,0,0,0.40,0,0,0,0,68,68,0.40,676668
p0495l00s000402.c,860284,16900,2087,176246,8768,0,0,0,0.41,0,0,0,0,67,67,0.41,666790
p0495l00s000491.c,872378,16915,2284,177277,8638,0,0,0,0.41,0,0,0,0,66,66,0.41,678881
p0495l00s000474.c,843280,16224,975,172883,8521,0,0,0,0.37,0,0,0,0,64,64,0.37,645702
p0495l00s000203.c,850362,16553,2026,174190,8579,0,0,0,0.40,0,0,0,0,66,66,0.40,674358
p0495l00s000530.c,855402,16823,2039,174730,8610,0,0,0,0.40,0,0,0,0,66,66,0.40,705489
p0495l00s000422.c,866148,17064,1942,177299,8731,0,0,0,0.41,0,0,0,0,67,67,0.41,672506
p0495l00s000216.c,858015,16689,2077,175717,8559,0,0,0,0.40,0,0,0,0,67,67,0.40,673244
