Program,instructions,cache-references,cache-misses,branch-instructions,branch-misses,alignment-faults,bpf-output,context-switches,cpu-clock,cpu-migrations,dummy,emulation-faults,major-faults,minor-faults,page-faults,task-clock,duration_time
p0281l00s000517.c,935988,17743,2242,189818,8928,0,0,0,0.42,0,0,0,0,71,71,0.42,703749
p0281l00s000397.c,881610,16889,2265,180781,8867,0,0,0,0.41,0,0,0,0,67,67,0.41,720800
p0281l00s000599.c,1105822,17919,2879,233185,9132,0,0,0,0.46,0,0,0,0,78,78,0.46,720634
p0281l00s000378.c,898595,17085,1033,183005,8904,0,0,0,0.39,0,0,0,0,68,68,0.39,601459
p0281l00s000593.c,895993,17125,2431,182612,8960,0,0,0,0.42,0,0,0,0,68,68,0.42,686747
p0281l00s000151.c,902936,16856,1005,185204,8914,0,0,0,0.39,0,0,0,0,69,69,0.39,602870
p0281l00s000669.c,903623,16795,2094,184870,8914,0,0,0,0.41,0,0,0,0,68,68,0.41,676794
p0281l00s000455.c,894209,16919,2335,183165,8864,0,0,0,0.42,0,0,0,0,68,68,0.42,691472
p0281l00s000054.c,891082,17139,2153,182268,8919,0,0,0,0.41,0,0,0,0,67,67,0.41,657366
p0281l00s000439.c,893533,16744,2056,182100,8831,0,0,0,0.41,0,0,0,0,68,68,0.41,676890
p0281l00s000414.c,921027,17503,2436,188588,8954,0,0,0,0.42,0,0,0,0,74,74,0.42,697569
p0281l00s000019.c,928379,17978,2662,188471,9010,0,0,0,0.43,0,0,0,0,73,73,0.43,715792
p0281l00s000882.c,1046999,17754,2827,209379,8961,0,0,0,0.45,0,0,0,0,77,77,0.45,715491
p0281l00s000854.c,888395,17074,2056,181672,8959,0,0,0,0.40,0,0,0,0,67,67,0.40,669511
p0281l00s000725.c,926299,17576,2207,188994,8956,0,0,0,0.43,0,0,0,0,69,69,0.43,704573
p0281l00s000915.c,906706,17179,2201,185982,8855,0,0,0,0.42,0,0,0,0,69,69,0.42,678609
p0281l00s000394.c,908924,16913,2263,186493,8867,0,0,0,0.42,0,0,0,0,70,70,0.42,682875
p0281l00s000708.c,913175,17260,2309,186373,8944,0,0,0,0.42,0,0,0,0,71,71,0.42,678002
p0281l00s000004.c,888938,16737,2181,181840,8932,0,0,0,0.41,0,0,0,0,67,67,0.41,669839
p0281l00s000346.c,882935,17235,1366,181036,8986,0,0,0,0.39,0,0,0,0,67,67,0.39,642175
p0281l00s000372.c,914738,17355,2407,185711,9046,0,0,0,0.42,0,0,0,0,69,69,0.43,696559
p0281l00s000402.c,916956,17383,2175,186854,9007,0,0,0,0.42,0,0,0,0,68,68,0.42,689726
p0281l00s000231.c,1124191,18107,2982,225904,9032,0,0,0,0.47,0,0,0,0,77,77,0.47,694819
p0281l00s000396.c,916185,17296,2528,187598,8931,0,0,0,0.43,0,0,0,0,73,73,0.43,666285
p0281l00s000537.c,888662,16839,2121,181753,8949,0,0,0,0.41,0,0,0,0,68,68,0.41,674920
