Program,instructions,cache-references,cache-misses,branch-instructions,branch-misses,alignment-faults,bpf-output,context-switches,cpu-clock,cpu-migrations,dummy,emulation-faults,major-faults,minor-faults,page-faults,task-clock,duration_time
p0644l00s000134.c,864240,17027,2131,176503,8555,0,0,0,0.40,0,0,0,0,66,66,0.40,668810
p0644l00s000167.c,861930,17011,2134,176461,8773,0,0,0,0.42,0,0,0,0,68,68,0.42,700102
p0644l00s000440.c,883100,17137,2333,180106,8737,0,0,0,0.42,0,0,0,0,68,68,0.42,674370
p0644l00s000266.c,849085,16696,2122,173837,8672,0,0,0,0.39,0,0,0,0,66,66,0.39,621260
p0644l00s000039.c,857595,16917,2074,175789,8626,0,0,0,0.40,0,0,0,0,66,66,0.40,656898
p0644l00s000015.c,855182,16681,2084,175254,8709,0,0,0,0.40,0,0,0,0,67,67,0.40,681695
p0644l00s000144.c,865467,16948,2098,176746,8740,0,0,0,0.41,0,0,0,0,68,68,0.41,679986
p0644l00s000379.c,859191,17004,1298,176193,8732,0,0,0,0.38,0,0,0,0,67,67,0.38,630244
p0644l00s000009.c,899402,17327,2334,182445,8785,0,0,0,0.42,0,0,0,0,70,70,0.42,724670
p0644l00s000175.c,853108,17013,1785,174820,8692,0,0,0,0.39,0,0,0,0,66,66,0.39,651511
p0644l00s000068.c,872131,20561,3718,172985,8082,0,0,2,0.45,0,0,0,0,54,54,0.45,189655187
p0644l00s000028.c,861453,17158,2136,176067,8682,0,0,0,0.39,0,0,0,0,67,67,0.39,656819
p0644l00s000296.c,877719,16734,2151,179923,8552,0,0,0,0.41,0,0,0,0,69,69,0.41,690257
p0644l00s000482.c,865614,16769,2207,177343,8685,0,0,0,0.40,0,0,0,0,67,67,0.41,677543
p0644l00s000055.c,853761,16720,1947,174914,8684,0,0,0,0.41,0,0,0,0,67,67,0.41,683480
p0644l00s000002.c,859853,16681,2088,176152,8651,0,0,0,0.40,0,0,0,0,68,68,0.40,683750
p0644l00s000466.c,858990,16849,2082,176023,8595,0,0,0,0.40,0,0,0,0,67,67,0.40,672128
p0644l00s000250.c,879797,16985,2253,180166,8701,0,0,0,0.41,0,0,0,0,69,69,0.41,672034
p0644l00s000346.c,862623,16982,2116,176711,8560,0,0,0,0.40,0,0,0,0,67,67,0.40,667238
p0644l00s000348.c,854763,16856,2133,175124,8586,0,0,0,0.40,0,0,0,0,66,66,0.40,667598
p0644l00s000491.c,958413,16997,2242,204724,8675,0,0,0,0.43,0,0,0,0,70,70,0.43,689549
p0644l00s000244.c,874235,17056,1299,179050,8589,0,0,0,0.38,0,0,0,0,68,68,0.38,628488
p0644l00s000473.c,870696,17068,2077,178446,8738,0,0,0,0.41,0,0,0,0,68,68,0.41,677922
p0644l00s000234.c,882309,17241,2247,178992,8686,0,0,0,0.42,0,0,0,0,69,69,0.42,689452
p0644l00s000522.c,877869,16897,2057,179472,8543,0,0,0,0.41,0,0,0,0,70,70,0.41,667550
p0644l00s000505.c,861419,16804,2079,176500,8691,0,0,0,0.41,0,0,0,0,68,68,0.41,670645
p0644l00s000265.c,848320,16731,1986,173745,8615,0,0,0,0.40,0,0,0,0,66,66,0.40,670269
p0644l00s000299.c,876928,17376,2128,178523,8863,0,0,0,0.41,0,0,0,0,67,67,0.41,687536
p0644l00s000072.c,859393,16623,1036,175519,8920,0,0,0,0.39,0,0,0,0,68,68,0.39,600391
