Program,instructions,cache-references,cache-misses,branch-instructions,branch-misses,alignment-faults,bpf-output,context-switches,cpu-clock,cpu-migrations,dummy,emulation-faults,major-faults,minor-faults,page-faults,task-clock,duration_time
p0573l00s000352.c,871436,16870,1066,177963,8700,0,0,0,0.42,0,0,0,0,69,69,0.42,648205
p0573l00s000560.c,869000,16917,991,178081,8749,0,0,0,0.69,0,0,0,0,68,68,0.69,1023344
p0573l00s000090.c,1031117,21888,2909,209279,10240,0,0,2,0.69,0,0,0,0,66,67,0.69,190915888
p0573l00s000238.c,860968,16721,632,175424,8722,0,0,0,0.41,0,0,0,0,67,67,0.41,598612
p0573l00s000577.c,1016432,21901,2563,204478,10442,0,0,2,0.79,0,0,0,0,62,63,0.80,189904901
p0573l00s000335.c,877872,17721,514,179906,8878,0,0,0,0.54,0,0,0,0,69,69,0.54,785954
p0573l00s000457.c,841716,16691,166,171984,8741,0,0,0,0.49,0,0,0,0,64,64,0.49,721472
p0573l00s000301.c,863372,16743,796,176830,8578,0,0,0,0.39,0,0,0,0,68,68,0.39,582773
p0573l00s000323.c,1042847,22580,2128,210470,10668,0,0,2,0.86,0,0,0,0,65,66,0.86,196100148
p0573l00s000281.c,1050862,23394,2997,211967,10761,0,0,2,0.70,0,0,0,0,66,67,0.69,195252423
p0573l00s000409.c,852381,16842,2027,174842,8731,0,0,0,0.43,0,0,0,0,67,67,0.43,690578
p0573l00s000060.c,842471,17009,2138,171949,8911,0,0,0,0.43,0,0,0,0,65,65,0.45,742363
p0573l00s000432.c,832686,18027,2073,170410,8942,0,0,0,0.46,0,0,0,0,64,64,0.46,739747
p0573l00s000186.c,846571,17399,1704,172802,8921,0,0,0,0.45,0,0,0,0,66,66,0.45,690268
p0573l00s000489.c,854744,16631,1960,174683,8636,0,0,0,0.43,0,0,0,0,67,67,0.43,714432
p0573l00s000097.c,1027210,21585,4164,208412,10373,0,0,2,0.54,0,0,0,0,65,66,0.54,190317198
p0573l00s000563.c,852980,17211,2031,174667,8612,0,0,0,0.43,0,0,0,0,67,67,0.43,693879
p0573l00s000322.c,842054,16759,2122,172584,8747,0,0,0,0.42,0,0,0,0,66,66,0.42,681664
p0573l00s000288.c,859295,16825,2145,176187,8615,0,0,0,0.43,0,0,0,0,66,66,0.43,712900
p0573l00s000050.c,859041,17517,2335,175252,8852,0,0,0,0.45,0,0,0,0,66,66,0.45,713610
p0573l00s000096.c,879332,18087,2661,178359,8853,0,0,0,0.49,0,0,0,0,66,66,0.49,784849
p0573l00s000048.c,849524,17341,2144,172796,8857,0,0,0,0.44,0,0,0,0,65,65,0.44,731478
p0573l00s000081.c,1033851,22400,3699,209378,10382,0,0,2,0.55,0,0,0,0,67,68,0.55,192129463
p0573l00s000446.c,860366,17110,2162,174574,8661,0,0,0,0.41,0,0,0,0,65,65,0.41,730574
p0573l00s000550.c,853323,16870,2282,173935,8636,0,0,0,0.43,0,0,0,0,65,65,0.44,715000
p0573l00s000264.c,864662,16927,2116,177101,8650,0,0,0,0.44,0,0,0,0,68,68,0.44,725560
p0573l00s000109.c,834715,16548,1997,170928,8494,0,0,0,0.42,0,0,0,0,65,65,0.43,706227
p0573l00s000247.c,844583,17038,2377,173030,8578,0,0,0,0.43,0,0,0,0,65,65,0.43,719787
p0573l00s000078.c,1009749,21477,3902,205438,10285,0,0,2,0.53,0,0,0,0,65,66,0.54,191242612
p0573l00s000069.c,857536,16823,2069,175697,8782,0,0,0,0.43,0,0,0,0,67,67,0.43,684357
p0573l00s000419.c,1028506,21870,2834,208134,10357,0,0,2,0.51,0,0,0,0,64,65,0.51,189768427
p0573l00s000403.c,868641,17072,2193,177956,8717,0,0,0,0.43,0,0,0,0,68,68,0.43,711266
p0573l00s000548.c,866239,16632,2075,176942,8631,0,0,0,0.43,0,0,0,0,67,67,0.43,678581
p0573l00s000305.c,872330,16982,2068,178694,8693,0,0,0,0.44,0,0,0,0,68,68,0.44,713027
p0573l00s000509.c,1041947,22363,4395,211180,10433,0,0,2,0.57,0,0,0,0,66,67,0.56,190079052
p0573l00s000052.c,872457,16685,2108,178276,8595,0,0,0,0.43,0,0,0,0,68,68,0.43,691748
p0573l00s000536.c,864680,16890,2102,177124,8687,0,0,0,0.44,0,0,0,0,68,68,0.44,729858
p0573l00s000474.c,851991,17238,2433,173596,8920,0,0,0,0.44,0,0,0,0,66,66,0.44,727089
p0573l00s000044.c,1017371,21863,4120,206924,10220,0,0,2,0.54,0,0,0,0,64,65,0.54,189965025
p0573l00s000267.c,1013525,21759,4048,206178,10287,0,0,2,0.57,0,0,0,0,65,66,0.56,190826659
p0573l00s000476.c,868409,17007,2550,177683,8748,0,0,0,0.44,0,0,0,0,69,69,0.44,723768
p0573l00s000482.c,1022234,22007,4032,207466,10392,0,0,2,0.56,0,0,0,0,65,66,0.55,189976306
p0573l00s000464.c,849479,16671,2098,173662,8816,0,0,0,0.43,0,0,0,0,65,65,0.43,718826
p0573l00s000436.c,860869,16743,2369,176345,8630,0,0,0,0.42,0,0,0,0,68,68,0.42,711526
p0573l00s000174.c,1025951,21609,4014,208954,10394,0,0,2,0.55,0,0,0,0,66,67,0.55,191199544
p0573l00s000129.c,855434,16726,2105,175311,8655,0,0,0,0.43,0,0,0,0,67,67,0.43,715090
p0573l00s000349.c,858713,17453,2309,175290,8853,0,0,0,0.45,0,0,0,0,66,66,0.45,699685
p0573l00s000393.c,853374,16623,2077,174858,8545,0,0,0,0.43,0,0,0,0,67,67,0.43,706175
p0573l00s000531.c,1014802,21332,3932,205960,10249,0,0,2,0.55,0,0,0,0,66,67,0.55,194677727
p0573l00s000547.c,864326,17010,2098,176028,8740,0,0,0,0.44,0,0,0,0,66,66,0.44,720816
p0573l00s000473.c,1019417,21830,4227,206956,10537,0,0,2,0.54,0,0,0,0,64,65,0.54,190131827
p0573l00s000199.c,1029445,21867,4052,208226,10297,0,0,2,0.55,0,0,0,0,65,66,0.55,189424650
p0573l00s000244.c,1020820,21938,4220,206496,10259,0,0,2,0.55,0,0,0,0,64,65,0.55,193822946
p0573l00s000127.c,1004596,21790,4242,203698,10296,0,0,2,0.55,0,0,0,0,63,64,0.55,190887015
p0573l00s000447.c,1018047,21614,4062,207004,10251,0,0,2,0.54,0,0,0,0,65,66,0.54,193098893
p0573l00s000239.c,1004169,21662,4283,204181,10075,0,0,2,0.55,0,0,0,0,65,66,0.54,190276053
p0573l00s000075.c,1017944,21923,3989,206344,10195,0,0,2,0.54,0,0,0,0,66,67,0.54,192891278
p0573l00s000189.c,856626,16926,2141,175512,8635,0,0,0,0.43,0,0,0,0,67,67,0.43,729738
p0573l00s000297.c,1024638,22591,4168,207166,10160,0,0,2,0.57,0,0,0,0,65,66,0.57,189976929
p0573l00s000614.c,860763,16878,2102,176309,8847,0,0,0,0.44,0,0,0,0,67,67,0.44,724364
p0573l00s000526.c,871886,16837,2050,178796,8704,0,0,0,0.44,0,0,0,0,69,69,0.44,734059
p0573l00s000268.c,845410,16836,2112,173203,8733,0,0,0,0.43,0,0,0,0,65,65,0.43,718866
p0573l00s000572.c,851616,17040,1615,174481,8598,0,0,0,0.42,0,0,0,0,66,66,0.42,700082
p0573l00s000237.c,853933,16714,1620,174786,8615,0,0,0,0.43,0,0,0,0,67,67,0.43,698695
p0573l00s000469.c,859128,16943,2042,175478,8616,0,0,0,0.43,0,0,0,0,67,67,0.43,721498
p0573l00s000113.c,869580,18426,2477,178199,9126,0,0,1,0.49,0,0,0,0,67,67,0.49,802709
p0573l00s000012.c,1026542,22348,4305,207226,10425,0,0,2,0.57,0,0,0,0,63,64,0.55,189708850
p0573l00s000518.c,870536,18295,2523,178365,8938,0,0,0,0.47,0,0,0,0,67,67,0.47,804427
