Program,instructions,cache-references,cache-misses,branch-instructions,branch-misses,alignment-faults,bpf-output,context-switches,cpu-clock,cpu-migrations,dummy,emulation-faults,major-faults,minor-faults,page-faults,task-clock,duration_time
p0384l00s000419.c,860334,17119,1798,175036,8698,0,0,0,0.42,0,0,0,0,65,65,0.42,677098
p0384l00s000621.c,859501,16758,1093,175615,8739,0,0,0,0.39,0,0,0,0,67,67,0.39,594092
p0384l00s000331.c,852768,16601,2163,174338,8712,0,0,0,0.42,0,0,0,0,66,66,0.43,723441
p0384l00s000487.c,847238,16794,2032,172627,8590,0,0,0,0.42,0,0,0,0,64,64,0.42,660517
p0384l00s000241.c,851934,16782,2045,174249,8632,0,0,0,0.43,0,0,0,0,65,65,0.43,704186
p0384l00s000309.c,893138,17999,2512,182123,8919,0,0,0,0.48,0,0,0,0,66,66,0.48,741763
p0384l00s000638.c,850687,16973,2152,174248,8637,0,0,0,0.43,0,0,0,0,66,66,0.43,718126
p0384l00s000790.c,871157,17182,2116,178385,8712,0,0,0,0.43,0,0,0,0,67,67,0.43,717269
p0384l00s000243.c,881927,17004,2063,179269,8666,0,0,0,0.43,0,0,0,0,67,67,0.43,721286
p0384l00s000582.c,874996,16962,2169,177826,8671,0,0,0,0.43,0,0,0,0,65,65,0.43,728790
p0384l00s000233.c,846180,16828,2020,173412,8761,0,0,0,0.43,0,0,0,0,65,65,0.43,706033
p0384l00s000086.c,845750,16808,2127,173252,8670,0,0,0,0.43,0,0,0,0,65,65,0.43,701608
p0384l00s000075.c,837960,16853,1978,171583,8992,0,0,0,0.42,0,0,0,0,63,63,0.42,721277
p0384l00s000771.c,854561,16654,2075,174881,8770,0,0,0,0.43,0,0,0,0,65,65,0.43,696405
p0384l00s000819.c,850845,16778,2071,173883,8663,0,0,0,0.42,0,0,0,0,65,65,0.43,705667
p0384l00s000573.c,850364,16909,2049,174338,8724,0,0,0,0.43,0,0,0,0,67,67,0.43,712868
p0384l00s000644.c,845488,16838,2110,172498,8696,0,0,0,0.43,0,0,0,0,65,65,0.43,712961
p0384l00s000535.c,851737,16849,2048,173767,8628,0,0,0,0.42,0,0,0,0,64,64,0.42,705243
p0384l00s000779.c,839850,17090,1762,171230,8804,0,0,0,0.42,0,0,0,0,65,65,0.43,710120
p0384l00s000170.c,867978,16840,2093,177598,8686,0,0,0,0.43,0,0,0,0,67,67,0.43,710345
p0384l00s000310.c,867535,16718,2124,177425,8671,0,0,0,0.42,0,0,0,0,66,66,0.42,675174
p0384l00s000246.c,829777,16613,2060,169403,8603,0,0,0,0.42,0,0,0,0,63,63,0.42,700462
p0384l00s000418.c,870179,16954,2215,177833,8651,0,0,0,0.43,0,0,0,0,67,67,0.44,735001
p0384l00s000640.c,848202,18368,2353,173276,9156,0,0,1,0.45,0,0,0,0,64,64,0.45,728657
p0384l00s000360.c,872173,17074,1799,178630,8778,0,0,0,0.43,0,0,0,0,68,68,0.43,709730
p0384l00s000097.c,846245,16551,1113,173210,8752,0,0,0,0.41,0,0,0,0,66,66,0.41,619002
p0384l00s000776.c,840680,17012,1992,172125,8717,0,0,0,0.43,0,0,0,0,66,66,0.43,667556
p0384l00s000427.c,885502,16668,2101,181114,8699,0,0,0,0.43,0,0,0,0,69,69,0.43,690116
p0384l00s000606.c,859987,16876,2070,175931,8589,0,0,0,0.43,0,0,0,0,65,65,0.43,706049
p0384l00s000474.c,870701,16656,2083,178890,8698,0,0,0,0.43,0,0,0,0,66,66,0.43,739616
p0384l00s000028.c,866910,17211,2214,175919,8671,0,0,0,0.43,0,0,0,0,64,64,0.43,719590
p0384l00s000755.c,846231,16985,2167,171524,8716,0,0,0,0.43,0,0,0,0,63,63,0.43,720472
p0384l00s000617.c,860502,16882,1514,175347,8691,0,0,0,0.41,0,0,0,0,65,65,0.41,664081
p0384l00s000020.c,851704,16999,2127,174010,8654,0,0,0,0.43,0,0,0,0,66,66,0.43,729648
p0384l00s000607.c,874157,16719,2054,178283,8678,0,0,0,0.44,0,0,0,0,67,67,0.44,720279
p0384l00s000811.c,859457,16890,2057,176116,8569,0,0,0,0.43,0,0,0,0,66,66,0.43,706898
p0384l00s000746.c,844890,16463,2057,172499,8871,0,0,0,0.41,0,0,0,0,64,64,0.41,3951980
p0384l00s000663.c,855458,16669,2282,174994,8807,0,0,0,0.44,0,0,0,0,65,65,0.44,735560
