Program,instructions,cache-references,cache-misses,branch-instructions,branch-misses,alignment-faults,bpf-output,context-switches,cpu-clock,cpu-migrations,dummy,emulation-faults,major-faults,minor-faults,page-faults,task-clock,duration_time
p0281l00s000517.c,887544,17253,2504,181951,8889,0,0,0,0.44,0,0,0,0,67,67,0.44,721508
p0281l00s000397.c,905387,17169,2048,185715,8944,0,0,0,0.43,0,0,0,0,69,69,0.43,685217
p0281l00s000599.c,998073,18192,3204,193045,9175,0,0,0,0.48,0,0,0,0,75,75,0.48,769805
p0281l00s000378.c,907564,16876,1011,185680,8906,0,0,0,0.42,0,0,0,0,68,68,0.42,650011
p0281l00s000593.c,900724,17075,2337,184844,8890,0,0,0,0.45,0,0,0,0,69,69,0.45,710065
p0281l00s000151.c,899691,17214,2518,184597,8970,0,0,0,0.47,0,0,0,0,69,69,0.47,761490
p0281l00s000669.c,905768,17151,1997,185892,8876,0,0,0,0.44,0,0,0,0,69,69,0.44,719476
p0281l00s000455.c,925475,17385,1971,188070,9104,0,0,0,0.44,0,0,0,0,69,69,0.44,734005
p0281l00s000054.c,916975,17467,2167,186960,8984,0,0,0,0.45,0,0,0,0,69,69,0.45,727099
p0281l00s000439.c,913862,17914,2548,187540,9325,0,0,1,0.48,0,0,0,0,70,70,0.48,775863
p0281l00s000414.c,919814,18861,2680,188356,9531,0,0,1,0.49,0,0,0,0,72,72,0.49,754354
p0281l00s000019.c,931566,17569,2893,190590,9196,0,0,0,0.45,0,0,0,0,75,75,0.45,791781
p0281l00s000882.c,937362,17934,3258,191296,9011,0,0,0,0.48,0,0,0,0,79,79,0.48,766149
p0281l00s000854.c,889092,17261,2526,181733,8951,0,0,0,0.45,0,0,0,0,68,68,0.45,763423
p0281l00s000725.c,891830,17295,2525,182961,8961,0,0,0,0.46,0,0,0,0,68,68,0.46,749498
p0281l00s000915.c,909239,18118,2569,186334,9119,0,0,0,0.50,0,0,0,0,69,69,0.50,848592
p0281l00s000394.c,909062,17214,2531,185378,9023,0,0,0,0.48,0,0,0,0,68,68,0.48,751013
p0281l00s000708.c,906280,17479,2210,185522,9050,0,0,0,0.45,0,0,0,0,71,71,0.45,728175
p0281l00s000004.c,904249,17325,2095,184340,8907,0,0,0,0.44,0,0,0,0,68,68,0.44,694200
p0281l00s000346.c,908616,18351,2542,185955,9422,0,0,1,0.49,0,0,0,0,67,67,0.49,755084
p0281l00s000372.c,904220,17086,2059,185463,8990,0,0,0,0.44,0,0,0,0,68,68,0.44,720895
p0281l00s000402.c,887552,17352,2489,181395,9008,0,0,0,0.44,0,0,0,0,67,67,0.44,728081
p0281l00s000231.c,1132583,18094,1856,227977,8993,0,0,0,0.47,0,0,0,0,79,79,0.47,739244
p0281l00s000396.c,923731,17742,2096,189195,8916,0,0,0,0.46,0,0,0,0,74,74,0.46,753901
p0281l00s000537.c,904296,16858,1895,185027,8817,0,0,0,0.43,0,0,0,0,69,69,0.44,704016
p0281l00s000425.c,911460,17585,2506,186160,8943,0,0,0,0.46,0,0,0,0,69,69,0.46,786568
p0281l00s000296.c,936614,17456,2003,192115,9011,0,0,0,0.44,0,0,0,0,76,76,0.45,702957
p0281l00s000025.c,893583,17159,1782,182567,8992,0,0,0,0.44,0,0,0,0,69,69,0.44,683571
p0281l00s000063.c,908725,17437,2478,186533,8963,0,0,0,0.45,0,0,0,0,70,70,0.45,736934
p0281l00s000794.c,350940246,6623758,6415265,59972681,178638,0,0,0,220.92,0,0,0,0,97735,97735,220.92,221218325
p0281l00s000445.c,879809,17081,2065,180447,8770,0,0,0,0.43,0,0,0,0,66,66,0.43,728427
p0281l00s000047.c,910954,17400,2115,186230,8904,0,0,0,0.45,0,0,0,0,69,69,0.45,708034
p0281l00s000518.c,925275,17326,2512,189391,8948,0,0,0,0.45,0,0,0,0,74,74,0.45,717039
p0281l00s000860.c,912084,17589,1943,186556,9169,0,0,0,0.44,0,0,0,0,68,68,0.44,676252
p0281l00s000886.c,886267,17563,1803,181704,9067,0,0,0,0.45,0,0,0,0,67,67,0.45,680539
p0281l00s000624.c,916244,17856,2022,187118,9054,0,0,0,0.49,0,0,0,0,71,71,0.49,800140
p0281l00s000051.c,911105,17874,1972,186743,9096,0,0,0,0.48,0,0,0,0,69,69,0.48,751445
p0281l00s000597.c,50259237,242713,185484,9475181,18677,0,0,0,10.63,0,0,0,0,2998,2998,10.63,10902471
p0281l00s000018.c,881490,17030,2490,180346,9129,0,0,0,0.43,0,0,0,0,66,66,0.43,725195
p0281l00s000331.c,901948,16922,2147,184965,8957,0,0,0,0.44,0,0,0,0,68,68,0.44,718697
p0281l00s000441.c,898339,17029,1005,183745,8914,0,0,0,0.42,0,0,0,0,68,68,0.42,638626
p0281l00s000278.c,932165,18023,2997,189769,8959,0,0,0,0.48,0,0,0,0,78,78,0.48,767445
p0281l00s000371.c,909486,17527,2596,186439,8997,0,0,0,0.47,0,0,0,0,70,70,0.47,751373
p0281l00s000869.c,918350,17338,2193,187552,9025,0,0,0,0.44,0,0,0,0,72,72,0.44,723537
