Program,instructions,cache-references,cache-misses,branch-instructions,branch-misses,alignment-faults,bpf-output,context-switches,cpu-clock,cpu-migrations,dummy,emulation-faults,major-faults,minor-faults,page-faults,task-clock,duration_time
p0627l00s000112.c,872766,16989,2069,178809,8716,0,0,0,0.43,0,0,0,0,68,68,0.43,719720
p0627l00s000377.c,859950,17083,2075,175664,8735,0,0,0,0.44,0,0,0,0,67,67,0.44,709710
p0627l00s000127.c,861819,17021,2103,176180,8735,0,0,0,0.43,0,0,0,0,66,66,0.43,703980
p0627l00s000359.c,863402,17363,1792,177037,8969,0,0,0,0.42,0,0,0,0,68,68,0.42,708833
p0627l00s000094.c,887167,16979,2128,181343,8796,0,0,0,0.43,0,0,0,0,70,70,0.43,687201
p0627l00s000117.c,884527,17165,2038,181437,8776,0,0,0,0.44,0,0,0,0,70,70,0.44,687257
p0627l00s000533.c,873404,17091,2083,179035,8774,0,0,0,0.44,0,0,0,0,68,68,0.44,726231
p0627l00s000452.c,885754,17438,2296,180354,8810,0,0,0,0.45,0,0,0,0,69,69,0.45,724329
p0627l00s000284.c,862403,17286,2152,176021,8797,0,0,0,0.44,0,0,0,0,67,67,0.44,721180
p0627l00s000132.c,857931,16992,2101,175716,8728,0,0,0,0.43,0,0,0,0,67,67,0.43,712220
p0627l00s000012.c,877328,17154,2086,179669,8858,0,0,0,0.44,0,0,0,0,69,69,0.44,723346
p0627l00s000365.c,862480,17091,2082,176723,8736,0,0,0,0.43,0,0,0,0,68,68,0.43,713729
p0627l00s000576.c,861853,16962,2046,176617,8718,0,0,0,0.43,0,0,0,0,67,67,0.43,730354
p0627l00s000644.c,876035,17533,1412,177781,8850,0,0,0,0.41,0,0,0,0,66,66,0.41,658203
p0627l00s000016.c,864883,16955,2017,177182,8815,0,0,0,0.43,0,0,0,0,68,68,0.43,723011
p0627l00s000496.c,873998,17060,2151,178931,8793,0,0,0,0.44,0,0,0,0,69,69,0.44,727144
p0627l00s000486.c,866062,17115,2141,176935,8835,0,0,0,0.43,0,0,0,0,67,67,0.43,731153
p0627l00s000729.c,878213,16998,1103,179864,8773,0,0,0,0.41,0,0,0,0,69,69,0.41,644825
p0627l00s000581.c,877563,17220,2266,178898,8717,0,0,0,0.44,0,0,0,0,69,69,0.44,688785
p0627l00s000708.c,863676,17172,2209,176983,8785,0,0,0,0.44,0,0,0,0,67,67,0.44,729746
p0627l00s000004.c,893341,17267,1402,181456,8806,0,0,0,0.44,0,0,0,0,69,69,0.44,709825
p0627l00s000227.c,889447,16962,2257,181151,8724,0,0,0,0.45,0,0,0,0,69,69,0.45,728637
p0627l00s000385.c,867056,17278,2137,177685,8746,0,0,0,0.44,0,0,0,0,68,68,0.44,724379
p0627l00s000063.c,881694,17190,2146,180651,8773,0,0,0,0.44,0,0,0,0,70,70,0.44,734422
p0627l00s000069.c,879002,17391,2115,180079,8788,0,0,0,0.44,0,0,0,0,69,69,0.44,724225
p0627l00s000080.c,856024,17165,2005,175376,8706,0,0,0,0.43,0,0,0,0,66,66,0.44,714718
p0627l00s000778.c,890075,17495,2287,180773,8825,0,0,0,0.45,0,0,0,0,69,69,0.45,727368
p0627l00s000439.c,872790,17159,1538,178865,8733,0,0,0,0.42,0,0,0,0,68,68,0.42,674021
p0627l00s000109.c,853386,17002,1975,174963,8785,0,0,0,0.43,0,0,0,0,67,67,0.43,717793
p0627l00s000502.c,860442,17134,2074,176241,9004,0,0,0,0.43,0,0,0,0,67,67,0.44,715475
p0627l00s000695.c,858276,17138,2018,175819,8768,0,0,0,0.43,0,0,0,0,67,67,0.43,718445
p0627l00s000683.c,898028,17982,2432,182804,9023,0,0,0,0.47,0,0,0,0,70,70,0.47,714540
p0627l00s000304.c,879604,17141,2123,180382,8792,0,0,0,0.44,0,0,0,0,69,69,0.44,726645
p0627l00s000115.c,857215,17157,2047,175649,8798,0,0,0,0.43,0,0,0,0,67,67,0.43,722585
p0627l00s000575.c,860155,16702,1562,176232,8684,0,0,0,0.40,0,0,0,0,68,68,0.40,646386
p0627l00s000467.c,857735,16976,2109,175691,8750,0,0,0,0.43,0,0,0,0,67,67,0.43,719259
p0627l00s000779.c,864799,16894,2083,176718,8784,0,0,0,0.44,0,0,0,0,68,68,0.44,713981
p0627l00s000789.c,885629,17128,1153,180516,8817,0,0,0,0.41,0,0,0,0,68,68,0.41,610907
p0627l00s000714.c,856022,17204,2119,175385,8671,0,0,0,0.43,0,0,0,0,66,66,0.43,727667
p0627l00s000777.c,878043,17637,2215,178547,8863,0,0,0,0.44,0,0,0,0,67,67,0.44,732426
p0627l00s000723.c,856579,16801,2129,175501,8730,0,0,0,0.43,0,0,0,0,67,67,0.43,727896
p0627l00s000682.c,857080,17266,2078,175612,8926,0,0,0,0.43,0,0,0,0,66,66,0.44,713320
p0627l00s000719.c,856774,16768,1957,175661,8969,0,0,0,0.43,0,0,0,0,67,67,0.43,735765
p0627l00s000245.c,852199,16703,2103,174573,8746,0,0,0,0.43,0,0,0,0,66,66,0.43,718502
p0627l00s000211.c,894768,19137,2553,183741,9283,0,0,1,0.52,0,0,0,0,68,68,0.52,836154
p0627l00s000169.c,863311,17083,2089,176327,8712,0,0,0,0.43,0,0,0,0,68,68,0.43,701533
p0627l00s000402.c,862060,17113,2118,176097,8712,0,0,0,0.44,0,0,0,0,67,67,0.44,734568
p0627l00s000338.c,858872,17201,1840,175861,8753,0,0,0,0.43,0,0,0,0,67,67,0.43,716267
p0627l00s000353.c,870167,18051,1811,178128,9040,0,0,0,0.46,0,0,0,0,67,67,0.46,698426
p0627l00s000199.c,860002,17208,2073,176212,8768,0,0,0,0.42,0,0,0,0,68,68,0.42,732654
p0627l00s000027.c,881080,18056,2322,180453,9025,0,0,0,0.46,0,0,0,0,68,68,0.46,706105
p0627l00s000003.c,858721,16938,2123,175837,8633,0,0,0,0.42,0,0,0,0,67,67,0.43,705671
p0627l00s000690.c,872963,17123,2298,178761,8748,0,0,0,0.43,0,0,0,0,69,69,0.43,674867
p0627l00s000283.c,876553,16900,2096,179544,8743,0,0,0,0.43,0,0,0,0,69,69,0.43,687616
p0627l00s000572.c,877775,16814,2106,179352,8717,0,0,0,0.44,0,0,0,0,69,69,0.44,714030
p0627l00s000645.c,860119,17237,2073,175682,8973,0,0,0,0.44,0,0,0,0,66,66,0.44,719394
p0627l00s000595.c,874802,17306,2215,178216,8810,0,0,0,0.45,0,0,0,0,68,68,0.45,730192
p0627l00s000700.c,864567,17060,2046,177114,8711,0,0,0,0.43,0,0,0,0,68,68,0.43,715422
p0627l00s000303.c,894038,18350,2588,181919,9294,0,0,1,0.47,0,0,0,0,68,68,0.47,745696
p0627l00s000076.c,863736,17180,2386,176396,8786,0,0,0,0.44,0,0,0,0,68,68,0.44,731307
p0627l00s000288.c,855216,17104,2090,175113,8762,0,0,0,0.42,0,0,0,0,66,66,0.42,717302
p0627l00s000355.c,856869,17020,1991,175739,8661,0,0,0,0.43,0,0,0,0,66,66,0.43,714663
p0627l00s000702.c,855028,16746,2053,175230,8817,0,0,0,0.43,0,0,0,0,67,67,0.43,723875
p0627l00s000148.c,872303,16732,2071,178795,8654,0,0,0,0.43,0,0,0,0,68,68,0.43,728171
p0627l00s000783.c,868014,16610,1705,177307,8643,0,0,0,0.40,0,0,0,0,68,68,0.40,651137
p0627l00s000716.c,876256,17095,2089,179462,8872,0,0,0,0.44,0,0,0,0,69,69,0.44,720590
p0627l00s000436.c,877610,17119,2144,179093,8771,0,0,0,0.43,0,0,0,0,69,69,0.43,675980
p0627l00s000317.c,883485,17903,2459,180411,8968,0,0,0,0.49,0,0,0,0,68,68,0.49,774249
p0627l00s000631.c,868768,17216,2076,176962,8947,0,0,0,0.43,0,0,0,0,68,68,0.43,732873
p0627l00s000157.c,860033,16959,2033,176259,8706,0,0,0,0.43,0,0,0,0,67,67,0.43,710746
p0627l00s000505.c,864663,17172,2128,177092,8751,0,0,0,0.43,0,0,0,0,67,67,0.43,711770
p0627l00s000156.c,867013,16897,2144,177526,8807,0,0,0,0.43,0,0,0,0,69,69,0.43,702819
p0627l00s000358.c,880398,17221,2064,180461,8738,0,0,0,0.44,0,0,0,0,69,69,0.44,715843
p0627l00s000096.c,868610,17051,2029,177477,8795,0,0,0,0.43,0,0,0,0,67,67,0.43,732313
p0627l00s000293.c,871894,17191,2229,178654,8713,0,0,0,0.44,0,0,0,0,68,68,0.44,733593
p0627l00s000558.c,874907,17053,2108,179148,8639,0,0,0,0.44,0,0,0,0,68,68,0.44,713292
p0627l00s000038.c,875919,16921,2344,179624,8616,0,0,0,0.46,0,0,0,0,69,69,0.46,746073
p0627l00s000525.c,878851,17298,1374,180198,8872,0,0,0,0.42,0,0,0,0,68,68,0.42,702472
p0627l00s000592.c,853894,17017,2234,174906,8774,0,0,0,0.45,0,0,0,0,66,66,0.45,725552
p0627l00s000550.c,877747,17580,2163,178198,8793,0,0,0,0.44,0,0,0,0,67,67,0.44,714626
p0627l00s000352.c,866417,17214,2108,177573,8780,0,0,0,0.44,0,0,0,0,68,68,0.44,726569
p0627l00s000492.c,879011,17317,2406,180260,8968,0,0,0,0.42,0,0,0,0,68,68,0.42,737612
p0627l00s000685.c,876062,17127,2378,179610,8742,0,0,0,0.45,0,0,0,0,69,69,0.45,735354
p0627l00s000514.c,873360,16991,1252,178872,8685,0,0,0,0.42,0,0,0,0,69,69,0.42,646444
p0627l00s000603.c,875567,16981,2067,179339,8701,0,0,0,0.42,0,0,0,0,69,69,0.42,707845
p0627l00s000037.c,858693,17159,1680,175909,8740,0,0,0,0.41,0,0,0,0,68,68,0.41,651379
p0627l00s000250.c,880366,17247,2198,180237,8810,0,0,0,0.44,0,0,0,0,69,69,0.44,716534
p0627l00s000307.c,880481,17281,2140,180221,8757,0,0,0,0.44,0,0,0,0,69,69,0.44,723083
p0627l00s000243.c,859864,17108,1323,176111,8724,0,0,0,0.42,0,0,0,0,67,67,0.42,693461
p0627l00s000224.c,878753,17049,1747,180074,8750,0,0,0,0.40,0,0,0,0,68,68,0.40,648193
p0627l00s000341.c,866488,17109,2046,177605,8793,0,0,0,0.44,0,0,0,0,68,68,0.44,720507
p0627l00s000530.c,865946,17035,1316,176904,8708,0,0,0,0.41,0,0,0,0,69,69,0.42,679883
p0627l00s000438.c,879731,17058,1758,180305,8756,0,0,0,0.43,0,0,0,0,69,69,0.43,662014
p0627l00s000638.c,878204,17173,2119,179966,8704,0,0,0,0.44,0,0,0,0,68,68,0.44,714876
p0627l00s000500.c,881158,17252,2143,179978,8697,0,0,0,0.44,0,0,0,0,69,69,0.44,728279
p0627l00s000295.c,883008,17843,1545,180912,9002,0,0,0,0.44,0,0,0,0,68,68,0.44,739679
p0627l00s000686.c,875456,17051,1126,179405,8764,0,0,0,0.41,0,0,0,0,68,68,0.41,610511
p0627l00s000188.c,861247,16779,1080,176563,8813,0,0,0,0.41,0,0,0,0,68,68,0.41,598903
p0627l00s000597.c,881086,17237,2131,179988,8772,0,0,0,0.43,0,0,0,0,68,68,0.44,738944
p0627l00s000577.c,884159,17286,1319,180792,8750,0,0,0,0.42,0,0,0,0,69,69,0.42,658869
p0627l00s000113.c,878919,17183,2444,180212,8655,0,0,0,0.46,0,0,0,0,69,69,0.46,750446
p0627l00s000371.c,895033,17307,2156,182279,8798,0,0,0,0.43,0,0,0,0,69,69,0.43,740962
p0627l00s000029.c,858807,17079,2148,175783,8899,0,0,0,0.44,0,0,0,0,67,67,0.44,720641
p0627l00s000819.c,875741,16981,2066,179410,8723,0,0,0,0.44,0,0,0,0,69,69,0.44,710153
p0627l00s000372.c,860468,17335,1619,176357,8764,0,0,0,0.43,0,0,0,0,67,67,0.43,677689
p0627l00s000022.c,875629,17055,2050,179522,8859,0,0,0,0.44,0,0,0,0,69,69,0.44,721443
p0627l00s000412.c,867902,17186,2278,177274,8959,0,0,0,0.45,0,0,0,0,68,68,0.45,739398
p0627l00s000424.c,876331,16954,2093,179534,8695,0,0,0,0.44,0,0,0,0,68,68,0.44,713444
p0627l00s000271.c,873146,17351,2055,178924,8716,0,0,0,0.44,0,0,0,0,69,69,0.44,722258
p0627l00s000793.c,869287,17251,2065,178015,8704,0,0,0,0.44,0,0,0,0,68,68,0.44,735620
p0627l00s000620.c,859851,17091,1988,176203,8704,0,0,0,0.43,0,0,0,0,67,67,0.43,719047
p0627l00s000203.c,899480,18326,2342,183016,9052,0,0,0,0.48,0,0,0,0,68,68,0.48,743998
p0627l00s000386.c,855978,16832,1932,175425,8837,0,0,0,0.43,0,0,0,0,67,67,0.43,704459
p0627l00s000167.c,879350,17141,2104,180160,8675,0,0,0,0.44,0,0,0,0,69,69,0.44,723846
p0627l00s000093.c,858534,17039,2047,175882,8879,0,0,0,0.43,0,0,0,0,68,68,0.43,712828
p0627l00s000806.c,871029,17265,2136,177270,8743,0,0,0,0.43,0,0,0,0,67,67,0.43,705565
p0627l00s000456.c,879145,16808,2085,180196,8789,0,0,0,0.44,0,0,0,0,69,69,0.44,713885
p0627l00s000606.c,877783,17620,2414,179720,8930,0,0,0,0.47,0,0,0,0,68,68,0.47,717505
p0627l00s000516.c,880180,16969,1088,180356,8771,0,0,0,0.41,0,0,0,0,69,69,0.41,653229
p0627l00s000092.c,862271,17202,2057,176157,9002,0,0,0,0.44,0,0,0,0,68,68,0.44,737416
p0627l00s000565.c,866161,17234,1596,177096,8732,0,0,0,0.43,0,0,0,0,68,68,0.43,720757
p0627l00s000047.c,859635,17292,2038,176180,8753,0,0,0,0.43,0,0,0,0,67,67,0.43,711821
p0627l00s000308.c,855290,17216,2141,175217,8647,0,0,0,0.43,0,0,0,0,66,66,0.43,713479
p0627l00s000006.c,877346,17175,2347,179794,8705,0,0,0,0.45,0,0,0,0,68,68,0.45,696983
p0627l00s000758.c,858662,17099,2084,175393,8735,0,0,0,0.43,0,0,0,0,67,67,0.43,718372
p0627l00s000272.c,882146,17159,2157,180726,8717,0,0,0,0.44,0,0,0,0,69,69,0.44,732401
p0627l00s000665.c,865851,17155,1712,176898,8732,0,0,0,0.43,0,0,0,0,68,68,0.43,710383
p0627l00s000655.c,860313,17032,1992,176282,8779,0,0,0,0.43,0,0,0,0,67,67,0.43,718145
