Program,instructions,cache-references,cache-misses,branch-instructions,branch-misses,alignment-faults,bpf-output,context-switches,cpu-clock,cpu-migrations,dummy,emulation-faults,major-faults,minor-faults,page-faults,task-clock,duration_time
p0538l00s000492.c,884597,16883,2048,181491,8720,0,0,0,0.43,0,0,0,0,70,70,0.43,678611
p0538l00s000071.c,884592,17676,2413,181047,8785,0,0,0,0.48,0,0,0,0,69,69,0.48,737876
p0538l00s000222.c,875155,17196,2066,179392,8702,0,0,0,0.44,0,0,0,0,68,68,0.44,718764
p0538l00s000374.c,879556,16828,2400,180280,8766,0,0,0,0.46,0,0,0,0,69,69,0.46,4586759
p0538l00s000138.c,877621,16758,998,179894,8783,0,0,0,0.41,0,0,0,0,69,69,0.41,652417
p0538l00s000484.c,877028,17354,2456,177438,8927,0,0,0,0.44,0,0,0,0,66,66,0.44,725031
p0538l00s000379.c,877511,16965,1190,179830,8752,0,0,0,0.41,0,0,0,0,69,69,0.41,600887
p0538l00s000578.c,872095,16874,2182,178668,8733,0,0,0,0.44,0,0,0,0,69,69,0.44,730062
p0538l00s000662.c,853795,16706,2313,174974,8646,0,0,0,0.44,0,0,0,0,66,66,0.44,724293
p0538l00s000704.c,889355,17806,2289,180798,9005,0,0,0,0.47,0,0,0,0,69,69,0.47,727009
p0538l00s000684.c,878361,17110,2175,179980,8747,0,0,0,0.44,0,0,0,0,69,69,0.44,723121
p0538l00s000474.c,866862,17010,2130,177391,8775,0,0,0,0.44,0,0,0,0,68,68,0.44,711465
p0538l00s000314.c,884575,17006,2088,180705,8716,0,0,0,0.44,0,0,0,0,69,69,0.44,726807
p0538l00s000553.c,883735,16994,1198,180073,8739,0,0,0,0.42,0,0,0,0,69,69,0.42,618885
p0538l00s000378.c,868747,16774,2017,177556,8801,0,0,0,0.44,0,0,0,0,69,69,0.44,736568
p0538l00s000235.c,860282,16881,2098,176355,8824,0,0,0,0.43,0,0,0,0,67,67,0.43,713822
p0538l00s000147.c,868535,16752,2029,178049,8569,0,0,0,0.43,0,0,0,0,68,68,0.43,702708
p0538l00s000216.c,858112,16898,2393,175912,8612,0,0,0,0.45,0,0,0,0,67,67,0.45,712832
p0538l00s000157.c,864870,17056,2059,176737,8997,0,0,0,0.44,0,0,0,0,68,68,0.44,729312
p0538l00s000356.c,893187,17491,2259,181588,8602,0,0,0,0.46,0,0,0,0,69,69,0.46,760963
p0538l00s000545.c,856155,16888,1798,175421,8601,0,0,0,0.43,0,0,0,0,67,67,0.43,678249
p0538l00s000555.c,885564,17199,2058,181062,8737,0,0,0,0.44,0,0,0,0,69,69,0.44,727652
p0538l00s000706.c,888975,17062,2229,180756,8691,0,0,0,0.44,0,0,0,0,69,69,0.44,690590
p0538l00s000047.c,881323,16899,2117,180658,8743,0,0,0,0.43,0,0,0,0,69,69,0.43,700838
p0538l00s000039.c,858689,17027,1979,176003,8809,0,0,0,0.43,0,0,0,0,66,66,0.43,711279
p0538l00s000070.c,880959,17155,2153,180549,8793,0,0,0,0.44,0,0,0,0,69,69,0.44,718519
p0538l00s000142.c,859980,17004,2161,176255,8809,0,0,0,0.43,0,0,0,0,67,67,0.44,718183
p0538l00s000548.c,868685,16844,2097,177617,8787,0,0,0,0.44,0,0,0,0,69,69,0.44,718375
p0538l00s000333.c,890821,17020,2139,182145,8746,0,0,0,0.44,0,0,0,0,71,71,0.45,734777
p0538l00s000224.c,883784,17233,2082,181207,8805,0,0,0,0.44,0,0,0,0,70,70,0.44,738888
p0538l00s000627.c,860396,16814,2070,175705,8764,0,0,0,0.43,0,0,0,0,67,67,0.44,713186
p0538l00s000015.c,871844,17034,2084,178645,8965,0,0,0,0.44,0,0,0,0,69,69,0.44,722704
p0538l00s000666.c,877423,16721,2069,179878,8753,0,0,0,0.44,0,0,0,0,68,68,0.44,717591
p0538l00s000584.c,866349,17271,2331,176589,8664,0,0,0,0.45,0,0,0,0,67,67,0.45,720731
p0538l00s000444.c,883009,17285,2142,179755,8804,0,0,0,0.44,0,0,0,0,67,67,0.44,728197
p0538l00s000092.c,874443,17333,2126,178171,8751,0,0,0,0.44,0,0,0,0,68,68,0.44,731432
p0538l00s000343.c,880100,17083,2101,180389,8693,0,0,0,0.44,0,0,0,0,70,70,0.44,723724
p0538l00s000408.c,878958,17512,2313,179260,8735,0,0,0,0.45,0,0,0,0,69,69,0.45,731143
p0538l00s000348.c,856802,16984,2382,175616,8655,0,0,0,0.46,0,0,0,0,67,67,0.46,741483
p0538l00s000063.c,857279,17010,2167,175521,8643,0,0,0,0.43,0,0,0,0,67,67,0.43,710180
p0538l00s000353.c,871047,17049,2152,178549,8768,0,0,0,0.43,0,0,0,0,69,69,0.43,735756
p0538l00s000274.c,873754,16958,2086,179111,8738,0,0,0,0.44,0,0,0,0,68,68,0.44,718255
