Program,instructions,cache-references,cache-misses,branch-instructions,branch-misses,alignment-faults,bpf-output,context-switches,cpu-clock,cpu-migrations,dummy,emulation-faults,major-faults,minor-faults,page-faults,task-clock,duration_time
p0004l00s000807.c,867375,17041,2313,177844,8903,0,0,0,0.45,0,0,0,0,67,67,0.45,695977
p0004l00s000057.c,877873,17349,2148,178697,8922,0,0,0,0.44,0,0,0,0,69,69,0.44,725400
p0004l00s000257.c,877381,17205,2390,178338,8804,0,0,0,0.44,0,0,0,0,66,66,0.44,701421
p0004l00s000289.c,887327,17248,1505,181917,8877,0,0,0,0.40,0,0,0,0,69,69,0.40,669356
p0004l00s000473.c,860851,17326,1993,176291,8872,0,0,0,0.43,0,0,0,0,66,66,0.43,719392
p0004l00s001045.c,781185854,20215,3565,140235955,10756,0,0,0,317.94,0,0,0,0,68,68,317.94,318266356
p0004l00s000462.c,891294,17585,2204,181973,8815,0,0,0,0.45,0,0,0,0,70,70,0.45,745815
p0004l00s000828.c,260966698,18533,2317,40195304,9513,0,0,0,93.38,0,0,0,0,69,69,93.38,93662849
p0004l00s000500.c,876185,16986,2043,179529,8805,0,0,0,0.43,0,0,0,0,68,68,0.43,704389
p0004l00s000228.c,1411509587,22733,4773,305295289,12343,0,0,2,626.09,0,0,0,0,68,68,626.09,626453412
p0004l00s000217.c,180927940,18248,2284,40188055,9537,0,0,0,59.72,0,0,0,0,67,67,59.72,60005301
p0004l00s000169.c,868213,16890,1654,177321,9111,0,0,0,0.43,0,0,0,0,68,68,0.43,715887
p0004l00s000683.c,876555,16882,2271,179034,8989,0,0,0,0.45,0,0,0,0,69,69,0.45,700383
p0004l00s000979.c,860445,17073,2360,176219,8790,0,0,0,0.44,0,0,0,0,67,67,0.44,725551
p0004l00s000342.c,882071,17525,2144,179627,8832,0,0,0,0.44,0,0,0,0,67,67,0.44,722434
p0004l00s000538.c,859772,16818,2104,176138,8916,0,0,0,0.43,0,0,0,0,67,67,0.43,719419
p0004l00s000934.c,858920,16962,2042,175978,8923,0,0,0,0.43,0,0,0,0,67,67,0.43,667747
p0004l00s000724.c,863020,17188,2195,176224,8897,0,0,0,0.44,0,0,0,0,66,66,0.44,700417
p0004l00s000034.c,880177,17198,2117,180328,8768,0,0,0,0.44,0,0,0,0,68,68,0.44,712788
p0004l00s001099.c,878890,17663,2152,178676,8861,0,0,0,0.44,0,0,0,0,67,67,0.45,731853
p0004l00s000499.c,862394,17261,2084,176627,8780,0,0,0,0.43,0,0,0,0,67,67,0.43,712361
p0004l00s000611.c,868979,17111,1375,178079,8780,0,0,0,0.42,0,0,0,0,69,69,0.43,699740
p0004l00s000863.c,871097,17278,1358,178570,8964,0,0,0,0.43,0,0,0,0,69,69,0.43,715056
p0004l00s001080.c,865296,17193,2051,177263,8995,0,0,0,0.42,0,0,0,0,67,67,0.42,743758
p0004l00s000250.c,884711,17040,2085,181244,8973,0,0,0,0.46,0,0,0,0,70,70,0.46,736578
p0004l00s000990.c,801757567,24694,5622,200341310,13450,0,0,3,894.27,0,0,0,0,69,69,894.27,894654285
p0004l00s000991.c,60964267,19531,2243,10195483,9922,0,0,1,93.38,0,0,0,0,66,66,93.38,93678209
