Program,instructions,cache-references,cache-misses,branch-instructions,branch-misses,alignment-faults,bpf-output,context-switches,cpu-clock,cpu-migrations,dummy,emulation-faults,major-faults,minor-faults,page-faults,task-clock,duration_time
p0303l00s000532.c,862450,16983,2105,176742,8722,0,0,0,0.43,0,0,0,0,67,67,0.43,723428
p0303l00s000074.c,888972,17374,2181,182097,8959,0,0,0,0.46,0,0,0,0,70,70,0.46,714388
p0303l00s000146.c,871879,17168,2150,178706,8781,0,0,0,0.44,0,0,0,0,68,68,0.44,726553
p0303l00s000390.c,880381,17177,2159,180368,8734,0,0,0,0.46,0,0,0,0,68,68,0.46,734089
p0303l00s000510.c,875124,17139,2144,178930,8753,0,0,0,0.44,0,0,0,0,67,67,0.44,728383
p0303l00s000003.c,878331,17250,2325,179649,8903,0,0,0,0.45,0,0,0,0,70,70,0.45,734114
p0303l00s000099.c,880217,17228,2359,180210,8899,0,0,0,0.45,0,0,0,0,70,70,0.45,738009
p0303l00s000048.c,881901,17219,2356,180553,8754,0,0,0,0.45,0,0,0,0,68,68,0.45,734702
p0303l00s000403.c,872999,17219,2170,178792,8806,0,0,0,0.44,0,0,0,0,70,70,0.44,715590
p0303l00s000380.c,886312,16859,2191,180932,8735,0,0,0,0.43,0,0,0,0,69,69,0.43,723662
p0303l00s000283.c,868936,16899,2043,178084,8724,0,0,0,0.45,0,0,0,0,67,67,0.45,694032
p0303l00s000203.c,880231,17133,2155,179864,8782,0,0,0,0.44,0,0,0,0,69,69,0.44,730468
p0303l00s000438.c,866757,17095,2421,177504,8927,0,0,0,0.45,0,0,0,0,68,68,0.45,730757
p0303l00s000273.c,881948,16683,2030,180843,8766,0,0,0,0.43,0,0,0,0,68,68,0.43,711834
p0303l00s000231.c,896077,17264,2320,183364,8874,0,0,0,0.45,0,0,0,0,71,71,0.45,728032
p0303l00s000001.c,881779,17133,2189,180528,8744,0,0,0,0.44,0,0,0,0,69,69,0.44,726800
p0303l00s000017.c,891267,17296,1362,181699,8857,0,0,0,0.43,0,0,0,0,69,69,0.43,694866
p0303l00s000255.c,888131,17608,2123,181883,8807,0,0,0,0.45,0,0,0,0,68,68,0.45,711702
p0303l00s000440.c,869271,17085,2117,177920,8740,0,0,0,0.43,0,0,0,0,69,69,0.43,716628
p0303l00s000034.c,1984286,38759,21997,359148,9662,0,0,0,1.16,0,0,0,0,362,362,1.16,1410590
p0303l00s000010.c,889480,17488,2381,180978,8853,0,0,0,0.46,0,0,0,0,69,69,0.46,760844
p0303l00s000386.c,904773,17604,2354,183933,8817,0,0,0,0.45,0,0,0,0,71,71,0.45,749948
p0303l00s000066.c,887360,17490,2268,181588,9079,0,0,0,0.46,0,0,0,0,70,70,0.46,744968
p0303l00s000109.c,891927,18136,2527,182500,9128,0,0,0,0.46,0,0,0,0,70,70,0.46,714913
p0303l00s000155.c,897540,18363,2675,182321,9092,0,0,0,0.47,0,0,0,0,69,69,0.47,775769
p0303l00s000241.c,866307,16923,2043,177584,8683,0,0,0,0.43,0,0,0,0,67,67,0.43,714571
p0303l00s000297.c,888596,17153,2206,182017,8802,0,0,0,0.44,0,0,0,0,69,69,0.44,716040
