Program,instructions,cache-references,cache-misses,branch-instructions,branch-misses,alignment-faults,bpf-output,context-switches,cpu-clock,cpu-migrations,dummy,emulation-faults,major-faults,minor-faults,page-faults,task-clock,duration_time
p0575l00s000496.c,869825,16879,2410,178208,8590,0,0,0,0.45,0,0,0,0,69,69,0.45,720180
p0575l00s000342.c,877177,18165,2389,179790,9139,0,0,1,0.46,0,0,0,0,68,68,0.46,733234
p0575l00s000486.c,852234,16490,1961,174817,8720,0,0,0,0.43,0,0,0,0,67,67,0.43,704152
p0575l00s000686.c,848942,17965,2346,173789,8854,0,0,0,0.47,0,0,0,0,66,66,0.47,746846
p0575l00s000303.c,854178,17049,2428,174899,8655,0,0,0,0.43,0,0,0,0,67,67,0.43,705203
p0575l00s000120.c,842753,16644,2014,172690,8723,0,0,0,0.43,0,0,0,0,65,65,0.43,707515
p0575l00s000278.c,862227,18052,1757,176046,8959,0,0,0,0.43,0,0,0,0,66,66,0.43,746687
p0575l00s000617.c,845211,16748,2102,172701,8694,0,0,0,0.43,0,0,0,0,65,65,0.43,706808
p0575l00s000525.c,874404,17262,2224,177362,8798,0,0,0,0.43,0,0,0,0,67,67,0.43,681090
p0575l00s000087.c,855652,17218,2194,174316,8940,0,0,0,0.44,0,0,0,0,65,65,0.44,725067
p0575l00s000243.c,835661,16593,2064,171240,8824,0,0,0,0.42,0,0,0,0,65,65,0.42,697027
p0575l00s000269.c,859567,17828,2347,176047,8888,0,0,0,0.48,0,0,0,0,67,67,0.48,724982
p0575l00s000036.c,858398,17086,1625,175896,8811,0,0,0,0.43,0,0,0,0,68,68,0.43,664849
p0575l00s000062.c,863314,17239,2146,176259,8710,0,0,0,0.44,0,0,0,0,68,68,0.44,723453
p0575l00s000232.c,849449,16938,1746,173480,8692,0,0,0,0.42,0,0,0,0,65,65,0.42,665843
p0575l00s000567.c,849889,17788,1737,174042,8859,0,0,0,0.43,0,0,0,0,65,65,0.43,670334
p0575l00s000488.c,875092,17555,1717,179391,8870,0,0,0,0.45,0,0,0,0,68,68,0.45,709794
p0575l00s000175.c,859871,17311,2314,175608,8823,0,0,0,0.47,0,0,0,0,68,68,0.47,721828
p0575l00s000053.c,871555,16971,2158,178575,8794,0,0,0,0.44,0,0,0,0,69,69,0.44,717926
p0575l00s000316.c,1036710,22417,4500,209156,10390,0,0,2,0.55,0,0,0,0,65,66,0.55,191385869
p0575l00s000195.c,884459,17466,2278,179886,9070,0,0,0,0.44,0,0,0,0,69,69,0.44,733390
p0575l00s000642.c,865382,17764,1601,177257,8848,0,0,0,0.44,0,0,0,0,67,67,0.44,680270
p0575l00s000380.c,843882,16869,1617,172395,8693,0,0,0,0.42,0,0,0,0,66,66,0.42,676573
p0575l00s000096.c,856645,17488,2189,175450,8808,0,0,0,0.45,0,0,0,0,67,67,0.45,716588
