Program,instructions,cache-references,cache-misses,branch-instructions,branch-misses,alignment-faults,bpf-output,context-switches,cpu-clock,cpu-migrations,dummy,emulation-faults,major-faults,minor-faults,page-faults,task-clock,duration_time
p0276l00s001186.c,900481,17955,2449,182986,8902,0,0,0,0.45,0,0,0,0,69,69,0.45,737374
p0276l00s001737.c,886050,17412,2501,181478,8863,0,0,0,0.45,0,0,0,0,70,70,0.45,701997
p0276l00s000199.c,876824,17181,2205,179456,8803,0,0,0,0.42,0,0,0,0,68,68,0.43,699480
p0276l00s001045.c,913358,17566,2668,185296,8785,0,0,0,0.46,0,0,0,0,78,78,0.46,730479
p0276l00s001352.c,880461,16918,2117,180337,8973,0,0,0,0.44,0,0,0,0,67,67,0.44,724407
p0276l00s000976.c,929805,18745,3026,188787,8994,0,0,0,0.50,0,0,0,0,78,78,0.50,753109
p0276l00s000176.c,873253,17027,2309,178769,8739,0,0,0,0.44,0,0,0,0,67,67,0.44,729475
p0276l00s000393.c,886735,18109,2518,181341,9183,0,0,0,0.48,0,0,0,0,68,68,0.48,732488
p0276l00s001240.c,932759,17870,2805,190203,8864,0,0,0,0.46,0,0,0,0,79,79,0.46,723115
p0276l00s001768.c,894493,17130,1931,183315,9130,0,0,0,0.44,0,0,0,0,68,68,0.44,673788
p0276l00s000681.c,894149,17068,2047,183092,8928,0,0,0,0.44,0,0,0,0,70,70,0.44,667216
p0276l00s000013.c,883602,17104,1686,180844,8948,0,0,0,0.41,0,0,0,0,70,70,0.41,3215373
p0276l00s000440.c,906258,17885,2946,184248,8914,0,0,0,0.46,0,0,0,0,76,76,0.46,753754
p0276l00s000252.c,861232,17210,2164,176271,8782,0,0,0,0.44,0,0,0,0,67,67,0.44,718824
p0276l00s001608.c,900757,17435,2319,184304,8962,0,0,0,0.45,0,0,0,0,71,71,0.45,742333
p0276l00s000781.c,906749,17721,2711,184807,8914,0,0,0,0.46,0,0,0,0,77,77,0.46,764979
p0276l00s000224.c,879813,17284,2571,180023,8850,0,0,0,0.44,0,0,0,0,70,70,0.44,696851
