Program,instructions,cache-references,cache-misses,branch-instructions,branch-misses,alignment-faults,bpf-output,context-switches,cpu-clock,cpu-migrations,dummy,emulation-faults,major-faults,minor-faults,page-faults,task-clock,duration_time
p0595l00s000126.c,877858,17038,1365,179384,8772,0,0,0,0.42,0,0,0,0,68,68,0.42,657403
p0595l00s000199.c,864971,16801,2137,176579,8906,0,0,0,0.45,0,0,0,0,68,68,0.45,734039
p0595l00s000150.c,866992,16897,2141,177515,8619,0,0,0,0.44,0,0,0,0,68,68,0.44,717746
p0595l00s000268.c,875645,16891,1509,179533,8722,0,0,0,0.42,0,0,0,0,68,68,0.42,656910
p0595l00s000471.c,862401,17110,2040,176181,8726,0,0,0,0.43,0,0,0,0,67,67,0.44,712991
p0595l00s000025.c,876110,16911,2143,178921,8829,0,0,0,0.42,0,0,0,0,69,69,0.42,665495
p0595l00s000251.c,859898,16882,2112,176207,8838,0,0,0,0.43,0,0,0,0,66,66,0.43,704924
p0595l00s000092.c,859682,17037,2125,175626,8861,0,0,0,0.44,0,0,0,0,66,66,0.44,723996
p0595l00s000009.c,862177,17349,2372,176641,8790,0,0,0,0.45,0,0,0,0,67,67,0.45,729302
p0595l00s000370.c,871660,17093,2062,178195,8835,0,0,0,0.43,0,0,0,0,69,69,0.43,671830
p0595l00s000282.c,884811,17194,2166,180386,8761,0,0,0,0.44,0,0,0,0,68,68,0.44,723954
p0595l00s000106.c,868112,17122,2187,177780,8698,0,0,0,0.44,0,0,0,0,68,68,0.44,728677
p0595l00s000392.c,877013,16808,2026,179848,8779,0,0,0,0.43,0,0,0,0,69,69,0.43,676555
p0595l00s000331.c,879120,17248,2273,178837,8895,0,0,0,0.46,0,0,0,0,68,68,0.46,748812
p0595l00s000497.c,854330,16766,2033,175190,8707,0,0,0,0.46,0,0,0,0,66,66,0.46,718137
p0595l00s000102.c,872135,17186,2144,177747,8759,0,0,0,0.44,0,0,0,0,67,67,0.44,725633
p0595l00s000099.c,869368,17239,2252,177180,8705,0,0,0,0.44,0,0,0,0,67,67,0.44,741690
p0595l00s000413.c,879245,16885,1337,179854,8846,0,0,0,0.43,0,0,0,0,68,68,0.43,698567
p0595l00s000033.c,864065,16732,2245,176634,8685,0,0,0,0.44,0,0,0,0,67,67,0.44,696989
p0595l00s000039.c,863117,17074,2084,176962,8691,0,0,0,0.44,0,0,0,0,67,67,0.44,722595
p0595l00s000161.c,862463,17170,2150,176708,8833,0,0,0,0.43,0,0,0,0,68,68,0.43,750370
p0595l00s000271.c,875055,17012,2401,179370,8740,0,0,0,0.44,0,0,0,0,68,68,0.44,721558
p0595l00s000469.c,891613,17337,2143,181542,8718,0,0,0,0.45,0,0,0,0,69,69,0.45,700599
p0595l00s000363.c,874428,17024,2120,179142,8785,0,0,0,0.44,0,0,0,0,68,68,0.44,715204
p0595l00s000131.c,862845,17091,2371,176898,8779,0,0,0,0.45,0,0,0,0,67,67,0.45,703230
p0595l00s000216.c,860004,17080,2292,176226,9073,0,0,0,0.45,0,0,0,0,67,67,0.45,740865
p0595l00s000270.c,879732,16824,2114,179672,8798,0,0,0,0.43,0,0,0,0,69,69,0.43,682819
p0595l00s000137.c,876824,17309,2110,179639,8712,0,0,0,0.44,0,0,0,0,68,68,0.44,686609
