Program,instructions,cache-references,cache-misses,branch-instructions,branch-misses,alignment-faults,bpf-output,context-switches,cpu-clock,cpu-migrations,dummy,emulation-faults,major-faults,minor-faults,page-faults,task-clock,duration_time
p0662l00s000380.c,858143,16830,2121,175775,8707,0,0,0,0.43,0,0,0,0,67,67,0.43,705555
p0662l00s000458.c,883760,17028,2060,181147,8781,0,0,0,0.44,0,0,0,0,70,70,0.44,710506
p0662l00s000152.c,869543,18106,2387,178045,8909,0,0,0,0.44,0,0,0,0,67,67,0.44,738868
p0662l00s000511.c,864596,16949,2121,177293,8786,0,0,0,0.43,0,0,0,0,67,67,0.43,709160
p0662l00s000210.c,865451,17137,1180,177015,8738,0,0,0,0.41,0,0,0,0,67,67,0.41,636430
p0662l00s000576.c,859788,16870,1976,175729,8660,0,0,0,0.43,0,0,0,0,67,67,0.43,711043
p0662l00s000251.c,866328,17017,2130,177569,8776,0,0,0,0.44,0,0,0,0,67,67,0.44,719226
p0662l00s000246.c,880241,17365,2138,180420,8748,0,0,0,0.45,0,0,0,0,69,69,0.45,746312
p0662l00s000072.c,858817,16957,2118,176057,8914,0,0,0,0.45,0,0,0,0,68,68,0.45,732571
p0662l00s000464.c,856046,16848,2046,175434,8733,0,0,0,0.43,0,0,0,0,67,67,0.43,721603
p0662l00s000084.c,860659,16981,1146,176466,8780,0,0,0,0.40,0,0,0,0,67,67,0.41,599057
p0662l00s000645.c,879537,16794,2227,180169,8636,0,0,0,0.44,0,0,0,0,69,69,0.44,718381
p0662l00s000018.c,890182,17176,1208,181939,8847,0,0,0,0.42,0,0,0,0,70,70,0.42,612724
p0662l00s000606.c,877585,18148,1788,179283,8986,0,0,0,0.43,0,0,0,0,67,67,0.43,667814
p0662l00s000237.c,867414,17029,2091,177396,8775,0,0,0,0.44,0,0,0,0,67,67,0.44,715625
p0662l00s000255.c,856847,16907,1142,175574,8856,0,0,0,0.41,0,0,0,0,66,66,0.41,629449
p0662l00s000475.c,875879,17021,1206,179383,8751,0,0,0,0.42,0,0,0,0,69,69,0.42,650051
p0662l00s000561.c,859309,17024,1118,176146,8930,0,0,0,0.41,0,0,0,0,66,66,0.42,651344
