Program,instructions,cache-references,cache-misses,branch-instructions,branch-misses,alignment-faults,bpf-output,context-switches,cpu-clock,cpu-migrations,dummy,emulation-faults,major-faults,minor-faults,page-faults,task-clock,duration_time
p0302l00s001219.c,870865,17347,2621,178351,8911,0,0,0,0.45,0,0,0,0,69,69,0.45,730808
p0302l00s001594.c,14186218,267796,106130,2427703,15022,0,0,0,6.65,0,0,0,0,3483,3483,6.65,6933769
p0302l00s001138.c,15467772,281044,209068,2853161,15419,0,0,0,8.26,0,0,0,0,3644,3644,8.26,8573965
p0302l00s000919.c,16115238,233144,176903,2940769,14020,0,0,0,7.10,0,0,0,0,2997,2997,7.10,7396673
p0302l00s002372.c,15502360,280331,236095,2858349,15335,0,0,0,8.69,0,0,0,0,3645,3645,8.69,8991788
p0302l00s002211.c,877258,17762,2146,177771,8919,0,0,0,0.44,0,0,0,0,66,66,0.45,750114
p0302l00s000489.c,14247517,267101,198453,2437032,15020,0,0,0,8.07,0,0,0,0,3483,3483,8.07,8352553
p0302l00s001685.c,55664046,1005439,912108,9273606,33857,0,0,0,31.80,0,0,0,0,13740,13740,31.80,32121831
p0302l00s000453.c,14217988,267934,211621,2435400,14896,0,0,0,7.97,0,0,0,0,3484,3484,7.97,8253996
p0302l00s000918.c,859193,17337,1844,174815,8711,0,0,0,0.43,0,0,0,0,65,65,0.43,702781
p0302l00s000048.c,1260216,26278,4319,245684,9488,0,0,0,0.68,0,0,0,0,185,185,0.68,925873
p0302l00s000582.c,14197469,267587,134296,2429565,14905,0,0,0,7.22,0,0,0,0,3483,3483,7.22,7516663
p0302l00s000264.c,853446,16730,2346,174702,8753,0,0,0,0.44,0,0,0,0,65,65,0.44,722646
p0302l00s000369.c,862267,16607,1199,176602,8835,0,0,0,0.41,0,0,0,0,67,67,0.41,633935
p0302l00s002117.c,23256047,286007,214463,4438654,15101,0,0,0,9.01,0,0,0,0,3486,3486,9.01,9314178
p0302l00s000768.c,860635,16716,2095,176133,8837,0,0,0,0.44,0,0,0,0,65,65,0.44,722240
p0302l00s000923.c,14227580,268446,210021,2435440,15096,0,0,0,7.85,0,0,0,0,3482,3482,7.85,8133110
p0302l00s002216.c,29807884,608079,490965,5140741,23222,0,0,0,19.71,0,0,0,0,8261,8261,19.71,19938013
p0302l00s002010.c,14220722,268451,218375,2433949,14989,0,0,0,8.08,0,0,0,0,3484,3484,8.08,8309898
p0302l00s001523.c,15219279,279900,240489,2591970,15312,0,0,0,8.52,0,0,0,0,3641,3641,8.52,8764952
p0302l00s001423.c,866030,17129,1812,177606,8838,0,0,0,0.43,0,0,0,0,67,67,0.43,681467
p0302l00s001820.c,3148696,59514,27572,570353,9937,0,0,0,1.55,0,0,0,0,651,651,1.55,1827071
p0302l00s002214.c,5080476,106220,63156,904828,11241,0,0,0,3.22,0,0,0,0,1287,1287,3.23,3510188
p0302l00s000858.c,15480149,282659,231747,2854344,16097,0,0,1,8.83,0,0,0,0,3644,3644,8.83,9129839
p0302l00s000414.c,15485252,279345,144517,2854084,15287,0,0,0,7.63,0,0,0,0,3644,3644,7.63,7922745
p0302l00s002206.c,865855,17223,2084,177294,8814,0,0,0,0.43,0,0,0,0,67,67,0.43,690035
p0302l00s001620.c,14801969,267872,205911,2730910,15078,0,0,0,7.90,0,0,0,0,3484,3484,7.90,8149146
p0302l00s002229.c,863444,17261,1546,176887,8931,0,0,0,0.43,0,0,0,0,69,69,0.43,684261
p0302l00s002322.c,922961,17781,2463,187716,8783,0,0,0,0.45,0,0,0,0,73,73,0.45,709491
p0302l00s000313.c,859294,17633,2211,175942,9070,0,0,0,0.46,0,0,0,0,66,66,0.46,751331
p0302l00s001153.c,6453782,44195,25273,1094016,13666,0,0,0,1.70,0,0,0,0,408,408,1.70,1989647
p0302l00s000729.c,896157,17559,1883,183622,8856,0,0,0,0.43,0,0,0,0,68,68,0.43,690628
p0302l00s000354.c,871750,17116,1962,177302,8800,0,0,0,0.43,0,0,0,0,67,67,0.43,714528
p0302l00s001084.c,44342020,273608,109543,9433644,30692,0,0,0,10.24,0,0,0,0,3483,3483,10.24,10530397
p0302l00s000486.c,858178,16988,2032,176050,9142,0,0,0,0.43,0,0,0,0,66,66,0.43,718351
p0302l00s001690.c,13344957,250455,115522,2284164,14481,0,0,0,6.74,0,0,0,0,3240,3240,6.74,7022984
p0302l00s002018.c,865904,17019,1922,176768,8905,0,0,0,0.41,0,0,0,0,67,67,0.41,718235
