Program,instructions,cache-references,cache-misses,branch-instructions,branch-misses,alignment-faults,bpf-output,context-switches,cpu-clock,cpu-migrations,dummy,emulation-faults,major-faults,minor-faults,page-faults,task-clock,duration_time
p0005l00s000901.c,854777,17092,2351,175052,8660,0,0,0,0.43,0,0,0,0,66,66,0.44,718751
p0005l00s000667.c,824062,16580,2000,168785,8556,0,0,0,0.42,0,0,0,0,64,64,0.42,706294
p0005l00s000593.c,849696,16867,2120,173347,8680,0,0,0,0.43,0,0,0,0,66,66,0.43,713751
p0005l00s000255.c,857985,16970,2066,175305,8673,0,0,0,0.43,0,0,0,0,66,66,0.43,725496
p0005l00s000310.c,819413,16551,1937,166871,8877,0,0,0,0.42,0,0,0,0,61,61,0.42,707390
p0005l00s000621.c,854607,16670,1969,174968,8749,0,0,0,0.43,0,0,0,0,67,67,0.43,712103
p0005l00s000438.c,866207,17159,1600,177180,8806,0,0,0,0.43,0,0,0,0,68,68,0.43,659775
p0005l00s000179.c,823889,16506,2098,168686,8609,0,0,0,0.41,0,0,0,0,62,62,0.41,652059
p0005l00s000980.c,842980,16721,2061,172681,8555,0,0,0,0.42,0,0,0,0,65,65,0.42,664829
p0005l00s000195.c,850425,17236,2360,174153,8673,0,0,0,0.46,0,0,0,0,66,66,0.46,787319
p0005l00s000185.c,862284,16892,2146,176056,8656,0,0,0,0.43,0,0,0,0,68,68,0.44,684926
p0005l00s000109.c,821653,16576,1970,168161,8592,0,0,0,0.41,0,0,0,0,62,62,0.41,714508
p0005l00s000742.c,857222,17054,2032,175648,8638,0,0,0,0.43,0,0,0,0,66,66,0.43,713149
p0005l00s000105.c,870555,17400,2249,177001,8750,0,0,0,0.44,0,0,0,0,67,67,0.44,734472
p0005l00s000204.c,817219,16495,1930,166929,8403,0,0,0,0.42,0,0,0,0,62,62,0.42,701790
p0005l00s000301.c,821486,16262,1980,167738,8501,0,0,0,0.41,0,0,0,0,61,61,0.41,662250
p0005l00s000623.c,816719,16555,2280,167320,8581,0,0,0,0.42,0,0,0,0,63,63,0.42,700934
p0005l00s000092.c,854996,16788,2213,174694,8864,0,0,0,0.43,0,0,0,0,67,67,0.43,709276
